Matnr,Bwkey,Lbkum,Salk3,Vprsv,Verpr,Stprs,Peinh,Bklas
000000000010001160,3000,54.000,655744.14,V,12143.41,0.00,1.000,3200
000000000080000281,2000,10.000,2687050.00,V,268705.00,0.00,1.000,3200
000000000080000282,3000,3.000,302904.96,V,100968.32,0.00,1.000,3200
000000000090000063,2000,19.000,2419603.45,V,127347.55,0.00,1.000,3200
000000000010001161,4000,0.000,0.00,V,188165.25,0.00,1.000,3200
000000000010001161,3000,19.000,3575139.75,V,188165.25,0.00,1.000,3200
000000000010001162,2000,0.000,0.00,V,20835.81,0.00,1.000,3200
000000000010001163,4000,1.000,8794.12,V,8794.12,0.00,1.000,3200
000000000010001164,2000,0.000,0.00,V,137020.33,0.00,1.000,3200
000000000010001165,2000,0.000,0.00,V,134338.56,0.00,1.000,3200
000000000090000064,2000,14.000,2016616.42,V,144044.03,0.00,1.000,3200
000000000090000064,1000,36.000,5185585.08,V,144044.03,0.00,1.000,3200
000000000010001166,4000,0.000,0.00,V,24182.84,0.00,1.000,3200
000000000010001167,1000,0.000,0.00,V,14255.94,0.00,1.000,3200
000000000010001168,2000,0.000,0.00,V,715494.59,0.00,1.000,3200
000000000010001169,2000,0.000,0.00,V,7043.48,0.00,1.000,3200
000000000010001170,1000,0.000,0.00,V,543099.54,0.00,1.000,3200
000000000010001170,3000,0.000,0.00,V,543099.54,0.00,1.000,3200
000000000090000065,4000,20.000,423889.20,V,21194.46,0.00,1.000,3200
000000000010001171,4000,21.000,69114.15,V,3291.15,0.00,1.000,3200
000000000010001172,1000,9.000,6709931.19,V,745547.91,0.00,1.000,3200
000000000080000283,4000,8.000,2249269.28,V,281158.66,0.00,1.000,3200
000000000080000283,2000,6.000,1686951.96,V,281158.66,0.00,1.000,3200
000000000030000288,1000,3.000,45759.24,V,15253.08,0.00,1.000,3200
000000000030000289,1000,5.000,328443.80,V,65688.76,0.00,1.000,3200
000000000010001173,1000,127.000,225733.61,V,1777.43,0.00,1.000,3200
000000000010001174,2000,8.000,5992260.64,V,749032.58,0.00,1.000,3200
000000000010001175,3000,0.000,0.00,V,551462.07,0.00,1.000,3200
000000000010001176,3000,0.000,0.00,V,7628.75,0.00,1.000,3200
000000000010001176,4000,113.000,862048.75,V,7628.75,0.00,1.000,3200
000000000010001177,4000,22.000,2402824.60,V,109219.30,0.00,1.000,3200
000000000010001178,4000,8.000,421664.56,V,52708.07,0.00,1.000,3200
000000000010001179,3000,14.000,7677383.98,V,548384.57,0.00,1.000,3200
000000000010001180,1000,0.000,0.00,V,35995.76,0.00,1.000,3200
000000000010001181,1000,3.000,1996979.07,V,665659.69,0.00,1.000,3200
000000000010001182,3000,6.000,673819.08,V,112303.18,0.00,1.000,3200
000000000030000290,2000,0.000,0.00,V,84229.12,0.00,1.000,3200
000000000010001183,1000,0.000,0.00,V,708707.31,0.00,1.000,3200
000000000010001184,4000,0.000,0.00,V,15622.51,0.00,1.000,3200
000000000080000284,1000,3.000,876847.89,V,292282.63,0.00,1.000,3200
000000000080000285,2000,1.000,185789.85,V,185789.85,0.00,1.000,3200
000000000010001185,3000,0.000,0.00,V,140271.55,0.00,1.000,3200
000000000030000291,4000,5.000,450895.05,V,90179.01,0.00,1.000,3200
000000000030000291,2000,7.000,631253.07,V,90179.01,0.00,1.000,3200
000000000010001186,4000,12.000,567026.88,V,47252.24,0.00,1.000,3200
000000000030000292,3000,0.000,0.00,V,129714.19,0.00,1.000,3200
000000000010001187,1000,0.000,0.00,V,221723.73,0.00,1.000,3200
000000000010001188,4000,197.000,131814197.20,V,669107.60,0.00,1.000,3200
000000000030000293,4000,4.000,568955.00,V,142238.75,0.00,1.000,3200
000000000010001189,3000,54.000,546506.46,V,10120.49,0.00,1.000,3200
000000000080000286,1000,6.000,381662.40,V,63610.40,0.00,1.000,3200
000000000080000286,3000,7.000,445272.80,V,63610.40,0.00,1.000,3200
000000000010001190,2000,0.000,0.00,V,178940.13,0.00,1.000,3200
000000000010001191,2000,0.000,0.00,V,309676.10,0.00,1.000,3200
000000000080000287,2000,19.000,635489.77,V,33446.83,0.00,1.000,3200
000000000010001192,4000,7.000,28542.50,V,4077.50,0.00,1.000,3200
000000000010001192,1000,12.000,48930.00,V,4077.50,0.00,1.000,3200
000000000010001193,3000,1.000,29820.91,V,29820.91,0.00,1.000,3200
000000000010001194,4000,0.000,0.00,V,176709.43,0.00,1.000,3200
000000000010001195,1000,223.000,43916745.84,V,196936.08,0.00,1.000,3200
000000000010001196,3000,16.000,2301086.24,V,143817.89,0.00,1.000,3200
000000000010001196,4000,38.000,5465079.82,V,143817.89,0.00,1.000,3200
000000000090000066,4000,9.000,752213.97,V,83579.33,0.00,1.000,3200
000000000090000066,2000,18.000,1504427.94,V,83579.33,0.00,1.000,3200
000000000010001197,1000,37.000,790301.50,V,21359.50,0.00,1.000,3200
000000000010001198,1000,38.000,862030.76,V,22685.02,0.00,1.000,3200
000000000010001199,2000,3.000,325975.59,V,108658.53,0.00,1.000,3200
000000000010001200,3000,84.000,1725128.16,V,20537.24,0.00,1.000,3200
000000000010001201,3000,1.000,179692.16,V,179692.16,0.00,1.000,3200
000000000010001202,2000,7.000,24175.97,V,3453.71,0.00,1.000,3200
000000000010001203,3000,6.000,116470.92,V,19411.82,0.00,1.000,3200
000000000010001204,1000,115.000,1345547.15,V,11700.41,0.00,1.000,3200
000000000010001205,4000,0.000,0.00,V,105355.06,0.00,1.000,3200
000000000010001206,3000,0.000,0.00,V,56480.16,0.00,1.000,3200
000000000030000294,1000,0.000,0.00,V,156027.74,0.00,1.000,3200
000000000010001207,1000,2.000,1011934.12,V,505967.06,0.00,1.000,3200
000000000010001207,4000,2.000,1011934.12,V,505967.06,0.00,1.000,3200
000000000030000295,4000,6.000,744080.76,V,124013.46,0.00,1.000,3200
000000000030000295,1000,0.000,0.00,V,124013.46,0.00,1.000,3200
000000000030000296,2000,0.000,0.00,V,103057.90,0.00,1.000,3200
000000000090000067,2000,20.000,2797882.60,V,139894.13,0.00,1.000,3200
000000000010001208,3000,0.000,0.00,V,144961.15,0.00,1.000,3200
000000000010001209,1000,0.000,0.00,V,12018.86,0.00,1.000,3200
000000000010001210,2000,14.000,1000369.16,V,71454.94,0.00,1.000,3200
000000000030000297,1000,0.000,0.00,V,87365.18,0.00,1.000,3200
000000000030000297,3000,2.000,174730.36,V,87365.18,0.00,1.000,3200
000000000030000298,3000,0.000,0.00,V,774461.59,0.00,1.000,3200
000000000010001211,4000,9.000,968232.24,V,107581.36,0.00,1.000,3200
000000000010001212,1000,153.000,659085.75,V,4307.75,0.00,1.000,3200
000000000010001213,3000,118.000,64653470.86,V,547910.77,0.00,1.000,3200
000000000010001214,3000,0.000,0.00,V,138910.95,0.00,1.000,3200
000000000010001214,2000,0.000,0.00,V,138910.95,0.00,1.000,3200
000000000010001215,3000,63.000,1068494.49,V,16960.23,0.00,1.000,3200
000000000010001215,2000,29.000,491846.67,V,16960.23,0.00,1.000,3200
000000000030000299,1000,1.000,8838.39,V,8838.39,0.00,1.000,3200
000000000080000288,2000,4.000,454582.88,V,113645.72,0.00,1.000,3200
000000000080000289,1000,29.000,7536817.83,V,259890.27,0.00,1.000,3200
000000000030000300,3000,3.000,391962.18,V,130654.06,0.00,1.000,3200
000000000010001216,4000,21.000,11489353.68,V,547112.08,0.00,1.000,3200
000000000080000290,1000,3.000,993670.92,V,331223.64,0.00,1.000,3200
000000000080000290,2000,12.000,3974683.68,V,331223.64,0.00,1.000,3200
000000000010001217,2000,0.000,0.00,V,23590.98,0.00,1.000,3200
000000000010001218,3000,9.000,6274373.76,V,697152.64,0.00,1.000,3200
000000000010001218,2000,5.000,3485763.20,V,697152.64,0.00,1.000,3200
000000000010001219,3000,8.000,520159.28,V,65019.91,0.00,1.000,3200
000000000010001219,1000,4.000,260079.64,V,65019.91,0.00,1.000,3200
000000000010001220,1000,2.000,52156.58,V,26078.29,0.00,1.000,3200
000000000010001220,2000,7.000,182548.03,V,26078.29,0.00,1.000,3200
000000000010001221,1000,0.000,0.00,V,73994.53,0.00,1.000,3200
000000000030000301,1000,3.000,468985.08,V,156328.36,0.00,1.000,3200
000000000010001222,3000,6.000,2451359.28,V,408559.88,0.00,1.000,3200
000000000030000302,3000,3.000,528846.69,V,176282.23,0.00,1.000,3200
000000000010001223,1000,0.000,0.00,V,172807.61,0.00,1.000,3200
000000000010001223,3000,2.000,345615.22,V,172807.61,0.00,1.000,3200
000000000010001224,2000,6.000,118833.66,V,19805.61,0.00,1.000,3200
000000000010001225,2000,181.000,1712634.67,V,9462.07,0.00,1.000,3200
000000000080000291,4000,3.000,1241877.72,V,413959.24,0.00,1.000,3200
000000000010001226,4000,18.000,349950.60,V,19441.70,0.00,1.000,3200
000000000010001226,3000,68.000,1322035.60,V,19441.70,0.00,1.000,3200
000000000080000292,1000,12.000,2356890.84,V,196407.57,0.00,1.000,3200
000000000080000292,3000,9.000,1767668.13,V,196407.57,0.00,1.000,3200
000000000010001227,3000,135.000,2565724.95,V,19005.37,0.00,1.000,3200
000000000010001228,4000,0.000,0.00,V,117803.31,0.00,1.000,3200
000000000010001228,2000,0.000,0.00,V,117803.31,0.00,1.000,3200
000000000010001229,2000,8.000,263175.52,V,32896.94,0.00,1.000,3200
000000000090000068,3000,13.000,914506.45,V,70346.65,0.00,1.000,3200
000000000090000068,1000,29.000,2040052.85,V,70346.65,0.00,1.000,3200
000000000010001230,3000,4.000,476079.08,V,119019.77,0.00,1.000,3200
000000000010001230,4000,3.000,357059.31,V,119019.77,0.00,1.000,3200
000000000030000303,3000,3.000,384989.13,V,128329.71,0.00,1.000,3200
000000000010001231,1000,1.000,111319.30,V,111319.30,0.00,1.000,3200
000000000010001232,3000,59.000,314329.58,V,5327.62,0.00,1.000,3200
000000000010001233,3000,0.000,0.00,V,63480.66,0.00,1.000,3200
000000000010001234,1000,9.000,332407.71,V,36934.19,0.00,1.000,3200
000000000010001235,4000,7.000,1146225.78,V,163746.54,0.00,1.000,3200
000000000010001236,1000,0.000,0.00,V,19697.00,0.00,1.000,3200
000000000010001237,3000,4.000,19931.84,V,4982.96,0.00,1.000,3200
000000000010001237,1000,0.000,0.00,V,4982.96,0.00,1.000,3200
000000000030000304,4000,1.000,155806.60,V,155806.60,0.00,1.000,3200
000000000090000069,4000,33.000,844355.49,V,25586.53,0.00,1.000,3200
000000000080000293,3000,3.000,896077.38,V,298692.46,0.00,1.000,3200
000000000010001238,2000,0.000,0.00,V,19796.94,0.00,1.000,3200
000000000010001239,2000,6.000,2592927.54,V,432154.59,0.00,1.000,3200
000000000010001240,1000,26.000,2547678.64,V,97987.64,0.00,1.000,3200
000000000080000294,1000,20.000,7447201.60,V,372360.08,0.00,1.000,3200
000000000080000294,3000,6.000,2234160.48,V,372360.08,0.00,1.000,3200
000000000080000295,1000,4.000,1656271.24,V,414067.81,0.00,1.000,3200
000000000030000305,2000,0.000,0.00,V,79633.75,0.00,1.000,3200
000000000010001241,3000,112.000,404563.04,V,3612.17,0.00,1.000,3200
000000000010001241,1000,37.000,133650.29,V,3612.17,0.00,1.000,3200
000000000010001242,2000,0.000,0.00,V,646314.89,0.00,1.000,3200
000000000010001242,4000,0.000,0.00,V,646314.89,0.00,1.000,3200
000000000030000306,2000,0.000,0.00,V,62038.63,0.00,1.000,3200
000000000010001243,3000,38.000,906425.40,V,23853.30,0.00,1.000,3200
000000000010001243,2000,8.000,190826.40,V,23853.30,0.00,1.000,3200
000000000030000307,2000,1.000,122101.12,V,122101.12,0.00,1.000,3200
000000000010001244,2000,17.000,6055689.34,V,356217.02,0.00,1.000,3200
000000000030000308,3000,1.000,760697.41,V,760697.41,0.00,1.000,3200
000000000030000308,2000,0.000,0.00,V,760697.41,0.00,1.000,3200
000000000030000309,2000,4.000,66500.00,V,16625.00,0.00,1.000,3200
000000000030000309,4000,4.000,66500.00,V,16625.00,0.00,1.000,3200
000000000010001245,1000,0.000,0.00,V,92551.22,0.00,1.000,3200
000000000010001245,3000,0.000,0.00,V,92551.22,0.00,1.000,3200
000000000010001246,4000,14.000,2196873.42,V,156919.53,0.00,1.000,3200
000000000010001247,2000,4.000,131042.36,V,32760.59,0.00,1.000,3200
000000000010001248,1000,6.000,1044427.44,V,174071.24,0.00,1.000,3200
000000000010001249,3000,29.000,14347963.44,V,494757.36,0.00,1.000,3200
000000000090000070,1000,19.000,1706445.48,V,89812.92,0.00,1.000,3200
000000000010001250,1000,7.000,766044.16,V,109434.88,0.00,1.000,3200
000000000010001250,2000,7.000,766044.16,V,109434.88,0.00,1.000,3200
000000000010001251,4000,0.000,0.00,V,135058.34,0.00,1.000,3200
000000000010001251,1000,0.000,0.00,V,135058.34,0.00,1.000,3200
000000000090000071,4000,20.000,2564394.00,V,128219.70,0.00,1.000,3200
000000000090000071,2000,15.000,1923295.50,V,128219.70,0.00,1.000,3200
000000000010001252,1000,37.000,882209.13,V,23843.49,0.00,1.000,3200
000000000010001252,4000,47.000,1120644.03,V,23843.49,0.00,1.000,3200
000000000010001253,3000,50.000,754181.50,V,15083.63,0.00,1.000,3200
000000000010001253,2000,35.000,527927.05,V,15083.63,0.00,1.000,3200
000000000080000296,1000,6.000,1813785.12,V,302297.52,0.00,1.000,3200
000000000010001254,1000,36.000,28082266.92,V,780062.97,0.00,1.000,3200
000000000030000310,4000,4.000,1781225.48,V,445306.37,0.00,1.000,3200
000000000030000311,1000,1.000,96937.53,V,96937.53,0.00,1.000,3200
000000000030000311,2000,6.000,581625.18,V,96937.53,0.00,1.000,3200
000000000010001255,2000,8.000,144380.64,V,18047.58,0.00,1.000,3200
000000000010001256,4000,4.000,192711.28,V,48177.82,0.00,1.000,3200
000000000010001257,4000,4.000,93180.96,V,23295.24,0.00,1.000,3200
000000000010001258,2000,18.000,745844.76,V,41435.82,0.00,1.000,3200
000000000010001259,4000,2.000,324510.14,V,162255.07,0.00,1.000,3200
000000000030000312,1000,2.000,1159965.66,V,579982.83,0.00,1.000,3200
000000000010001260,3000,4.000,2549704.36,V,637426.09,0.00,1.000,3200
000000000010001260,4000,15.000,9561391.35,V,637426.09,0.00,1.000,3200
000000000090000072,4000,31.000,685695.82,V,22119.22,0.00,1.000,3200
000000000010001261,2000,2.000,200482.08,V,100241.04,0.00,1.000,3200
000000000010001262,2000,20.000,2863468.80,V,143173.44,0.00,1.000,3200
000000000010001263,2000,0.000,0.00,V,109549.39,0.00,1.000,3200
000000000010001264,3000,5.000,675429.10,V,135085.82,0.00,1.000,3200
000000000030000313,4000,1.000,108488.21,V,108488.21,0.00,1.000,3200
000000000030000313,3000,3.000,325464.63,V,108488.21,0.00,1.000,3200
000000000030000314,4000,0.000,0.00,V,109202.75,0.00,1.000,3200
000000000030000315,2000,0.000,0.00,V,82822.42,0.00,1.000,3200
000000000030000315,4000,0.000,0.00,V,82822.42,0.00,1.000,3200
000000000010001265,3000,15.000,1018375.35,V,67891.69,0.00,1.000,3200
000000000010001266,4000,0.000,0.00,V,174766.74,0.00,1.000,3200
000000000030000316,1000,0.000,0.00,V,706402.59,0.00,1.000,3200
000000000010001267,1000,0.000,0.00,V,41866.98,0.00,1.000,3200
000000000010001267,3000,0.000,0.00,V,41866.98,0.00,1.000,3200
000000000010001268,1000,1.000,78770.39,V,78770.39,0.00,1.000,3200
000000000030000317,3000,0.000,0.00,V,114714.55,0.00,1.000,3200
000000000080000297,2000,13.000,4814391.66,V,370337.82,0.00,1.000,3200
000000000080000297,4000,19.000,7036418.58,V,370337.82,0.00,1.000,3200
000000000010001269,2000,5.000,408024.90,V,81604.98,0.00,1.000,3200
000000000010001270,2000,2.000,346458.90,V,173229.45,0.00,1.000,3200
000000000010001270,1000,0.000,0.00,V,173229.45,0.00,1.000,3200
000000000010001271,1000,2.000,18646.50,V,9323.25,0.00,1.000,3200
000000000010001272,1000,1.000,176961.80,V,176961.80,0.00,1.000,3200
000000000010001273,2000,12.000,1261377.48,V,105114.79,0.00,1.000,3200
000000000010001274,3000,10.000,1228352.50,V,122835.25,0.00,1.000,3200
000000000010001275,2000,0.000,0.00,V,755730.11,0.00,1.000,3200
000000000010001276,4000,0.000,0.00,V,25430.20,0.00,1.000,3200
000000000010001276,2000,0.000,0.00,V,25430.20,0.00,1.000,3200
000000000010001277,3000,0.000,0.00,V,102423.36,0.00,1.000,3200
000000000010001277,1000,0.000,0.00,V,102423.36,0.00,1.000,3200
000000000010001278,1000,0.000,0.00,V,14697.14,0.00,1.000,3200
000000000030000318,1000,3.000,614851.05,V,204950.35,0.00,1.000,3200
000000000010001279,2000,1.000,15659.88,V,15659.88,0.00,1.000,3200
000000000030000319,4000,4.000,345811.00,V,86452.75,0.00,1.000,3200
000000000080000298,2000,5.000,1539688.60,V,307937.72,0.00,1.000,3200
000000000080000298,3000,7.000,2155564.04,V,307937.72,0.00,1.000,3200
000000000010001280,1000,0.000,0.00,V,185992.70,0.00,1.000,3200
000000000010001281,1000,1.000,84578.15,V,84578.15,0.00,1.000,3200
000000000010001282,4000,3.000,44199.99,V,14733.33,0.00,1.000,3200
000000000010001282,3000,5.000,73666.65,V,14733.33,0.00,1.000,3200
000000000010001283,4000,0.000,0.00,V,25001.67,0.00,1.000,3200
000000000030000320,4000,0.000,0.00,V,118283.17,0.00,1.000,3200
000000000010001284,1000,0.000,0.00,V,105663.77,0.00,1.000,3200
000000000010001285,1000,6.000,4728195.96,V,788032.66,0.00,1.000,3200
000000000010001286,2000,6.000,222404.34,V,37067.39,0.00,1.000,3200
000000000010001286,1000,3.000,111202.17,V,37067.39,0.00,1.000,3200
000000000010001287,2000,2.000,22116.02,V,11058.01,0.00,1.000,3200
000000000010001287,4000,2.000,22116.02,V,11058.01,0.00,1.000,3200
000000000010001288,1000,3.000,461549.16,V,153849.72,0.00,1.000,3200
000000000030000321,4000,6.000,2801221.62,V,466870.27,0.00,1.000,3200
000000000010001289,3000,3.000,31308.75,V,10436.25,0.00,1.000,3200
000000000030000322,2000,1.000,525632.45,V,525632.45,0.00,1.000,3200
000000000010001290,4000,0.000,0.00,V,6333.87,0.00,1.000,3200
000000000090000073,3000,17.000,2366767.54,V,139221.62,0.00,1.000,3200
000000000090000073,1000,40.000,5568864.80,V,139221.62,0.00,1.000,3200
000000000010001291,4000,9.000,644950.35,V,71661.15,0.00,1.000,3200
000000000010001292,3000,26.000,386398.22,V,14861.47,0.00,1.000,3200
000000000010001292,2000,135.000,2006298.45,V,14861.47,0.00,1.000,3200
000000000010001293,3000,38.000,249584.76,V,6568.02,0.00,1.000,3200
000000000010001293,1000,3.000,19704.06,V,6568.02,0.00,1.000,3200
000000000080000299,3000,6.000,1541047.38,V,256841.23,0.00,1.000,3200
000000000080000299,1000,10.000,2568412.30,V,256841.23,0.00,1.000,3200
000000000010001294,4000,0.000,0.00,V,143409.65,0.00,1.000,3200
000000000010001295,1000,0.000,0.00,V,67388.80,0.00,1.000,3200
000000000010001295,3000,0.000,0.00,V,67388.80,0.00,1.000,3200
000000000010001296,1000,0.000,0.00,V,72756.00,0.00,1.000,3200
000000000010001297,4000,2.000,116744.60,V,58372.30,0.00,1.000,3200
000000000010001298,1000,0.000,0.00,V,51439.97,0.00,1.000,3200
000000000030000323,4000,0.000,0.00,V,39190.74,0.00,1.000,3200
000000000030000324,2000,6.000,1076468.64,V,179411.44,0.00,1.000,3200
000000000080000300,2000,0.000,0.00,V,270017.56,0.00,1.000,3200
000000000010001299,2000,0.000,0.00,V,29689.76,0.00,1.000,3200
