Mblnr,Mjahr,Budat,Cpudt,Xblnr
4900016813,2026,2026-09-07T00:00:00,2026-09-07T00:00:00,
4900016814,2024,2024-09-28T00:00:00,2024-09-28T00:00:00,
4900016815,2024,2024-10-06T00:00:00,2024-10-06T00:00:00,
4900016816,2024,2024-11-19T00:00:00,2024-11-19T00:00:00,
4900016817,2024,2024-12-11T00:00:00,2024-12-11T00:00:00,4500005302
4900016818,2024,2024-12-23T00:00:00,2024-12-23T00:00:00,
4900016819,2025,2025-01-09T00:00:00,2025-01-09T00:00:00,
4900016820,2025,2025-02-07T00:00:00,2025-02-07T00:00:00,
4900016821,2025,2025-03-12T00:00:00,2025-03-12T00:00:00,
4900016822,2025,2025-04-08T00:00:00,2025-04-08T00:00:00,
4900016823,2025,2025-05-31T00:00:00,2025-05-31T00:00:00,
4900016824,2025,2025-06-08T00:00:00,2025-06-08T00:00:00,4500005303
4900016825,2025,2025-06-08T00:00:00,2025-06-08T00:00:00,
4900016826,2025,2025-07-09T00:00:00,2025-07-09T00:00:00,
4900016827,2025,2025-08-21T00:00:00,2025-08-21T00:00:00,
4900016828,2025,2025-09-21T00:00:00,2025-09-21T00:00:00,
4900016829,2025,2025-10-12T00:00:00,2025-10-12T00:00:00,
4900016830,2025,2025-11-17T00:00:00,2025-11-17T00:00:00,4500005304
4900016831,2025,2025-11-20T00:00:00,2025-11-20T00:00:00,
4900016832,2025,2025-12-29T00:00:00,2025-12-29T00:00:00,
4900016833,2026,2026-01-08T00:00:00,2026-01-08T00:00:00,
4900016834,2026,2026-02-11T00:00:00,2026-02-11T00:00:00,
4900016835,2026,2026-03-08T00:00:00,2026-03-08T00:00:00,
4900016836,2026,2026-04-17T00:00:00,2026-04-17T00:00:00,4500005305
4900016837,2026,2026-04-24T00:00:00,2026-04-24T00:00:00,
4900016838,2026,2026-05-07T00:00:00,2026-05-07T00:00:00,
4900016839,2026,2026-06-14T00:00:00,2026-06-14T00:00:00,
4900016840,2026,2026-07-03T00:00:00,2026-07-03T00:00:00,
4900016841,2026,2026-08-31T00:00:00,2026-08-31T00:00:00,
4900016842,2025,2025-01-21T00:00:00,2025-01-21T00:00:00,
4900016843,2025,2025-05-14T00:00:00,2025-05-14T00:00:00,
4900016844,2025,2025-07-09T00:00:00,2025-07-09T00:00:00,
4900016845,2025,2025-08-02T00:00:00,2025-08-02T00:00:00,
4900016846,2025,2025-10-12T00:00:00,2025-10-12T00:00:00,
4900016847,2026,2026-02-09T00:00:00,2026-02-09T00:00:00,
4900016848,2026,2026-04-18T00:00:00,2026-04-18T00:00:00,4500005307
4900016849,2026,2026-06-07T00:00:00,2026-06-07T00:00:00,
4900016850,2024,2024-12-17T00:00:00,2024-12-17T00:00:00,
4900016851,2025,2025-02-05T00:00:00,2025-02-05T00:00:00,
4900016852,2024,2024-09-07T00:00:00,2024-09-07T00:00:00,
4900016853,2024,2024-11-20T00:00:00,2024-11-20T00:00:00,
4900016854,2024,2024-11-26T00:00:00,2024-11-26T00:00:00,4500005309
4900016855,2025,2025-02-08T00:00:00,2025-02-08T00:00:00,
4900016856,2025,2025-03-06T00:00:00,2025-03-06T00:00:00,
4900016857,2025,2025-05-01T00:00:00,2025-05-01T00:00:00,4500005310
4900016858,2025,2025-06-04T00:00:00,2025-06-04T00:00:00,
4900016859,2025,2025-07-31T00:00:00,2025-07-31T00:00:00,
4900016860,2025,2025-08-14T00:00:00,2025-08-14T00:00:00,
4900016861,2025,2025-09-08T00:00:00,2025-09-08T00:00:00,
4900016862,2025,2025-09-22T00:00:00,2025-09-22T00:00:00,4500005311
4900016863,2026,2026-02-15T00:00:00,2026-02-15T00:00:00,
4900016864,2026,2026-03-25T00:00:00,2026-03-25T00:00:00,
4900016865,2024,2024-10-25T00:00:00,2024-10-25T00:00:00,
4900016866,2025,2025-04-24T00:00:00,2025-04-24T00:00:00,
4900016867,2025,2025-06-22T00:00:00,2025-06-22T00:00:00,
4900016868,2024,2024-09-29T00:00:00,2024-09-29T00:00:00,
4900016869,2024,2024-10-02T00:00:00,2024-10-02T00:00:00,
4900016870,2024,2024-11-08T00:00:00,2024-11-08T00:00:00,4500005312
4900016871,2024,2024-11-14T00:00:00,2024-11-14T00:00:00,
4900016872,2024,2024-12-16T00:00:00,2024-12-16T00:00:00,
4900016873,2025,2025-01-25T00:00:00,2025-01-25T00:00:00,
4900016874,2025,2025-02-10T00:00:00,2025-02-10T00:00:00,
4900016875,2025,2025-03-18T00:00:00,2025-03-18T00:00:00,
4900016876,2025,2025-04-17T00:00:00,2025-04-17T00:00:00,
4900016877,2025,2025-06-18T00:00:00,2025-06-18T00:00:00,4500005314
4900016878,2025,2025-07-15T00:00:00,2025-07-15T00:00:00,
4900016879,2025,2025-08-22T00:00:00,2025-08-22T00:00:00,
4900016880,2025,2025-09-28T00:00:00,2025-09-28T00:00:00,
4900016881,2025,2025-10-28T00:00:00,2025-10-28T00:00:00,
4900016882,2025,2025-11-29T00:00:00,2025-11-29T00:00:00,
4900016883,2025,2025-12-22T00:00:00,2025-12-22T00:00:00,
4900016884,2026,2026-02-17T00:00:00,2026-02-17T00:00:00,4500005316
4900016885,2026,2026-03-21T00:00:00,2026-03-21T00:00:00,
4900016886,2026,2026-04-04T00:00:00,2026-04-04T00:00:00,
4900016887,2026,2026-05-11T00:00:00,2026-05-11T00:00:00,
4900016888,2026,2026-06-17T00:00:00,2026-06-17T00:00:00,
4900016889,2026,2026-07-11T00:00:00,2026-07-11T00:00:00,
4900016890,2026,2026-08-22T00:00:00,2026-08-22T00:00:00,
4900016891,2024,2024-10-29T00:00:00,2024-10-29T00:00:00,
4900016892,2024,2024-10-31T00:00:00,2024-10-31T00:00:00,
4900016893,2024,2024-12-19T00:00:00,2024-12-19T00:00:00,
4900016894,2025,2025-01-06T00:00:00,2025-01-06T00:00:00,
4900016895,2025,2025-02-07T00:00:00,2025-02-07T00:00:00,
4900016896,2025,2025-02-24T00:00:00,2025-02-24T00:00:00,4500005318
4900016897,2025,2025-05-31T00:00:00,2025-05-31T00:00:00,
4900016898,2025,2025-06-19T00:00:00,2025-06-19T00:00:00,4500005319
4900016899,2025,2025-08-27T00:00:00,2025-08-27T00:00:00,
4900016900,2025,2025-12-26T00:00:00,2025-12-26T00:00:00,
4900016901,2026,2026-01-13T00:00:00,2026-01-13T00:00:00,
4900016902,2026,2026-07-03T00:00:00,2026-07-03T00:00:00,4500005321
4900016903,2024,2024-09-02T00:00:00,2024-09-02T00:00:00,
4900016904,2025,2025-01-30T00:00:00,2025-01-30T00:00:00,4500005322
4900016905,2025,2025-02-21T00:00:00,2025-02-21T00:00:00,
4900016906,2025,2025-03-10T00:00:00,2025-03-10T00:00:00,
4900016907,2025,2025-04-21T00:00:00,2025-04-21T00:00:00,
4900016908,2025,2025-06-18T00:00:00,2025-06-18T00:00:00,
4900016909,2025,2025-08-31T00:00:00,2025-08-31T00:00:00,
4900016910,2025,2025-09-15T00:00:00,2025-09-15T00:00:00,
4900016911,2025,2025-09-22T00:00:00,2025-09-22T00:00:00,4500005323
4900016912,2025,2025-11-24T00:00:00,2025-11-24T00:00:00,
4900016913,2026,2026-01-09T00:00:00,2026-01-09T00:00:00,
4900016914,2026,2026-02-09T00:00:00,2026-02-09T00:00:00,
4900016915,2026,2026-04-27T00:00:00,2026-04-27T00:00:00,
4900016916,2026,2026-05-23T00:00:00,2026-05-23T00:00:00,4500005325
4900016917,2026,2026-07-01T00:00:00,2026-07-01T00:00:00,
4900016918,2026,2026-08-30T00:00:00,2026-08-30T00:00:00,
4900016919,2024,2024-11-24T00:00:00,2024-11-24T00:00:00,
4900016920,2024,2024-11-29T00:00:00,2024-11-29T00:00:00,4500005327
4900016921,2025,2025-03-26T00:00:00,2025-03-26T00:00:00,
4900016922,2025,2025-05-24T00:00:00,2025-05-24T00:00:00,
4900016923,2025,2025-08-23T00:00:00,2025-08-23T00:00:00,
4900016924,2025,2025-08-29T00:00:00,2025-08-29T00:00:00,4500005329
4900016925,2026,2026-01-12T00:00:00,2026-01-12T00:00:00,
4900016926,2026,2026-04-10T00:00:00,2026-04-10T00:00:00,4500005331
4900016927,2026,2026-06-20T00:00:00,2026-06-20T00:00:00,
4900016928,2026,2026-08-21T00:00:00,2026-08-21T00:00:00,
4900016929,2024,2024-10-26T00:00:00,2024-10-26T00:00:00,
4900016930,2024,2024-11-24T00:00:00,2024-11-24T00:00:00,
4900016931,2025,2025-01-02T00:00:00,2025-01-02T00:00:00,4500005333
4900016932,2025,2025-01-20T00:00:00,2025-01-20T00:00:00,4500005334
4900016933,2025,2025-07-21T00:00:00,2025-07-21T00:00:00,
4900016934,2025,2025-11-30T00:00:00,2025-11-30T00:00:00,
4900016935,2025,2025-12-03T00:00:00,2025-12-03T00:00:00,
4900016936,2026,2026-02-28T00:00:00,2026-02-28T00:00:00,
4900016937,2026,2026-04-22T00:00:00,2026-04-22T00:00:00,
4900016938,2026,2026-05-04T00:00:00,2026-05-04T00:00:00,4500005335
4900016939,2026,2026-06-06T00:00:00,2026-06-06T00:00:00,
4900016940,2026,2026-08-12T00:00:00,2026-08-12T00:00:00,
4900016941,2026,2026-08-19T00:00:00,2026-08-19T00:00:00,4500005336
4900016942,2024,2024-09-26T00:00:00,2024-09-26T00:00:00,
4900016943,2024,2024-11-21T00:00:00,2024-11-21T00:00:00,4500005337
4900016944,2024,2024-11-26T00:00:00,2024-11-26T00:00:00,
4900016945,2025,2025-01-19T00:00:00,2025-01-19T00:00:00,
4900016946,2025,2025-02-02T00:00:00,2025-02-02T00:00:00,4500005338
4900016947,2025,2025-07-04T00:00:00,2025-07-04T00:00:00,
4900016948,2026,2026-02-13T00:00:00,2026-02-13T00:00:00,
4900016949,2026,2026-03-29T00:00:00,2026-03-29T00:00:00,4500005339
4900016950,2026,2026-08-19T00:00:00,2026-08-19T00:00:00,
4900016951,2024,2024-09-24T00:00:00,2024-09-24T00:00:00,
4900016952,2024,2024-10-18T00:00:00,2024-10-18T00:00:00,
4900016953,2024,2024-11-26T00:00:00,2024-11-26T00:00:00,
4900016954,2024,2024-12-02T00:00:00,2024-12-02T00:00:00,
4900016955,2024,2024-12-18T00:00:00,2024-12-18T00:00:00,4500005340
4900016956,2025,2025-01-08T00:00:00,2025-01-08T00:00:00,
4900016957,2025,2025-02-07T00:00:00,2025-02-07T00:00:00,
4900016958,2025,2025-03-28T00:00:00,2025-03-28T00:00:00,
4900016959,2025,2025-04-18T00:00:00,2025-04-18T00:00:00,
4900016960,2025,2025-06-24T00:00:00,2025-06-24T00:00:00,4500005342
4900016961,2025,2025-07-29T00:00:00,2025-07-29T00:00:00,
4900016962,2025,2025-08-04T00:00:00,2025-08-04T00:00:00,
4900016963,2025,2025-09-21T00:00:00,2025-09-21T00:00:00,
4900016964,2025,2025-10-29T00:00:00,2025-10-29T00:00:00,
4900016965,2025,2025-11-02T00:00:00,2025-11-02T00:00:00,
4900016966,2025,2025-11-15T00:00:00,2025-11-15T00:00:00,4500005343
4900016967,2025,2025-12-31T00:00:00,2025-12-31T00:00:00,
4900016968,2026,2026-01-11T00:00:00,2026-01-11T00:00:00,
4900016969,2026,2026-02-23T00:00:00,2026-02-23T00:00:00,
4900016970,2026,2026-03-10T00:00:00,2026-03-10T00:00:00,4500005344
4900016971,2026,2026-04-25T00:00:00,2026-04-25T00:00:00,
4900016972,2026,2026-05-22T00:00:00,2026-05-22T00:00:00,
4900016973,2026,2026-06-21T00:00:00,2026-06-21T00:00:00,
4900016974,2026,2026-07-12T00:00:00,2026-07-12T00:00:00,
4900016975,2026,2026-07-18T00:00:00,2026-07-18T00:00:00,4500005345
4900016976,2026,2026-09-07T00:00:00,2026-09-07T00:00:00,
4900016977,2024,2024-09-02T00:00:00,2024-09-02T00:00:00,
4900016978,2024,2024-10-06T00:00:00,2024-10-06T00:00:00,4500005346
4900016979,2024,2024-10-28T00:00:00,2024-10-28T00:00:00,
4900016980,2024,2024-11-12T00:00:00,2024-11-12T00:00:00,
4900016981,2024,2024-12-20T00:00:00,2024-12-20T00:00:00,
4900016982,2025,2025-01-08T00:00:00,2025-01-08T00:00:00,
4900016983,2025,2025-01-22T00:00:00,2025-01-22T00:00:00,4500005347
4900016984,2025,2025-02-23T00:00:00,2025-02-23T00:00:00,
4900016985,2025,2025-03-20T00:00:00,2025-03-20T00:00:00,
4900016986,2025,2025-05-30T00:00:00,2025-05-30T00:00:00,4500005348
4900016987,2025,2025-06-15T00:00:00,2025-06-15T00:00:00,
4900016988,2025,2025-07-11T00:00:00,2025-07-11T00:00:00,
4900016989,2025,2025-08-21T00:00:00,2025-08-21T00:00:00,
4900016990,2025,2025-09-08T00:00:00,2025-09-08T00:00:00,
4900016991,2025,2025-09-15T00:00:00,2025-09-15T00:00:00,4500005349
4900016992,2025,2025-10-04T00:00:00,2025-10-04T00:00:00,
4900016993,2025,2025-11-13T00:00:00,2025-11-13T00:00:00,
4900016994,2025,2025-12-06T00:00:00,2025-12-06T00:00:00,4500005350
4900016995,2025,2025-12-11T00:00:00,2025-12-11T00:00:00,
4900016996,2026,2026-01-26T00:00:00,2026-01-26T00:00:00,
4900016997,2026,2026-02-14T00:00:00,2026-02-14T00:00:00,
4900016998,2026,2026-03-16T00:00:00,2026-03-16T00:00:00,
4900016999,2026,2026-04-17T00:00:00,2026-04-17T00:00:00,4500005352
4900017000,2026,2026-04-24T00:00:00,2026-04-24T00:00:00,
4900017001,2026,2026-05-31T00:00:00,2026-05-31T00:00:00,
4900017002,2026,2026-06-07T00:00:00,2026-06-07T00:00:00,
4900017003,2026,2026-07-30T00:00:00,2026-07-30T00:00:00,
4900017004,2026,2026-08-08T00:00:00,2026-08-08T00:00:00,4500005353
4900017005,2026,2026-08-09T00:00:00,2026-08-09T00:00:00,
4900017006,2024,2024-09-16T00:00:00,2024-09-16T00:00:00,
4900017007,2024,2024-10-18T00:00:00,2024-10-18T00:00:00,
4900017008,2024,2024-11-15T00:00:00,2024-11-15T00:00:00,
4900017009,2024,2024-12-22T00:00:00,2024-12-22T00:00:00,
4900017010,2025,2025-01-02T00:00:00,2025-01-02T00:00:00,4500005355
4900017011,2025,2025-01-15T00:00:00,2025-01-15T00:00:00,
4900017012,2025,2025-02-12T00:00:00,2025-02-12T00:00:00,
4900017013,2025,2025-03-16T00:00:00,2025-03-16T00:00:00,
4900017014,2025,2025-04-10T00:00:00,2025-04-10T00:00:00,
4900017015,2025,2025-04-30T00:00:00,2025-04-30T00:00:00,4500005356
4900017016,2025,2025-05-10T00:00:00,2025-05-10T00:00:00,
4900017017,2025,2025-06-28T00:00:00,2025-06-28T00:00:00,
4900017018,2025,2025-07-03T00:00:00,2025-07-03T00:00:00,
4900017019,2025,2025-08-25T00:00:00,2025-08-25T00:00:00,
4900017020,2025,2025-08-29T00:00:00,2025-08-29T00:00:00,4500005357
4900017021,2025,2025-09-08T00:00:00,2025-09-08T00:00:00,
4900017022,2025,2025-10-31T00:00:00,2025-10-31T00:00:00,
4900017023,2025,2025-11-07T00:00:00,2025-11-07T00:00:00,
4900017024,2025,2025-12-10T00:00:00,2025-12-10T00:00:00,
4900017025,2026,2026-01-27T00:00:00,2026-01-27T00:00:00,
4900017026,2026,2026-03-31T00:00:00,2026-03-31T00:00:00,4500005360
4900017027,2026,2026-04-21T00:00:00,2026-04-21T00:00:00,
4900017028,2026,2026-05-09T00:00:00,2026-05-09T00:00:00,
4900017029,2026,2026-06-03T00:00:00,2026-06-03T00:00:00,
4900017030,2026,2026-07-03T00:00:00,2026-07-03T00:00:00,
4900017031,2026,2026-08-20T00:00:00,2026-08-20T00:00:00,
4900017032,2024,2024-10-31T00:00:00,2024-10-31T00:00:00,
4900017033,2024,2024-11-29T00:00:00,2024-11-29T00:00:00,
4900017034,2025,2025-01-20T00:00:00,2025-01-20T00:00:00,4500005362
4900017035,2025,2025-03-30T00:00:00,2025-03-30T00:00:00,
4900017036,2025,2025-05-30T00:00:00,2025-05-30T00:00:00,4500005364
4900017037,2025,2025-08-23T00:00:00,2025-08-23T00:00:00,
4900017038,2025,2025-10-02T00:00:00,2025-10-02T00:00:00,4500005365
4900017039,2025,2025-11-07T00:00:00,2025-11-07T00:00:00,
4900017040,2026,2026-03-05T00:00:00,2026-03-05T00:00:00,
4900017041,2026,2026-03-22T00:00:00,2026-03-22T00:00:00,4500005368
4900017042,2026,2026-04-20T00:00:00,2026-04-20T00:00:00,4500005369
4900017043,2024,2024-09-26T00:00:00,2024-09-26T00:00:00,
4900017044,2024,2024-10-23T00:00:00,2024-10-23T00:00:00,
4900017045,2024,2024-11-23T00:00:00,2024-11-23T00:00:00,
4900017046,2024,2024-12-24T00:00:00,2024-12-24T00:00:00,
4900017047,2025,2025-01-18T00:00:00,2025-01-18T00:00:00,
4900017048,2025,2025-01-29T00:00:00,2025-01-29T00:00:00,4500005370
4900017049,2025,2025-02-07T00:00:00,2025-02-07T00:00:00,
4900017050,2025,2025-03-09T00:00:00,2025-03-09T00:00:00,
4900017051,2025,2025-03-16T00:00:00,2025-03-16T00:00:00,4500005371
4900017052,2025,2025-04-11T00:00:00,2025-04-11T00:00:00,
4900017053,2025,2025-05-11T00:00:00,2025-05-11T00:00:00,
4900017054,2025,2025-06-23T00:00:00,2025-06-23T00:00:00,
4900017055,2025,2025-07-03T00:00:00,2025-07-03T00:00:00,
4900017056,2025,2025-08-20T00:00:00,2025-08-20T00:00:00,
4900017057,2025,2025-09-28T00:00:00,2025-09-28T00:00:00,
4900017058,2025,2025-10-13T00:00:00,2025-10-13T00:00:00,
4900017059,2025,2025-11-04T00:00:00,2025-11-04T00:00:00,4500005373
4900017060,2025,2025-11-11T00:00:00,2025-11-11T00:00:00,
4900017061,2025,2025-12-17T00:00:00,2025-12-17T00:00:00,
4900017062,2026,2026-01-22T00:00:00,2026-01-22T00:00:00,
4900017063,2026,2026-02-13T00:00:00,2026-02-13T00:00:00,
4900017064,2026,2026-02-21T00:00:00,2026-02-21T00:00:00,4500005374
4900017065,2026,2026-03-04T00:00:00,2026-03-04T00:00:00,
4900017066,2026,2026-04-14T00:00:00,2026-04-14T00:00:00,
4900017067,2026,2026-05-10T00:00:00,2026-05-10T00:00:00,
4900017068,2026,2026-06-14T00:00:00,2026-06-14T00:00:00,
4900017069,2026,2026-07-15T00:00:00,2026-07-15T00:00:00,
4900017070,2026,2026-08-04T00:00:00,2026-08-04T00:00:00,
4900017071,2026,2026-09-02T00:00:00,2026-09-02T00:00:00,4500005375
4900017072,2024,2024-09-22T00:00:00,2024-09-22T00:00:00,
4900017073,2024,2024-10-19T00:00:00,2024-10-19T00:00:00,
4900017074,2024,2024-11-14T00:00:00,2024-11-14T00:00:00,
4900017075,2024,2024-11-25T00:00:00,2024-11-25T00:00:00,4500005376
4900017076,2024,2024-12-26T00:00:00,2024-12-26T00:00:00,
4900017077,2025,2025-01-26T00:00:00,2025-01-26T00:00:00,
4900017078,2025,2025-02-04T00:00:00,2025-02-04T00:00:00,
4900017079,2025,2025-03-07T00:00:00,2025-03-07T00:00:00,4500005377
4900017080,2025,2025-04-19T00:00:00,2025-04-19T00:00:00,
4900017081,2025,2025-05-22T00:00:00,2025-05-22T00:00:00,
4900017082,2025,2025-06-24T00:00:00,2025-06-24T00:00:00,
4900017083,2025,2025-07-27T00:00:00,2025-07-27T00:00:00,4500005378
4900017084,2025,2025-08-02T00:00:00,2025-08-02T00:00:00,
4900017085,2025,2025-09-01T00:00:00,2025-09-01T00:00:00,
4900017086,2025,2025-10-26T00:00:00,2025-10-26T00:00:00,
4900017087,2025,2025-11-14T00:00:00,2025-11-14T00:00:00,
4900017088,2025,2025-12-02T00:00:00,2025-12-02T00:00:00,4500005379
4900017089,2025,2025-12-04T00:00:00,2025-12-04T00:00:00,
4900017090,2026,2026-01-29T00:00:00,2026-01-29T00:00:00,
4900017091,2026,2026-02-05T00:00:00,2026-02-05T00:00:00,
4900017092,2026,2026-03-01T00:00:00,2026-03-01T00:00:00,4500005380
4900017093,2026,2026-03-30T00:00:00,2026-03-30T00:00:00,
4900017094,2026,2026-04-12T00:00:00,2026-04-12T00:00:00,
4900017095,2026,2026-05-04T00:00:00,2026-05-04T00:00:00,
4900017096,2026,2026-05-20T00:00:00,2026-05-20T00:00:00,4500005381
4900017097,2026,2026-06-08T00:00:00,2026-06-08T00:00:00,
4900017098,2026,2026-07-07T00:00:00,2026-07-07T00:00:00,
4900017099,2026,2026-08-25T00:00:00,2026-08-25T00:00:00,4500005382
4900017100,2026,2026-09-01T00:00:00,2026-09-01T00:00:00,
4900017101,2024,2024-11-28T00:00:00,2024-11-28T00:00:00,
4900017102,2025,2025-11-15T00:00:00,2025-11-15T00:00:00,
4900017103,2026,2026-01-24T00:00:00,2026-01-24T00:00:00,
4900017104,2026,2026-04-09T00:00:00,2026-04-09T00:00:00,
4900017105,2024,2024-09-17T00:00:00,2024-09-17T00:00:00,
4900017106,2024,2024-10-20T00:00:00,2024-10-20T00:00:00,
4900017107,2024,2024-11-30T00:00:00,2024-11-30T00:00:00,
4900017108,2024,2024-12-01T00:00:00,2024-12-01T00:00:00,
4900017109,2025,2025-01-02T00:00:00,2025-01-02T00:00:00,
4900017110,2025,2025-02-06T00:00:00,2025-02-06T00:00:00,4500005383
4900017111,2025,2025-02-25T00:00:00,2025-02-25T00:00:00,
4900017112,2025,2025-03-11T00:00:00,2025-03-11T00:00:00,
4900017113,2025,2025-04-26T00:00:00,2025-04-26T00:00:00,
4900017114,2025,2025-05-30T00:00:00,2025-05-30T00:00:00,
4900017115,2025,2025-06-22T00:00:00,2025-06-22T00:00:00,
4900017116,2025,2025-07-30T00:00:00,2025-07-30T00:00:00,
4900017117,2025,2025-08-15T00:00:00,2025-08-15T00:00:00,
4900017118,2025,2025-09-10T00:00:00,2025-09-10T00:00:00,
4900017119,2025,2025-09-13T00:00:00,2025-09-13T00:00:00,4500005384
4900017120,2025,2025-10-10T00:00:00,2025-10-10T00:00:00,
4900017121,2025,2025-11-27T00:00:00,2025-11-27T00:00:00,
4900017122,2025,2025-12-08T00:00:00,2025-12-08T00:00:00,
4900017123,2026,2026-01-22T00:00:00,2026-01-22T00:00:00,
4900017124,2026,2026-02-01T00:00:00,2026-02-01T00:00:00,4500005385
4900017125,2026,2026-02-07T00:00:00,2026-02-07T00:00:00,
4900017126,2026,2026-03-22T00:00:00,2026-03-22T00:00:00,
4900017127,2026,2026-04-30T00:00:00,2026-04-30T00:00:00,
4900017128,2026,2026-05-06T00:00:00,2026-05-06T00:00:00,
4900017129,2026,2026-06-07T00:00:00,2026-06-07T00:00:00,
4900017130,2026,2026-07-08T00:00:00,2026-07-08T00:00:00,
4900017131,2026,2026-08-19T00:00:00,2026-08-19T00:00:00,
4900017132,2024,2024-09-02T00:00:00,2024-09-02T00:00:00,
4900017133,2024,2024-10-12T00:00:00,2024-10-12T00:00:00,4500005387
4900017134,2024,2024-10-24T00:00:00,2024-10-24T00:00:00,
4900017135,2024,2024-11-28T00:00:00,2024-11-28T00:00:00,
4900017136,2024,2024-12-01T00:00:00,2024-12-01T00:00:00,4500005388
4900017137,2024,2024-12-29T00:00:00,2024-12-29T00:00:00,
4900017138,2025,2025-01-28T00:00:00,2025-01-28T00:00:00,4500005389
4900017139,2025,2025-04-10T00:00:00,2025-04-10T00:00:00,
4900017140,2025,2025-05-15T00:00:00,2025-05-15T00:00:00,4500005390
4900017141,2025,2025-05-20T00:00:00,2025-05-20T00:00:00,
4900017142,2025,2025-07-03T00:00:00,2025-07-03T00:00:00,4500005392
4900017143,2025,2025-10-17T00:00:00,2025-10-17T00:00:00,
4900017144,2025,2025-11-10T00:00:00,2025-11-10T00:00:00,
4900017145,2025,2025-12-14T00:00:00,2025-12-14T00:00:00,4500005393
4900017146,2025,2025-12-30T00:00:00,2025-12-30T00:00:00,
4900017147,2026,2026-01-25T00:00:00,2026-01-25T00:00:00,
4900017148,2026,2026-02-05T00:00:00,2026-02-05T00:00:00,
4900017149,2026,2026-03-10T00:00:00,2026-03-10T00:00:00,4500005395
4900017150,2026,2026-04-06T00:00:00,2026-04-06T00:00:00,
4900017151,2026,2026-05-16T00:00:00,2026-05-16T00:00:00,4500005396
4900017152,2024,2024-09-10T00:00:00,2024-09-10T00:00:00,
4900017153,2024,2024-10-24T00:00:00,2024-10-24T00:00:00,
4900017154,2024,2024-11-02T00:00:00,2024-11-02T00:00:00,4500005397
4900017155,2024,2024-11-10T00:00:00,2024-11-10T00:00:00,
4900017156,2025,2025-01-24T00:00:00,2025-01-24T00:00:00,
4900017157,2025,2025-04-08T00:00:00,2025-04-08T00:00:00,
4900017158,2025,2025-05-31T00:00:00,2025-05-31T00:00:00,4500005398
4900017159,2025,2025-09-28T00:00:00,2025-09-28T00:00:00,
4900017160,2025,2025-10-25T00:00:00,2025-10-25T00:00:00,
4900017161,2026,2026-02-28T00:00:00,2026-02-28T00:00:00,
4900017162,2026,2026-04-24T00:00:00,2026-04-24T00:00:00,4500005399
4900017163,2026,2026-06-03T00:00:00,2026-06-03T00:00:00,
4900017164,2026,2026-07-25T00:00:00,2026-07-25T00:00:00,
4900017165,2024,2024-09-12T00:00:00,2024-09-12T00:00:00,
4900017166,2024,2024-11-07T00:00:00,2024-11-07T00:00:00,4500005400
4900017167,2025,2025-04-12T00:00:00,2025-04-12T00:00:00,
4900017168,2025,2025-07-12T00:00:00,2025-07-12T00:00:00,
4900017169,2025,2025-07-13T00:00:00,2025-07-13T00:00:00,4500005402
4900017170,2025,2025-09-03T00:00:00,2025-09-03T00:00:00,4500005403
4900017171,2025,2025-09-08T00:00:00,2025-09-08T00:00:00,
4900017172,2025,2025-10-28T00:00:00,2025-10-28T00:00:00,
4900017173,2025,2025-12-27T00:00:00,2025-12-27T00:00:00,
4900017174,2026,2026-01-09T00:00:00,2026-01-09T00:00:00,
4900017175,2026,2026-02-21T00:00:00,2026-02-21T00:00:00,4500005404
4900017176,2026,2026-03-02T00:00:00,2026-03-02T00:00:00,4500005405
4900017177,2024,2024-09-18T00:00:00,2024-09-18T00:00:00,
4900017178,2024,2024-10-23T00:00:00,2024-10-23T00:00:00,4500005406
4900017179,2024,2024-11-22T00:00:00,2024-11-22T00:00:00,
4900017180,2024,2024-12-23T00:00:00,2024-12-23T00:00:00,4500005407
4900017181,2025,2025-04-26T00:00:00,2025-04-26T00:00:00,
4900017182,2025,2025-07-20T00:00:00,2025-07-20T00:00:00,
4900017183,2025,2025-08-13T00:00:00,2025-08-13T00:00:00,4500005408
