Ebeln,Bsart,Aedat,Lifnr,Ekorg,Ekgrp,Waers
4500004490,AN,2026-06-10T00:00:00,0001000032,Z100,Z02,ZAR
4500004491,WK,2024-09-25T00:00:00,0001000032,Z100,Z03,ZAR
4500004492,WK,2025-03-29T00:00:00,0001000032,Z100,Z02,ZAR
4500004493,ZDOM,2025-08-14T00:00:00,0001000032,Z100,Z01,ZAR
4500004494,ZDOM,2025-12-10T00:00:00,0001000032,Z100,Z03,ZAR
4500004495,ZDOM,2026-07-27T00:00:00,0001000032,Z100,Z03,ZAR
4500004496,WK,2026-08-23T00:00:00,0001000032,Z100,Z01,ZAR
4500004497,AN,2024-09-12T00:00:00,0001000002,Z100,Z02,ZAR
4500004498,AN,2025-07-31T00:00:00,0001000002,Z100,Z01,ZAR
4500004499,AN,2026-07-10T00:00:00,0001000002,Z100,Z03,ZAR
4500004500,ZDOM,2024-10-16T00:00:00,0001000001,Z100,Z03,ZAR
4500004501,AN,2024-11-13T00:00:00,0001000001,Z100,Z02,ZAR
4500004502,AN,2025-02-07T00:00:00,0001000001,Z100,Z02,ZAR
4500004503,WK,2025-04-02T00:00:00,0001000001,Z100,Z01,ZAR
4500004504,ZDOM,2025-10-04T00:00:00,0001000001,Z100,Z01,ZAR
4500004505,WK,2026-04-24T00:00:00,0001000001,Z100,Z02,ZAR
4500004506,WK,2026-06-08T00:00:00,0001000001,Z100,Z01,ZAR
4500004507,ZDOM,2024-09-24T00:00:00,0001000048,Z100,Z02,ZAR
4500004508,WK,2024-12-24T00:00:00,0001000048,Z100,Z03,ZAR
4500004509,ZDOM,2025-12-26T00:00:00,0001000048,Z100,Z03,ZAR
4500004510,AN,2026-05-15T00:00:00,0001000048,Z100,Z01,ZAR
4500004511,ZDOM,2026-07-27T00:00:00,0001000048,Z100,Z03,ZAR
4500004512,ZDOM,2026-09-05T00:00:00,0001000048,Z100,Z03,ZAR
4500004513,AN,2024-09-09T00:00:00,0001000048,Z100,Z03,ZAR
4500004514,AN,2025-03-20T00:00:00,0001000048,Z100,Z01,ZAR
4500004515,AN,2025-10-30T00:00:00,0001000048,Z100,Z01,ZAR
4500004516,ZDOM,2026-07-12T00:00:00,0001000048,Z100,Z02,ZAR
4500004517,ZDOM,2024-09-27T00:00:00,0001000019,Z100,Z01,ZAR
4500004518,ZDOM,2025-03-07T00:00:00,0001000019,Z100,Z03,ZAR
4500004519,ZDOM,2026-05-22T00:00:00,0001000019,Z100,Z01,ZAR
4500004520,WK,2024-12-16T00:00:00,0001000006,Z100,Z03,ZAR
4500004521,WK,2026-06-03T00:00:00,0001000006,Z100,Z03,ZAR
4500004522,AN,2024-09-26T00:00:00,0001000006,Z100,Z02,ZAR
4500004523,ZDOM,2024-10-29T00:00:00,0001000006,Z100,Z02,ZAR
4500004524,ZDOM,2025-07-15T00:00:00,0001000006,Z100,Z01,ZAR
4500004525,ZDOM,2026-06-26T00:00:00,0001000006,Z100,Z01,ZAR
4500004526,ZDOM,2024-09-19T00:00:00,0001000048,Z100,Z03,ZAR
4500004527,ZDOM,2024-12-18T00:00:00,0001000048,Z100,Z02,ZAR
4500004528,AN,2025-12-28T00:00:00,0001000048,Z100,Z02,ZAR
4500004529,ZDOM,2026-01-19T00:00:00,0001000048,Z100,Z03,ZAR
4500004530,AN,2024-10-06T00:00:00,0001000013,Z100,Z03,ZAR
4500004531,AN,2025-06-17T00:00:00,0001000013,Z100,Z01,ZAR
4500004532,AN,2026-07-25T00:00:00,0001000013,Z100,Z02,ZAR
4500004533,AN,2026-09-05T00:00:00,0001000013,Z100,Z01,ZAR
4500004534,AN,2024-10-10T00:00:00,0001000013,Z100,Z03,ZAR
4500004535,AN,2024-10-24T00:00:00,0001000013,Z100,Z01,ZAR
4500004536,AN,2024-11-26T00:00:00,0001000013,Z100,Z02,ZAR
4500004537,WK,2025-08-03T00:00:00,0001000013,Z100,Z03,ZAR
4500004538,WK,2026-02-11T00:00:00,0001000013,Z100,Z02,ZAR
4500004539,ZDOM,2024-12-09T00:00:00,0001000017,Z100,Z03,ZAR
4500004540,WK,2025-12-15T00:00:00,0001000017,Z100,Z02,ZAR
4500004541,AN,2024-11-14T00:00:00,0001000048,Z100,Z03,ZAR
4500004542,WK,2025-01-17T00:00:00,0001000048,Z100,Z03,ZAR
4500004543,AN,2025-02-04T00:00:00,0001000048,Z100,Z03,ZAR
4500004544,WK,2025-08-19T00:00:00,0001000048,Z100,Z01,ZAR
4500004545,AN,2025-09-10T00:00:00,0001000048,Z100,Z03,ZAR
4500004546,ZDOM,2024-11-23T00:00:00,0001000048,Z100,Z02,ZAR
4500004547,AN,2024-12-23T00:00:00,0001000048,Z100,Z02,ZAR
4500004548,WK,2025-06-19T00:00:00,0001000048,Z100,Z02,ZAR
4500004549,AN,2026-02-12T00:00:00,0001000048,Z100,Z02,ZAR
4500004550,AN,2026-03-20T00:00:00,0001000048,Z100,Z02,ZAR
4500004551,AN,2026-08-17T00:00:00,0001000048,Z100,Z03,ZAR
4500004552,AN,2024-09-08T00:00:00,0001000003,Z100,Z03,ZAR
4500004553,AN,2025-09-16T00:00:00,0001000003,Z100,Z02,ZAR
4500004554,WK,2026-01-09T00:00:00,0001000003,Z100,Z02,ZAR
4500004555,WK,2024-10-07T00:00:00,0001000003,Z100,Z02,ZAR
4500004556,AN,2025-08-05T00:00:00,0001000003,Z100,Z01,ZAR
4500004557,ZDOM,2024-09-18T00:00:00,0001000046,Z100,Z02,ZAR
4500004558,WK,2025-07-30T00:00:00,0001000046,Z100,Z03,ZAR
4500004559,ZDOM,2025-09-09T00:00:00,0001000046,Z100,Z02,ZAR
4500004560,AN,2025-10-27T00:00:00,0001000046,Z100,Z01,ZAR
4500004561,AN,2026-08-05T00:00:00,0001000046,Z100,Z03,ZAR
4500004562,WK,2024-09-13T00:00:00,0001000046,Z100,Z01,ZAR
4500004563,WK,2025-07-03T00:00:00,0001000046,Z100,Z01,ZAR
4500004564,ZDOM,2026-05-26T00:00:00,0001000046,Z100,Z02,ZAR
4500004565,ZDOM,2024-09-10T00:00:00,0001000058,Z100,Z02,ZAR
4500004566,ZDOM,2024-12-31T00:00:00,0001000058,Z100,Z03,ZAR
4500004567,ZDOM,2025-10-03T00:00:00,0001000058,Z100,Z03,ZAR
4500004568,ZDOM,2026-06-12T00:00:00,0001000058,Z100,Z03,ZAR
4500004569,WK,2024-10-30T00:00:00,0001000004,Z100,Z02,ZAR
4500004570,ZDOM,2025-10-03T00:00:00,0001000004,Z100,Z01,ZAR
4500004571,ZDOM,2025-12-19T00:00:00,0001000004,Z100,Z01,ZAR
4500004572,WK,2026-05-06T00:00:00,0001000004,Z100,Z02,ZAR
4500004573,WK,2026-05-28T00:00:00,0001000004,Z100,Z02,ZAR
4500004574,WK,2025-10-02T00:00:00,0001000018,Z100,Z01,ZAR
4500004575,WK,2026-04-23T00:00:00,0001000018,Z100,Z03,ZAR
4500004576,WK,2025-10-14T00:00:00,0001000018,Z100,Z02,ZAR
4500004577,WK,2025-12-09T00:00:00,0001000018,Z100,Z03,ZAR
4500004578,WK,2024-10-03T00:00:00,0001000023,Z100,Z03,ZAR
4500004579,WK,2024-12-18T00:00:00,0001000023,Z100,Z01,ZAR
4500004580,WK,2025-08-09T00:00:00,0001000023,Z100,Z03,ZAR
4500004581,AN,2025-09-19T00:00:00,0001000023,Z100,Z01,ZAR
4500004582,AN,2026-03-25T00:00:00,0001000023,Z100,Z02,ZAR
4500004583,AN,2026-06-12T00:00:00,0001000023,Z100,Z03,ZAR
4500004584,WK,2024-09-30T00:00:00,0001000023,Z100,Z01,ZAR
4500004585,WK,2025-02-03T00:00:00,0001000023,Z100,Z03,ZAR
4500004586,AN,2025-07-22T00:00:00,0001000023,Z100,Z01,ZAR
4500004587,AN,2026-02-17T00:00:00,0001000023,Z100,Z01,ZAR
4500004588,ZDOM,2024-09-14T00:00:00,0001000056,Z100,Z01,ZAR
4500004589,WK,2024-11-06T00:00:00,0001000056,Z100,Z02,ZAR
4500004590,AN,2025-01-17T00:00:00,0001000056,Z100,Z01,ZAR
4500004591,AN,2025-02-07T00:00:00,0001000056,Z100,Z01,ZAR
4500004592,AN,2025-07-31T00:00:00,0001000056,Z100,Z02,ZAR
4500004593,ZDOM,2025-12-10T00:00:00,0001000056,Z100,Z03,ZAR
4500004594,WK,2026-04-30T00:00:00,0001000056,Z100,Z02,ZAR
4500004595,AN,2026-08-28T00:00:00,0001000056,Z100,Z03,ZAR
4500004596,ZDOM,2024-12-28T00:00:00,0001000056,Z100,Z03,ZAR
4500004597,WK,2025-01-10T00:00:00,0001000056,Z100,Z03,ZAR
4500004598,AN,2025-05-02T00:00:00,0001000056,Z100,Z03,ZAR
4500004599,AN,2026-02-02T00:00:00,0001000056,Z100,Z01,ZAR
4500004600,AN,2026-02-22T00:00:00,0001000056,Z100,Z03,ZAR
4500004601,WK,2026-03-17T00:00:00,0001000056,Z100,Z01,ZAR
4500004602,WK,2026-07-24T00:00:00,0001000056,Z100,Z01,ZAR
4500004603,ZDOM,2024-09-23T00:00:00,0001000039,Z100,Z03,ZAR
4500004604,AN,2025-04-06T00:00:00,0001000039,Z100,Z02,ZAR
4500004605,WK,2025-04-24T00:00:00,0001000039,Z100,Z02,ZAR
4500004606,AN,2025-10-17T00:00:00,0001000039,Z100,Z02,ZAR
4500004607,AN,2024-09-25T00:00:00,0001000033,Z100,Z01,ZAR
4500004608,WK,2025-04-14T00:00:00,0001000033,Z100,Z02,ZAR
4500004609,AN,2025-05-05T00:00:00,0001000033,Z100,Z03,ZAR
4500004610,WK,2025-06-18T00:00:00,0001000033,Z100,Z02,ZAR
4500004611,ZDOM,2025-08-01T00:00:00,0001000033,Z100,Z01,ZAR
4500004612,AN,2025-08-05T00:00:00,0001000033,Z100,Z02,ZAR
4500004613,WK,2026-05-15T00:00:00,0001000033,Z100,Z03,ZAR
4500004614,ZDOM,2024-11-02T00:00:00,0001000033,Z100,Z02,ZAR
4500004615,AN,2025-03-10T00:00:00,0001000033,Z100,Z01,ZAR
4500004616,AN,2026-07-31T00:00:00,0001000033,Z100,Z01,ZAR
4500004617,ZDOM,2024-09-11T00:00:00,0001000042,Z100,Z03,ZAR
4500004618,AN,2025-04-04T00:00:00,0001000042,Z100,Z03,ZAR
4500004619,WK,2025-11-15T00:00:00,0001000042,Z100,Z01,ZAR
4500004620,WK,2026-05-29T00:00:00,0001000042,Z100,Z01,ZAR
4500004621,ZDOM,2024-09-17T00:00:00,0001000001,Z100,Z02,ZAR
4500004622,AN,2025-01-13T00:00:00,0001000001,Z100,Z03,ZAR
4500004623,WK,2025-07-14T00:00:00,0001000001,Z100,Z01,ZAR
4500004624,WK,2025-12-09T00:00:00,0001000001,Z100,Z02,ZAR
4500004625,AN,2026-04-20T00:00:00,0001000001,Z100,Z02,ZAR
4500004626,AN,2026-05-21T00:00:00,0001000001,Z100,Z01,ZAR
4500004627,WK,2024-09-03T00:00:00,0001000048,Z100,Z01,ZAR
4500004628,AN,2025-03-12T00:00:00,0001000048,Z100,Z02,ZAR
4500004629,AN,2025-12-05T00:00:00,0001000048,Z100,Z02,ZAR
4500004630,ZDOM,2026-01-07T00:00:00,0001000048,Z100,Z03,ZAR
4500004631,WK,2026-04-10T00:00:00,0001000048,Z100,Z02,ZAR
4500004632,ZDOM,2026-05-23T00:00:00,0001000048,Z100,Z02,ZAR
4500004633,WK,2026-08-21T00:00:00,0001000048,Z100,Z01,ZAR
4500004634,AN,2024-09-29T00:00:00,0001000029,Z100,Z02,ZAR
4500004635,WK,2024-12-10T00:00:00,0001000029,Z100,Z03,ZAR
4500004636,ZDOM,2025-01-26T00:00:00,0001000029,Z100,Z01,ZAR
4500004637,AN,2025-06-14T00:00:00,0001000029,Z100,Z02,ZAR
4500004638,WK,2025-07-31T00:00:00,0001000029,Z100,Z02,ZAR
4500004639,ZDOM,2025-10-19T00:00:00,0001000029,Z100,Z03,ZAR
4500004640,AN,2026-01-19T00:00:00,0001000029,Z100,Z02,ZAR
4500004641,WK,2026-03-20T00:00:00,0001000029,Z100,Z01,ZAR
4500004642,ZDOM,2026-08-23T00:00:00,0001000029,Z100,Z03,ZAR
4500004643,AN,2024-10-17T00:00:00,0001000041,Z100,Z03,ZAR
4500004644,AN,2024-12-11T00:00:00,0001000041,Z100,Z01,ZAR
4500004645,WK,2025-05-11T00:00:00,0001000041,Z100,Z02,ZAR
4500004646,ZDOM,2026-03-19T00:00:00,0001000041,Z100,Z02,ZAR
4500004647,ZDOM,2024-09-23T00:00:00,0001000040,Z100,Z03,ZAR
4500004648,AN,2024-10-29T00:00:00,0001000040,Z100,Z02,ZAR
4500004649,ZDOM,2025-04-13T00:00:00,0001000040,Z100,Z02,ZAR
4500004650,ZDOM,2026-04-04T00:00:00,0001000040,Z100,Z01,ZAR
4500004651,WK,2026-06-30T00:00:00,0001000040,Z100,Z02,ZAR
4500004652,AN,2024-09-30T00:00:00,0001000040,Z100,Z02,ZAR
4500004653,AN,2024-10-30T00:00:00,0001000040,Z100,Z01,ZAR
4500004654,WK,2025-03-04T00:00:00,0001000040,Z100,Z01,ZAR
4500004655,ZDOM,2026-06-12T00:00:00,0001000040,Z100,Z02,ZAR
4500004656,ZDOM,2026-07-10T00:00:00,0001000040,Z100,Z02,ZAR
4500004657,WK,2025-11-07T00:00:00,0001000054,Z100,Z03,ZAR
4500004658,AN,2026-07-17T00:00:00,0001000054,Z100,Z03,ZAR
4500004659,AN,2024-10-26T00:00:00,0001000036,Z100,Z01,ZAR
4500004660,AN,2025-04-17T00:00:00,0001000036,Z100,Z03,ZAR
4500004661,ZDOM,2026-06-23T00:00:00,0001000036,Z100,Z03,ZAR
4500004662,AN,2024-09-22T00:00:00,0001000034,Z100,Z01,ZAR
4500004663,AN,2025-03-25T00:00:00,0001000034,Z100,Z02,ZAR
4500004664,WK,2025-09-29T00:00:00,0001000034,Z100,Z02,ZAR
4500004665,AN,2026-01-13T00:00:00,0001000034,Z100,Z02,ZAR
4500004666,ZDOM,2026-08-10T00:00:00,0001000034,Z100,Z03,ZAR
4500004667,WK,2024-10-28T00:00:00,0001000034,Z100,Z02,ZAR
4500004668,WK,2025-06-15T00:00:00,0001000034,Z100,Z03,ZAR
4500004669,WK,2025-09-26T00:00:00,0001000034,Z100,Z03,ZAR
4500004670,AN,2024-10-17T00:00:00,0001000049,Z100,Z03,ZAR
4500004671,ZDOM,2025-02-11T00:00:00,0001000049,Z100,Z01,ZAR
4500004672,AN,2025-06-24T00:00:00,0001000049,Z100,Z02,ZAR
4500004673,WK,2025-10-31T00:00:00,0001000049,Z100,Z01,ZAR
4500004674,WK,2026-02-22T00:00:00,0001000049,Z100,Z01,ZAR
4500004675,WK,2026-03-12T00:00:00,0001000049,Z100,Z02,ZAR
4500004676,WK,2026-07-15T00:00:00,0001000049,Z100,Z02,ZAR
4500004677,ZDOM,2024-12-16T00:00:00,0001000049,Z100,Z01,ZAR
4500004678,WK,2025-05-15T00:00:00,0001000049,Z100,Z03,ZAR
4500004679,WK,2025-10-26T00:00:00,0001000049,Z100,Z03,ZAR
4500004680,ZDOM,2025-11-02T00:00:00,0001000049,Z100,Z03,ZAR
4500004681,WK,2026-04-12T00:00:00,0001000049,Z100,Z01,ZAR
4500004682,AN,2026-05-17T00:00:00,0001000049,Z100,Z01,ZAR
4500004683,ZDOM,2024-09-23T00:00:00,0001000015,Z100,Z01,ZAR
4500004684,ZDOM,2024-12-19T00:00:00,0001000015,Z100,Z03,ZAR
4500004685,AN,2025-01-22T00:00:00,0001000015,Z100,Z01,ZAR
4500004686,AN,2025-04-06T00:00:00,0001000015,Z100,Z02,ZAR
4500004687,ZDOM,2025-07-28T00:00:00,0001000015,Z100,Z01,ZAR
4500004688,WK,2025-09-26T00:00:00,0001000015,Z100,Z02,ZAR
4500004689,AN,2025-10-09T00:00:00,0001000015,Z100,Z03,ZAR
4500004690,AN,2026-02-06T00:00:00,0001000015,Z100,Z03,ZAR
4500004691,WK,2026-02-17T00:00:00,0001000015,Z100,Z02,ZAR
4500004692,WK,2026-04-01T00:00:00,0001000015,Z100,Z02,ZAR
4500004693,AN,2026-04-09T00:00:00,0001000015,Z100,Z03,ZAR
4500004694,ZDOM,2026-05-21T00:00:00,0001000015,Z100,Z02,ZAR
4500004695,AN,2024-09-13T00:00:00,0001000015,Z100,Z02,ZAR
4500004696,ZDOM,2025-02-04T00:00:00,0001000015,Z100,Z03,ZAR
4500004697,AN,2025-05-25T00:00:00,0001000015,Z100,Z02,ZAR
4500004698,AN,2025-09-23T00:00:00,0001000015,Z100,Z02,ZAR
4500004699,WK,2026-01-15T00:00:00,0001000015,Z100,Z02,ZAR
4500004700,WK,2026-07-11T00:00:00,0001000015,Z100,Z01,ZAR
4500004701,ZDOM,2024-10-29T00:00:00,0001000053,Z100,Z01,ZAR
4500004702,WK,2025-05-05T00:00:00,0001000053,Z100,Z02,ZAR
4500004703,ZDOM,2025-11-11T00:00:00,0001000053,Z100,Z02,ZAR
4500004704,AN,2026-06-16T00:00:00,0001000053,Z100,Z01,ZAR
4500004705,WK,2024-09-27T00:00:00,0001000038,Z100,Z03,ZAR
4500004706,ZDOM,2025-09-08T00:00:00,0001000038,Z100,Z02,ZAR
4500004707,AN,2025-10-10T00:00:00,0001000038,Z100,Z01,ZAR
4500004708,WK,2026-07-24T00:00:00,0001000038,Z100,Z02,ZAR
4500004709,AN,2026-08-04T00:00:00,0001000038,Z100,Z03,ZAR
4500004710,ZDOM,2024-09-28T00:00:00,0001000020,Z100,Z03,ZAR
4500004711,ZDOM,2024-10-15T00:00:00,0001000020,Z100,Z01,ZAR
4500004712,ZDOM,2025-06-15T00:00:00,0001000020,Z100,Z01,ZAR
4500004713,AN,2025-08-19T00:00:00,0001000020,Z100,Z01,ZAR
4500004714,WK,2026-03-07T00:00:00,0001000020,Z100,Z02,ZAR
4500004715,AN,2026-07-05T00:00:00,0001000020,Z100,Z01,ZAR
4500004716,AN,2024-09-13T00:00:00,0001000020,Z100,Z03,ZAR
4500004717,WK,2024-10-28T00:00:00,0001000020,Z100,Z01,ZAR
4500004718,WK,2024-12-07T00:00:00,0001000020,Z100,Z02,ZAR
4500004719,AN,2025-09-11T00:00:00,0001000020,Z100,Z03,ZAR
4500004720,ZDOM,2026-03-18T00:00:00,0001000020,Z100,Z02,ZAR
4500004721,AN,2026-09-06T00:00:00,0001000020,Z100,Z02,ZAR
4500004722,AN,2025-11-05T00:00:00,0001000006,Z100,Z02,ZAR
4500004723,WK,2025-11-30T00:00:00,0001000006,Z100,Z02,ZAR
4500004724,WK,2025-12-23T00:00:00,0001000006,Z100,Z01,ZAR
4500004725,ZDOM,2026-07-23T00:00:00,0001000006,Z100,Z02,ZAR
4500004726,WK,2024-09-28T00:00:00,0001000003,Z100,Z01,ZAR
4500004727,ZDOM,2025-10-03T00:00:00,0001000003,Z100,Z03,ZAR
4500004728,ZDOM,2024-11-02T00:00:00,0001000003,Z100,Z01,ZAR
4500004729,ZDOM,2025-03-14T00:00:00,0001000003,Z100,Z01,ZAR
4500004730,WK,2025-08-20T00:00:00,0001000003,Z100,Z03,ZAR
4500004731,WK,2026-02-10T00:00:00,0001000003,Z100,Z02,ZAR
4500004732,ZDOM,2026-07-01T00:00:00,0001000003,Z100,Z03,ZAR
4500004733,AN,2024-09-13T00:00:00,0001000027,Z100,Z03,ZAR
4500004734,ZDOM,2024-12-24T00:00:00,0001000027,Z100,Z02,ZAR
4500004735,ZDOM,2025-04-20T00:00:00,0001000027,Z100,Z02,ZAR
4500004736,ZDOM,2025-11-09T00:00:00,0001000027,Z100,Z01,ZAR
4500004737,AN,2026-02-02T00:00:00,0001000027,Z100,Z02,ZAR
4500004738,ZDOM,2026-06-28T00:00:00,0001000027,Z100,Z02,ZAR
4500004739,ZDOM,2024-10-31T00:00:00,0001000049,Z100,Z01,ZAR
4500004740,ZDOM,2025-03-27T00:00:00,0001000049,Z100,Z02,ZAR
4500004741,ZDOM,2025-04-15T00:00:00,0001000049,Z100,Z03,ZAR
4500004742,WK,2025-05-20T00:00:00,0001000049,Z100,Z03,ZAR
4500004743,AN,2025-06-09T00:00:00,0001000049,Z100,Z03,ZAR
4500004744,WK,2025-11-26T00:00:00,0001000049,Z100,Z03,ZAR
4500004745,ZDOM,2025-12-24T00:00:00,0001000049,Z100,Z01,ZAR
4500004746,AN,2026-04-13T00:00:00,0001000049,Z100,Z01,ZAR
4500004747,WK,2026-08-16T00:00:00,0001000049,Z100,Z02,ZAR
4500004748,ZDOM,2024-10-14T00:00:00,0001000038,Z100,Z01,ZAR
4500004749,ZDOM,2025-09-25T00:00:00,0001000038,Z100,Z02,ZAR
4500004750,AN,2026-05-14T00:00:00,0001000038,Z100,Z01,ZAR
4500004751,AN,2024-12-01T00:00:00,0001000000,Z100,Z01,ZAR
4500004752,ZDOM,2025-08-13T00:00:00,0001000000,Z100,Z03,ZAR
4500004753,WK,2025-11-27T00:00:00,0001000000,Z100,Z02,ZAR
4500004754,WK,2024-09-16T00:00:00,0001000000,Z100,Z03,ZAR
4500004755,ZDOM,2025-08-04T00:00:00,0001000000,Z100,Z02,ZAR
4500004756,WK,2025-12-22T00:00:00,0001000000,Z100,Z03,ZAR
4500004757,WK,2026-04-21T00:00:00,0001000000,Z100,Z03,ZAR
4500004758,AN,2024-11-02T00:00:00,0001000047,Z100,Z02,ZAR
4500004759,WK,2024-11-30T00:00:00,0001000047,Z100,Z01,ZAR
4500004760,AN,2025-06-07T00:00:00,0001000047,Z100,Z01,ZAR
4500004761,WK,2025-08-19T00:00:00,0001000047,Z100,Z02,ZAR
4500004762,AN,2025-09-24T00:00:00,0001000047,Z100,Z02,ZAR
4500004763,AN,2025-10-28T00:00:00,0001000047,Z100,Z02,ZAR
4500004764,WK,2026-05-03T00:00:00,0001000047,Z100,Z03,ZAR
4500004765,AN,2026-06-20T00:00:00,0001000047,Z100,Z02,ZAR
4500004766,AN,2024-11-19T00:00:00,0001000009,Z100,Z03,ZAR
4500004767,AN,2025-05-23T00:00:00,0001000009,Z100,Z02,ZAR
4500004768,WK,2025-07-20T00:00:00,0001000009,Z100,Z02,ZAR
4500004769,ZDOM,2025-09-08T00:00:00,0001000009,Z100,Z02,ZAR
4500004770,WK,2026-08-04T00:00:00,0001000009,Z100,Z03,ZAR
4500004771,ZDOM,2025-05-01T00:00:00,0001000009,Z100,Z03,ZAR
4500004772,ZDOM,2025-11-11T00:00:00,0001000009,Z100,Z03,ZAR
4500004773,AN,2026-05-30T00:00:00,0001000009,Z100,Z02,ZAR
4500004774,AN,2024-10-25T00:00:00,0001000009,Z100,Z02,ZAR
4500004775,AN,2025-02-23T00:00:00,0001000009,Z100,Z03,ZAR
4500004776,ZDOM,2025-03-20T00:00:00,0001000009,Z100,Z02,ZAR
4500004777,ZDOM,2025-04-12T00:00:00,0001000009,Z100,Z03,ZAR
4500004778,AN,2025-09-10T00:00:00,0001000009,Z100,Z02,ZAR
4500004779,WK,2025-11-25T00:00:00,0001000009,Z100,Z01,ZAR
4500004780,WK,2026-04-04T00:00:00,0001000009,Z100,Z01,ZAR
4500004781,AN,2026-08-24T00:00:00,0001000009,Z100,Z01,ZAR
4500004782,ZDOM,2025-09-30T00:00:00,0001000049,Z100,Z02,ZAR
4500004783,WK,2026-02-25T00:00:00,0001000049,Z100,Z02,ZAR
4500004784,WK,2026-03-28T00:00:00,0001000049,Z100,Z01,ZAR
4500004785,AN,2026-05-04T00:00:00,0001000049,Z100,Z03,ZAR
4500004786,AN,2026-05-24T00:00:00,0001000049,Z100,Z02,ZAR
4500004787,AN,2026-07-19T00:00:00,0001000049,Z100,Z02,ZAR
4500004788,AN,2024-11-15T00:00:00,0001000049,Z100,Z01,ZAR
4500004789,WK,2025-11-25T00:00:00,0001000049,Z100,Z01,ZAR
4500004790,AN,2026-01-30T00:00:00,0001000049,Z100,Z03,ZAR
4500004791,WK,2026-07-03T00:00:00,0001000049,Z100,Z02,ZAR
4500004792,AN,2026-07-15T00:00:00,0001000049,Z100,Z03,ZAR
4500004793,AN,2025-02-26T00:00:00,0001000049,Z100,Z02,ZAR
4500004794,ZDOM,2025-03-19T00:00:00,0001000049,Z100,Z01,ZAR
4500004795,WK,2026-04-25T00:00:00,0001000049,Z100,Z01,ZAR
4500004796,ZDOM,2024-09-28T00:00:00,0001000042,Z100,Z01,ZAR
4500004797,AN,2025-02-05T00:00:00,0001000042,Z100,Z01,ZAR
4500004798,ZDOM,2025-09-14T00:00:00,0001000042,Z100,Z03,ZAR
4500004799,ZDOM,2025-10-20T00:00:00,0001000042,Z100,Z02,ZAR
4500004800,WK,2026-03-08T00:00:00,0001000042,Z100,Z01,ZAR
4500004801,AN,2026-05-13T00:00:00,0001000042,Z100,Z03,ZAR
4500004802,AN,2024-09-12T00:00:00,0001000056,Z100,Z02,ZAR
4500004803,ZDOM,2025-06-14T00:00:00,0001000056,Z100,Z03,ZAR
4500004804,AN,2025-11-07T00:00:00,0001000056,Z100,Z03,ZAR
4500004805,AN,2024-09-16T00:00:00,0001000040,Z100,Z01,ZAR
4500004806,ZDOM,2025-06-17T00:00:00,0001000040,Z100,Z03,ZAR
4500004807,AN,2026-05-04T00:00:00,0001000040,Z100,Z03,ZAR
4500004808,ZDOM,2026-08-03T00:00:00,0001000040,Z100,Z02,ZAR
4500004809,ZDOM,2024-09-28T00:00:00,0001000015,Z100,Z01,ZAR
4500004810,WK,2025-01-03T00:00:00,0001000015,Z100,Z01,ZAR
4500004811,WK,2025-02-02T00:00:00,0001000015,Z100,Z03,ZAR
4500004812,ZDOM,2025-02-05T00:00:00,0001000015,Z100,Z03,ZAR
4500004813,WK,2025-06-29T00:00:00,0001000015,Z100,Z02,ZAR
4500004814,ZDOM,2025-09-16T00:00:00,0001000015,Z100,Z01,ZAR
4500004815,AN,2025-12-18T00:00:00,0001000015,Z100,Z03,ZAR
4500004816,ZDOM,2026-02-17T00:00:00,0001000015,Z100,Z03,ZAR
4500004817,WK,2026-03-27T00:00:00,0001000015,Z100,Z02,ZAR
4500004818,AN,2026-07-08T00:00:00,0001000015,Z100,Z03,ZAR
4500004819,WK,2024-12-06T00:00:00,0001000039,Z100,Z02,ZAR
4500004820,ZDOM,2025-06-04T00:00:00,0001000039,Z100,Z02,ZAR
4500004821,ZDOM,2025-11-15T00:00:00,0001000039,Z100,Z03,ZAR
4500004822,AN,2026-04-03T00:00:00,0001000039,Z100,Z02,ZAR
4500004823,ZDOM,2026-07-05T00:00:00,0001000039,Z100,Z03,ZAR
4500004824,ZDOM,2026-07-10T00:00:00,0001000039,Z100,Z02,ZAR
4500004825,AN,2024-11-26T00:00:00,0001000039,Z100,Z01,ZAR
4500004826,ZDOM,2025-03-18T00:00:00,0001000039,Z100,Z01,ZAR
4500004827,AN,2025-04-22T00:00:00,0001000039,Z100,Z02,ZAR
4500004828,AN,2025-11-25T00:00:00,0001000039,Z100,Z03,ZAR
4500004829,AN,2026-05-17T00:00:00,0001000039,Z100,Z02,ZAR
4500004830,ZDOM,2024-12-01T00:00:00,0001000016,Z100,Z01,ZAR
4500004831,WK,2025-08-26T00:00:00,0001000016,Z100,Z03,ZAR
4500004832,ZDOM,2026-02-13T00:00:00,0001000016,Z100,Z01,ZAR
4500004833,AN,2024-09-18T00:00:00,0001000016,Z100,Z01,ZAR
4500004834,ZDOM,2025-08-18T00:00:00,0001000016,Z100,Z03,ZAR
4500004835,AN,2026-06-05T00:00:00,0001000016,Z100,Z03,ZAR
4500004836,ZDOM,2024-12-15T00:00:00,0001000026,Z100,Z01,ZAR
4500004837,AN,2025-01-20T00:00:00,0001000026,Z100,Z01,ZAR
4500004838,ZDOM,2025-02-20T00:00:00,0001000026,Z100,Z03,ZAR
