Ebeln,Ebelp,Loekz,Txz01,Matnr,Werks,Lgort,Bednr,Menge,Meins,Netpr,Peinh,Netwr,Elikz,Pstyp,Knttp,Plifz,Banfn,Bnfpo
4500004188,00010,,SPARE FOR TH-401,000000000080000157,2000,SP02,,4.000,EA,239015.91,1.000,956063.64,true,0,,34.000,2000004188,00010
4500004189,00010,,SPARE FOR CV-502,000000000080000157,2000,SP02,,3.000,EA,239015.91,1.000,717047.73,false,0,,34.000,2000004189,00010
4500004190,00010,,SPARE FOR CV-501,000000000080000157,2000,SP02,,4.000,EA,239015.91,1.000,956063.64,true,0,,34.000,2000004190,00010
4500004191,00010,,SPARE FOR SC-701,000000000080000157,2000,SP02,,4.000,EA,239015.91,1.000,956063.64,false,0,,34.000,2000004191,00010
4500004192,00010,,SPARE FOR CR-101,000000000010000699,4000,SP04,,213.000,EA,17334.08,1.000,3692159.04,false,0,,27.000,2000004192,00010
4500004193,00010,,SPARE FOR PU-610,000000000010000699,4000,SP04,,252.000,EA,17334.08,1.000,4368188.16,true,0,,27.000,2000004193,00010
4500004194,00010,,SPARE FOR FA-810,000000000010000699,4000,SP04,,221.000,EA,17334.08,1.000,3830831.68,true,0,,27.000,2000004194,00010
4500004195,00010,,SPARE FOR CV-502,000000000010000699,4000,SP04,,243.000,EA,17334.08,1.000,4212181.44,false,0,,27.000,2000004195,00010
4500004196,00010,,SPARE FOR CR-102,000000000010000699,4000,SP04,,270.000,EA,17334.08,1.000,4680201.60,true,0,,27.000,2000004196,00010
4500004197,00010,,SPARE FOR SC-701,000000000010000700,4000,SP04,,2.000,EA,102633.71,1.000,205267.42,true,0,,149.000,2000004197,00010
4500004198,00010,,SPARE FOR SC-701,000000000010000700,4000,SP04,,4.000,EA,102633.71,1.000,410534.84,false,0,,149.000,2000004198,00010
4500004199,00010,,SPARE FOR PU-610,000000000010000700,4000,SP04,,4.000,EA,102633.71,1.000,410534.84,true,0,,149.000,2000004199,00010
4500004200,00010,,SPARE FOR SC-701,000000000010000701,3000,SP03,,5.000,EA,162200.38,1.000,811001.90,true,0,,56.000,2000004200,00010
4500004201,00010,,SPARE FOR FL-310,000000000010000701,3000,SP03,,4.000,EA,162200.38,1.000,648801.52,true,0,,56.000,2000004201,00010
4500004202,00010,,SPARE FOR FA-810,000000000010000701,3000,SP03,,3.000,EA,162200.38,1.000,486601.14,true,0,,56.000,2000004202,00010
4500004203,00010,,SPARE FOR TH-401,000000000010000701,3000,SP03,,7.000,EA,162200.38,1.000,1135402.66,false,0,,56.000,2000004203,00010
4500004204,00010,,SPARE FOR TH-401,000000000010000701,3000,SP03,,7.000,EA,162200.38,1.000,1135402.66,true,0,,56.000,2000004204,00010
4500004205,00010,,SPARE FOR CV-502,000000000010000701,2000,SP02,,11.000,EA,162200.38,1.000,1784204.18,true,0,,56.000,2000004205,00010
4500004206,00010,,SPARE FOR FA-810,000000000010000701,2000,SP02,,9.000,EA,162200.38,1.000,1459803.42,true,0,,56.000,2000004206,00010
4500004207,00010,,SPARE FOR ML-202,000000000010000701,2000,SP02,,9.000,EA,162200.38,1.000,1459803.42,true,0,,56.000,2000004207,00010
4500004208,00010,,SPARE FOR TH-401,000000000010000701,2000,SP02,,9.000,EA,162200.38,1.000,1459803.42,true,0,,56.000,2000004208,00010
4500004209,00010,,SPARE FOR ML-202,000000000010000701,2000,SP02,,8.000,EA,162200.38,1.000,1297603.04,true,0,,56.000,2000004209,00010
4500004210,00010,,SPARE FOR CV-501,000000000010000704,1000,SP01,,58.000,EA,77972.17,1.000,4522385.86,true,0,,105.000,2000004210,00010
4500004211,00010,,SPARE FOR PU-611,000000000010000704,1000,SP01,,101.000,EA,77972.17,1.000,7875189.17,true,0,,105.000,2000004211,00010
4500004212,00010,,SPARE FOR CR-101,000000000010000704,1000,SP01,,45.000,EA,77972.17,1.000,3508747.65,true,0,,105.000,2000004212,00010
4500004213,00010,,SPARE FOR SC-701,000000000010000704,1000,SP01,,92.000,EA,77972.17,1.000,7173439.64,true,0,,105.000,2000004213,00010
4500004214,00010,,SPARE FOR CV-502,000000000010000704,1000,SP01,,54.000,EA,77972.17,1.000,4210497.18,true,0,,105.000,2000004214,00010
4500004215,00010,,SPARE FOR CR-102,000000000010000704,1000,SP01,,95.000,EA,77972.17,1.000,7407356.15,false,0,,105.000,2000004215,00010
4500004216,00010,,SPARE FOR CV-501,000000000010000705,1000,SP01,,2.000,EA,16384.72,1.000,32769.44,true,0,,51.000,2000004216,00010
4500004217,00010,,SPARE FOR CV-502,000000000010000706,3000,SP03,,8.000,EA,797560.98,1.000,6380487.84,false,0,,130.000,2000004217,00010
4500004218,00010,,SPARE FOR PU-610,000000000010000706,3000,SP03,,8.000,EA,797560.98,1.000,6380487.84,false,0,,130.000,2000004218,00010
4500004219,00010,,SPARE FOR CR-101,000000000010000706,3000,SP03,,11.000,EA,797560.98,1.000,8773170.78,true,0,,130.000,2000004219,00010
4500004220,00010,,SPARE FOR TH-401,000000000010000706,3000,SP03,,6.000,EA,797560.98,1.000,4785365.88,false,0,,130.000,2000004220,00010
4500004221,00010,,SPARE FOR ML-202,000000000010000706,3000,SP03,,6.000,EA,797560.98,1.000,4785365.88,true,0,,130.000,2000004221,00010
4500004222,00010,,SPARE FOR FL-310,000000000010000706,3000,SP03,,6.000,EA,797560.98,1.000,4785365.88,true,0,,130.000,2000004222,00010
4500004223,00010,,SPARE FOR CV-502,000000000010000706,3000,SP03,,6.000,EA,797560.98,1.000,4785365.88,false,0,,130.000,2000004223,00010
4500004224,00010,,SPARE FOR FL-310,000000000010000707,4000,SP04,,90.000,EA,453224.30,1.000,40790187.00,true,0,,149.000,2000004224,00010
4500004225,00010,,SPARE FOR CR-102,000000000010000707,4000,SP04,,89.000,EA,453224.30,1.000,40336962.70,false,0,,149.000,2000004225,00010
4500004226,00010,,SPARE FOR CR-101,000000000010000707,4000,SP04,,89.000,EA,453224.30,1.000,40336962.70,false,0,,149.000,2000004226,00010
4500004227,00010,,SPARE FOR CV-501,000000000010000707,4000,SP04,,97.000,EA,453224.30,1.000,43962757.10,false,0,,149.000,2000004227,00010
4500004228,00010,,SPARE FOR FL-310,000000000010000707,2000,SP02,,108.000,EA,453224.30,1.000,48948224.40,false,0,,149.000,2000004228,00010
4500004229,00010,,SPARE FOR SC-701,000000000010000707,2000,SP02,,178.000,EA,453224.30,1.000,80673925.40,true,0,,149.000,2000004229,00010
4500004230,00010,,SPARE FOR CV-502,000000000010000707,2000,SP02,,104.000,EA,453224.30,1.000,47135327.20,true,0,,149.000,2000004230,00010
4500004231,00010,,SPARE FOR ML-201,000000000010000707,2000,SP02,,104.000,EA,453224.30,1.000,47135327.20,false,0,,149.000,2000004231,00010
4500004232,00010,,SPARE FOR CV-502,000000000010000708,4000,SP04,,3.000,EA,55544.32,1.000,166632.96,true,0,,7.000,2000004232,00010
4500004233,00010,,SPARE FOR SC-701,000000000010000708,4000,SP04,,3.000,EA,55544.32,1.000,166632.96,true,0,,7.000,2000004233,00010
4500004234,00010,,SPARE FOR PU-610,000000000010000708,4000,SP04,,3.000,EA,55544.32,1.000,166632.96,true,0,,7.000,2000004234,00010
4500004235,00010,,SPARE FOR PU-610,000000000010000708,4000,SP04,,3.000,EA,55544.32,1.000,166632.96,true,0,,7.000,2000004235,00010
4500004236,00010,,SPARE FOR CV-502,000000000010000708,4000,SP04,,3.000,EA,55544.32,1.000,166632.96,true,0,,7.000,2000004236,00010
4500004237,00010,,SPARE FOR FL-310,000000000010000709,4000,SP04,,4.000,EA,120097.24,1.000,480388.96,false,0,,7.000,2000004237,00010
4500004238,00010,,SPARE FOR TH-401,000000000010000709,4000,SP04,,4.000,EA,120097.24,1.000,480388.96,false,0,,7.000,2000004238,00010
4500004239,00010,,SPARE FOR CR-101,000000000010000709,4000,SP04,,5.000,EA,120097.24,1.000,600486.20,true,0,,7.000,2000004239,00010
4500004240,00010,,SPARE FOR PU-610,000000000010000709,4000,SP04,,5.000,EA,120097.24,1.000,600486.20,true,0,,7.000,2000004240,00010
4500004241,00010,,SPARE FOR FL-310,000000000010000709,3000,SP03,,8.000,EA,120097.24,1.000,960777.92,true,0,,7.000,2000004241,00010
4500004242,00010,,SPARE FOR ML-201,000000000010000709,3000,SP03,,8.000,EA,120097.24,1.000,960777.92,true,0,,7.000,2000004242,00010
4500004243,00010,,SPARE FOR CR-101,000000000010000709,3000,SP03,,7.000,EA,120097.24,1.000,840680.68,true,0,,7.000,2000004243,00010
4500004244,00010,,SPARE FOR CR-102,000000000010000709,3000,SP03,,8.000,EA,120097.24,1.000,960777.92,true,0,,7.000,2000004244,00010
4500004245,00010,,SPARE FOR PU-610,000000000010000709,3000,SP03,,7.000,EA,120097.24,1.000,840680.68,true,0,,7.000,2000004245,00010
4500004246,00010,,SPARE FOR FL-310,000000000010000711,2000,SP02,,13.000,EA,39432.24,1.000,512619.12,true,0,,7.000,2000004246,00010
4500004247,00010,,SPARE FOR SC-701,000000000010000711,2000,SP02,,13.000,EA,39432.24,1.000,512619.12,false,0,,7.000,2000004247,00010
4500004248,00010,,SPARE FOR TH-401,000000000010000711,2000,SP02,,13.000,EA,39432.24,1.000,512619.12,false,0,,7.000,2000004248,00010
4500004249,00010,,SPARE FOR FL-310,000000000010000711,2000,SP02,,13.000,EA,39432.24,1.000,512619.12,true,0,,7.000,2000004249,00010
4500004250,00010,,SPARE FOR CR-101,000000000010000711,2000,SP02,,13.000,EA,39432.24,1.000,512619.12,false,0,,7.000,2000004250,00010
4500004251,00010,,SPARE FOR ML-201,000000000010000711,2000,SP02,,13.000,EA,39432.24,1.000,512619.12,true,0,,7.000,2000004251,00010
4500004252,00010,,SPARE FOR ML-202,000000000080000158,1000,SP01,,9.000,EA,74087.98,1.000,666791.82,false,0,,9.000,2000004252,00010
4500004253,00010,,SPARE FOR PU-610,000000000080000158,1000,SP01,,9.000,EA,74087.98,1.000,666791.82,true,0,,9.000,2000004253,00010
4500004254,00010,,SPARE FOR PU-610,000000000080000158,1000,SP01,,10.000,EA,74087.98,1.000,740879.80,true,0,,9.000,2000004254,00010
4500004255,00010,,SPARE FOR CR-102,000000000080000158,1000,SP01,,10.000,EA,74087.98,1.000,740879.80,true,0,,9.000,2000004255,00010
4500004256,00010,,SPARE FOR ML-202,000000000080000158,1000,SP01,,8.000,EA,74087.98,1.000,592703.84,false,0,,9.000,2000004256,00010
4500004257,00010,,SPARE FOR TH-401,000000000080000158,1000,SP01,,10.000,EA,74087.98,1.000,740879.80,true,0,,9.000,2000004257,00010
4500004258,00010,,SPARE FOR CV-502,000000000080000158,1000,SP01,,9.000,EA,74087.98,1.000,666791.82,false,0,,9.000,2000004258,00010
4500004259,00010,,SPARE FOR CV-501,000000000080000158,1000,SP01,,9.000,EA,74087.98,1.000,666791.82,true,0,,9.000,2000004259,00010
4500004260,00010,,SPARE FOR CV-501,000000000080000159,1000,SP01,,13.000,EA,427746.75,1.000,5560707.75,false,0,,140.000,2000004260,00010
4500004261,00010,,SPARE FOR FL-310,000000000080000159,1000,SP01,,16.000,EA,427746.75,1.000,6843948.00,true,0,,140.000,2000004261,00010
4500004262,00010,,SPARE FOR PU-610,000000000080000159,1000,SP01,,13.000,EA,427746.75,1.000,5560707.75,true,0,,140.000,2000004262,00010
4500004263,00010,,SPARE FOR TH-401,000000000010000712,1000,SP01,,242.000,EA,23369.89,1.000,5655513.38,true,0,,23.000,2000004263,00010
4500004264,00010,,SPARE FOR FA-810,000000000010000712,1000,SP01,,249.000,EA,23369.89,1.000,5819102.61,false,0,,23.000,2000004264,00010
4500004265,00010,,SPARE FOR ML-202,000000000010000712,1000,SP01,,256.000,EA,23369.89,1.000,5982691.84,false,0,,23.000,2000004265,00010
4500004266,00010,,SPARE FOR CR-101,000000000010000712,1000,SP01,,256.000,EA,23369.89,1.000,5982691.84,true,0,,23.000,2000004266,00010
4500004267,00010,,SPARE FOR ML-202,000000000010000712,1000,SP01,,245.000,EA,23369.89,1.000,5725623.05,true,0,,23.000,2000004267,00010
4500004268,00010,,SPARE FOR CR-102,000000000010000713,2000,SP02,,122.000,EA,3444.49,1.000,420227.78,true,0,,140.000,2000004268,00010
4500004269,00010,,SPARE FOR CV-502,000000000010000713,2000,SP02,,120.000,EA,3444.49,1.000,413338.80,true,0,,140.000,2000004269,00010
4500004270,00010,,SPARE FOR CR-101,000000000010000713,2000,SP02,,110.000,EA,3444.49,1.000,378893.90,true,0,,140.000,2000004270,00010
4500004271,00010,,SPARE FOR PU-611,000000000010000713,2000,SP02,,228.000,EA,3444.49,1.000,785343.72,true,0,,140.000,2000004271,00010
4500004272,00010,,SPARE FOR TH-401,000000000010000714,2000,SP02,,75.000,EA,19162.53,1.000,1437189.75,false,0,,36.000,2000004272,00010
4500004273,00010,,SPARE FOR FL-310,000000000010000714,2000,SP02,,81.000,EA,19162.53,1.000,1552164.93,false,0,,36.000,2000004273,00010
4500004274,00010,,SPARE FOR CV-501,000000000010000714,2000,SP02,,81.000,EA,19162.53,1.000,1552164.93,false,0,,36.000,2000004274,00010
4500004275,00010,,SPARE FOR CV-501,000000000010000714,2000,SP02,,81.000,EA,19162.53,1.000,1552164.93,false,0,,36.000,2000004275,00010
4500004276,00010,,SPARE FOR PU-611,000000000010000714,2000,SP02,,72.000,EA,19162.53,1.000,1379702.16,false,0,,36.000,2000004276,00010
4500004277,00010,,SPARE FOR SC-701,000000000010000714,2000,SP02,,75.000,EA,19162.53,1.000,1437189.75,true,0,,36.000,2000004277,00010
4500004278,00010,,SPARE FOR FL-310,000000000010000714,2000,SP02,,79.000,EA,19162.53,1.000,1513839.87,true,0,,36.000,2000004278,00010
4500004279,00010,,SPARE FOR ML-202,000000000080000160,4000,SP04,,3.000,EA,377070.56,1.000,1131211.68,true,0,,48.000,2000004279,00010
4500004280,00010,,SPARE FOR CR-102,000000000080000160,4000,SP04,,5.000,EA,377070.56,1.000,1885352.80,false,0,,48.000,2000004280,00010
4500004281,00010,,SPARE FOR CR-101,000000000080000160,4000,SP04,,7.000,EA,377070.56,1.000,2639493.92,true,0,,48.000,2000004281,00010
4500004282,00010,,SPARE FOR CV-502,000000000080000160,4000,SP04,,4.000,EA,377070.56,1.000,1508282.24,true,0,,48.000,2000004282,00010
4500004283,00010,,SPARE FOR TH-401,000000000080000160,4000,SP04,,4.000,EA,377070.56,1.000,1508282.24,true,0,,48.000,2000004283,00010
4500004284,00010,,SPARE FOR FL-310,000000000010000715,4000,SP04,,6.000,EA,136377.50,1.000,818265.00,false,0,,233.000,2000004284,00010
4500004285,00010,,SPARE FOR CR-102,000000000010000715,4000,SP04,,7.000,EA,136377.50,1.000,954642.50,true,0,,233.000,2000004285,00010
4500004286,00010,,SPARE FOR SC-701,000000000010000715,4000,SP04,,6.000,EA,136377.50,1.000,818265.00,false,0,,233.000,2000004286,00010
4500004287,00010,,SPARE FOR CR-101,000000000010000716,3000,SP03,,6.000,EA,35441.72,1.000,212650.32,true,0,,36.000,2000004287,00010
4500004288,00010,,SPARE FOR CV-501,000000000010000716,3000,SP03,,5.000,EA,35441.72,1.000,177208.60,true,0,,36.000,2000004288,00010
4500004289,00010,,SPARE FOR CR-101,000000000010000716,3000,SP03,,5.000,EA,35441.72,1.000,177208.60,false,0,,36.000,2000004289,00010
4500004290,00010,,SPARE FOR FL-310,000000000010000716,3000,SP03,,7.000,EA,35441.72,1.000,248092.04,true,0,,36.000,2000004290,00010
4500004291,00010,,SPARE FOR FA-810,000000000010000718,3000,SP03,,48.000,EA,17250.82,1.000,828039.36,true,0,,53.000,2000004291,00010
4500004292,00010,,SPARE FOR CV-502,000000000010000718,3000,SP03,,45.000,EA,17250.82,1.000,776286.90,false,0,,53.000,2000004292,00010
4500004293,00010,,SPARE FOR ML-202,000000000010000718,3000,SP03,,56.000,EA,17250.82,1.000,966045.92,true,0,,53.000,2000004293,00010
4500004294,00010,,SPARE FOR PU-610,000000000010000718,3000,SP03,,38.000,EA,17250.82,1.000,655531.16,true,0,,53.000,2000004294,00010
4500004295,00010,,SPARE FOR CV-502,000000000010000718,3000,SP03,,49.000,EA,17250.82,1.000,845290.18,true,0,,53.000,2000004295,00010
4500004296,00010,,SPARE FOR ML-202,000000000010000718,3000,SP03,,52.000,EA,17250.82,1.000,897042.64,true,0,,53.000,2000004296,00010
4500004297,00010,,SPARE FOR CV-502,000000000010000718,2000,SP02,,36.000,EA,17250.82,1.000,621029.52,true,0,,53.000,2000004297,00010
4500004298,00010,,SPARE FOR CV-502,000000000010000718,2000,SP02,,37.000,EA,17250.82,1.000,638280.34,true,0,,53.000,2000004298,00010
4500004299,00010,,SPARE FOR CR-101,000000000010000718,2000,SP02,,41.000,EA,17250.82,1.000,707283.62,false,0,,53.000,2000004299,00010
4500004300,00010,,SPARE FOR CR-101,000000000010000718,2000,SP02,,59.000,EA,17250.82,1.000,1017798.38,true,0,,53.000,2000004300,00010
4500004301,00010,,SPARE FOR CV-502,000000000010000718,2000,SP02,,32.000,EA,17250.82,1.000,552026.24,true,0,,53.000,2000004301,00010
4500004302,00010,,SPARE FOR PU-611,000000000010000718,2000,SP02,,43.000,EA,17250.82,1.000,741785.26,false,0,,53.000,2000004302,00010
4500004303,00010,,SPARE FOR ML-202,000000000010000718,2000,SP02,,36.000,EA,17250.82,1.000,621029.52,false,0,,53.000,2000004303,00010
4500004304,00010,,SPARE FOR ML-201,000000000010000718,2000,SP02,,52.000,EA,17250.82,1.000,897042.64,true,0,,53.000,2000004304,00010
4500004305,00010,,SPARE FOR ML-201,000000000010000718,2000,SP02,,37.000,EA,17250.82,1.000,638280.34,true,0,,53.000,2000004305,00010
4500004306,00010,,SPARE FOR CV-502,000000000010000718,2000,SP02,,44.000,EA,17250.82,1.000,759036.08,false,0,,53.000,2000004306,00010
4500004307,00010,,SPARE FOR CR-101,000000000080000161,3000,SP03,,7.000,EA,245657.83,1.000,1719604.81,false,0,,43.000,2000004307,00010
4500004308,00010,,SPARE FOR ML-201,000000000080000161,3000,SP03,,9.000,EA,245657.83,1.000,2210920.47,true,0,,43.000,2000004308,00010
4500004309,00010,,SPARE FOR CV-501,000000000080000161,3000,SP03,,13.000,EA,245657.83,1.000,3193551.79,true,0,,43.000,2000004309,00010
4500004310,00010,,SPARE FOR CR-102,000000000080000161,3000,SP03,,11.000,EA,245657.83,1.000,2702236.13,false,0,,43.000,2000004310,00010
4500004311,00010,,SPARE FOR CR-102,000000000080000161,3000,SP03,,11.000,EA,245657.83,1.000,2702236.13,false,0,,43.000,2000004311,00010
4500004312,00010,,SPARE FOR CV-502,000000000080000161,3000,SP03,,16.000,EA,245657.83,1.000,3930525.28,true,0,,43.000,2000004312,00010
4500004313,00010,,SPARE FOR FA-810,000000000010000719,1000,SP01,,2.000,EA,145731.11,1.000,291462.22,false,0,,48.000,2000004313,00010
4500004314,00010,,SPARE FOR TH-401,000000000010000719,1000,SP01,,2.000,EA,145731.11,1.000,291462.22,true,0,,48.000,2000004314,00010
4500004315,00010,,SPARE FOR ML-202,000000000010000720,1000,SP01,,8.000,EA,51280.15,1.000,410241.20,true,0,,58.000,2000004315,00010
4500004316,00010,,SPARE FOR FA-810,000000000010000720,1000,SP01,,6.000,EA,51280.15,1.000,307680.90,true,0,,58.000,2000004316,00010
4500004317,00010,,SPARE FOR TH-401,000000000010000720,1000,SP01,,9.000,EA,51280.15,1.000,461521.35,true,0,,58.000,2000004317,00010
4500004318,00010,,SPARE FOR CV-502,000000000010000721,1000,SP01,,202.000,EA,575720.57,1.000,116295555.14,false,0,,41.000,2000004318,00010
4500004319,00010,,SPARE FOR PU-610,000000000010000721,1000,SP01,,211.000,EA,575720.57,1.000,121477040.27,true,0,,41.000,2000004319,00010
4500004320,00010,,SPARE FOR FA-810,000000000010000721,1000,SP01,,158.000,EA,575720.57,1.000,90963850.06,true,0,,41.000,2000004320,00010
4500004321,00010,,SPARE FOR PU-610,000000000010000721,1000,SP01,,168.000,EA,575720.57,1.000,96721055.76,false,0,,41.000,2000004321,00010
4500004322,00010,,SPARE FOR ML-201,000000000010000721,1000,SP01,,163.000,EA,575720.57,1.000,93842452.91,true,0,,41.000,2000004322,00010
4500004323,00010,,SPARE FOR CV-502,000000000010000721,1000,SP01,,172.000,EA,575720.57,1.000,99023938.04,false,0,,41.000,2000004323,00010
4500004324,00010,,SPARE FOR ML-202,000000000010000721,2000,SP02,,228.000,EA,575720.57,1.000,131264289.96,true,0,,41.000,2000004324,00010
4500004325,00010,,SPARE FOR CR-101,000000000010000721,2000,SP02,,204.000,EA,575720.57,1.000,117446996.28,false,0,,41.000,2000004325,00010
4500004326,00010,,SPARE FOR CR-102,000000000010000721,2000,SP02,,237.000,EA,575720.57,1.000,136445775.09,true,0,,41.000,2000004326,00010
4500004327,00010,,SPARE FOR CV-501,000000000010000721,2000,SP02,,202.000,EA,575720.57,1.000,116295555.14,false,0,,41.000,2000004327,00010
4500004328,00010,,SPARE FOR CV-502,000000000010000721,2000,SP02,,234.000,EA,575720.57,1.000,134718613.38,true,0,,41.000,2000004328,00010
4500004329,00010,,SPARE FOR PU-611,000000000010000721,2000,SP02,,197.000,EA,575720.57,1.000,113416952.29,false,0,,41.000,2000004329,00010
4500004330,00010,,SPARE FOR TH-401,000000000010000721,2000,SP02,,200.000,EA,575720.57,1.000,115144114.00,false,0,,41.000,2000004330,00010
4500004331,00010,,SPARE FOR SC-701,000000000010000722,2000,SP02,,37.000,EA,2293.87,1.000,84873.19,true,0,,16.000,2000004331,00010
4500004332,00010,,SPARE FOR FL-310,000000000010000722,2000,SP02,,35.000,EA,2293.87,1.000,80285.45,true,0,,16.000,2000004332,00010
4500004333,00010,,SPARE FOR CR-102,000000000010000722,2000,SP02,,42.000,EA,2293.87,1.000,96342.54,true,0,,16.000,2000004333,00010
4500004334,00010,,SPARE FOR CR-101,000000000010000722,2000,SP02,,36.000,EA,2293.87,1.000,82579.32,false,0,,16.000,2000004334,00010
4500004335,00010,,SPARE FOR ML-202,000000000010000722,2000,SP02,,42.000,EA,2293.87,1.000,96342.54,true,0,,16.000,2000004335,00010
4500004336,00010,,SPARE FOR PU-610,000000000010000722,2000,SP02,,37.000,EA,2293.87,1.000,84873.19,true,0,,16.000,2000004336,00010
4500004337,00010,,SPARE FOR ML-202,000000000010000725,4000,SP04,,1.000,EA,47345.20,1.000,47345.20,true,0,,13.000,2000004337,00010
4500004338,00010,,SPARE FOR CV-502,000000000010000725,4000,SP04,,1.000,EA,47345.20,1.000,47345.20,true,0,,13.000,2000004338,00010
4500004339,00010,,SPARE FOR FA-810,000000000010000726,3000,SP03,,4.000,EA,64899.61,1.000,259598.44,true,0,,174.000,2000004339,00010
4500004340,00010,,SPARE FOR SC-701,000000000010000726,3000,SP03,,8.000,EA,64899.61,1.000,519196.88,true,0,,174.000,2000004340,00010
