Matnr,Werks,Lvorm,Dismm,Dispo,Plifz,Webaz,Minbe,Eisbe,Bstmi,Bstma,Mabst
000000000010000826,2000,false,VB,001,54.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000826,4000,false,VB,005,54.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000827,4000,false,VB,001,95.000,2.000,29.912,16.052,2.875,17.250,43.770
000000000010000827,1000,false,PD,006,95.000,1.000,17.566,11.439,1.292,7.750,17.566
000000000010000828,3000,false,VB,001,177.000,0.000,9.525,3.413,1.417,8.500,26.279
000000000010000829,1000,false,VB,001,7.000,3.000,0.945,0.732,1.000,3.500,2.568
000000000010000829,4000,false,VB,010,7.000,0.000,0.372,0.327,1.000,1.000,0.634
000000000010000830,3000,false,VB,002,60.000,2.000,1.285,1.007,1.000,1.000,1.580
000000000010000831,1000,false,VB,008,27.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000832,2000,false,VB,004,47.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000080000188,2000,false,VB,009,57.000,2.000,12.114,7.232,1.833,11.000,18.470
000000000010000833,4000,false,VB,006,62.000,3.000,124.262,18.666,28.958,173.750,190.113
000000000030000193,1000,false,PD,005,138.000,1.000,0.000,0.000,1.000,3.500,0.000
000000000030000193,2000,false,PD,010,138.000,3.000,0.000,0.000,1.042,6.250,0.000
000000000010000834,3000,false,VB,003,137.000,3.000,42.069,4.739,14.833,89.000,167.075
000000000080000189,3000,false,PD,001,52.000,2.000,8.296,5.086,2.250,13.500,23.535
000000000030000194,4000,false,PD,009,105.000,2.000,0.000,0.000,1.000,5.750,0.000
000000000010000835,3000,false,VB,010,17.000,3.000,2.689,2.055,1.000,5.500,4.722
000000000030000195,3000,false,PD,004,62.000,3.000,0.000,0.000,1.000,6.000,0.000
000000000010000836,3000,false,VB,010,30.000,0.000,3.067,2.133,1.000,6.000,10.778
000000000030000196,2000,false,PD,007,14.000,3.000,0.000,0.000,1.000,5.000,0.000
000000000010000837,3000,false,VB,002,127.000,0.000,15.057,6.672,1.250,7.500,15.057
000000000010000838,1000,false,VB,009,18.000,3.000,29.531,9.416,21.417,128.500,132.391
000000000090000043,4000,false,ND,009,0.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000010000839,2000,false,VB,001,95.000,0.000,12.004,7.316,1.042,6.250,15.662
000000000010000840,1000,false,VB,005,22.000,0.000,0.285,0.182,1.000,2.000,2.390
000000000010000841,3000,false,PD,005,124.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000080000190,4000,false,VB,006,30.000,1.000,5.124,3.424,1.000,6.000,7.411
000000000010000842,1000,false,VB,005,71.000,1.000,20.545,12.607,1.917,11.500,20.545
000000000010000842,3000,false,PD,003,71.000,3.000,23.704,14.649,2.500,15.000,30.519
000000000010000843,4000,false,PD,002,59.000,1.000,1.937,1.289,1.000,4.250,10.849
000000000030000197,2000,false,PD,010,120.000,2.000,0.000,0.000,1.000,5.500,0.000
000000000030000197,1000,false,PD,006,120.000,2.000,0.000,0.000,1.000,5.500,0.000
000000000080000191,1000,false,VB,002,45.000,0.000,10.028,6.476,1.500,9.000,10.028
000000000030000198,3000,false,PD,002,49.000,0.000,0.000,0.000,1.042,6.250,0.000
000000000030000199,3000,false,PD,005,126.000,1.000,0.000,0.000,1.833,11.000,0.000
000000000080000192,1000,false,PD,002,39.000,3.000,5.594,2.756,1.250,7.500,5.594
000000000010000844,1000,false,VB,003,91.000,0.000,105.789,20.602,16.375,98.250,118.864
000000000030000200,1000,false,PD,002,18.000,3.000,0.000,0.000,1.708,10.250,0.000
000000000010000845,3000,false,VB,002,39.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000080000193,2000,false,VB,009,20.000,2.000,5.441,4.197,1.625,9.750,16.300
000000000010000846,4000,false,PD,006,40.000,2.000,17.928,3.586,8.458,50.750,69.597
000000000030000201,4000,false,PD,008,39.000,2.000,0.000,0.000,1.000,5.000,0.000
000000000030000201,3000,false,PD,004,39.000,2.000,0.000,0.000,2.000,12.000,0.000
000000000010000847,4000,false,PD,003,90.000,1.000,19.337,10.630,2.875,17.250,21.160
000000000010000848,3000,false,VB,007,46.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000849,2000,false,VB,002,49.000,1.000,12.322,6.221,2.333,14.000,15.856
000000000030000202,3000,false,PD,008,64.000,0.000,0.000,0.000,1.000,4.750,0.000
000000000010000850,3000,false,VB,003,61.000,0.000,20.342,13.464,1.917,11.500,23.489
000000000010000851,1000,false,VB,008,64.000,1.000,96.627,17.440,22.667,136.000,153.691
000000000010000852,2000,false,PD,001,39.000,1.000,36.805,5.363,32.292,193.750,241.377
000000000010000852,3000,false,VB,006,39.000,2.000,47.285,7.566,19.667,118.000,146.125
000000000030000203,2000,false,PD,003,59.000,3.000,0.000,0.000,1.500,9.000,0.000
000000000030000204,1000,false,PD,008,41.000,1.000,0.000,0.000,1.708,10.250,0.000
000000000030000204,3000,false,PD,001,41.000,1.000,0.000,0.000,1.000,5.750,0.000
000000000010000853,4000,false,VB,010,47.000,2.000,10.016,4.811,1.917,11.500,10.315
000000000010000853,3000,false,PD,007,47.000,2.000,5.754,3.091,1.000,5.750,5.754
000000000010000854,3000,false,VB,004,11.000,3.000,7.159,2.379,11.000,66.000,43.419
000000000010000855,1000,false,PD,006,86.000,0.000,63.414,10.556,31.458,188.750,332.140
000000000010000855,3000,false,VB,008,86.000,2.000,42.099,7.821,23.208,139.250,227.150
000000000010000856,3000,false,PD,004,0.000,2.000,3.293,1.782,1.000,2.750,7.780
000000000010000857,3000,false,VB,002,36.000,0.000,71.640,10.553,36.875,221.250,254.349
000000000010000857,1000,false,VB,003,36.000,3.000,37.621,7.048,24.958,149.750,113.670
000000000080000194,4000,false,VB,009,117.000,1.000,22.945,14.776,1.375,8.250,23.849
000000000010000858,4000,false,PD,006,14.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000858,1000,false,VB,010,14.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000859,2000,false,VB,001,17.000,2.000,9.367,2.618,9.167,55.000,57.210
000000000010000860,1000,false,VB,004,59.000,0.000,18.044,12.830,1.500,9.000,18.044
000000000010000861,4000,false,PD,005,118.000,2.000,20.629,12.900,1.542,9.250,23.769
000000000030000205,3000,false,PD,010,45.000,3.000,0.000,0.000,1.958,11.750,0.000
000000000090000044,3000,false,ND,006,31.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000010000862,1000,false,PD,010,206.000,2.000,4.403,1.393,1.000,3.250,5.113
000000000010000863,3000,false,VB,005,213.000,3.000,11.285,6.238,1.000,3.500,16.442
000000000010000864,1000,false,PD,009,41.000,1.000,23.089,4.007,9.208,55.250,57.100
000000000010000864,2000,false,VB,009,41.000,0.000,13.224,2.535,14.833,89.000,73.835
000000000030000206,1000,false,PD,008,7.000,1.000,0.000,0.000,1.250,7.500,0.000
000000000010000865,4000,false,PD,006,107.000,2.000,241.035,53.722,30.125,180.750,241.035
000000000010000866,4000,false,PD,003,110.000,1.000,220.453,33.710,35.625,213.750,220.453
000000000010000867,4000,false,VB,002,162.000,3.000,24.188,6.928,2.000,12.000,24.188
000000000080000195,1000,false,VB,008,32.000,3.000,5.337,3.661,1.000,5.500,5.926
000000000030000207,1000,false,PD,009,9.000,2.000,0.000,0.000,1.000,3.750,0.000
000000000030000207,3000,false,PD,004,9.000,1.000,0.000,0.000,1.292,7.750,0.000
000000000080000196,3000,false,VB,010,43.000,2.000,5.308,3.657,1.000,4.250,5.308
000000000080000196,4000,false,VB,008,43.000,3.000,2.105,1.551,1.000,4.750,9.231
000000000030000208,1000,false,PD,006,91.000,1.000,0.000,0.000,1.458,8.750,0.000
000000000030000209,3000,false,PD,008,23.000,0.000,0.000,0.000,1.000,5.500,0.000
000000000080000197,4000,false,VB,002,45.000,3.000,3.029,2.055,1.000,3.000,5.464
000000000080000197,3000,false,VB,003,45.000,3.000,2.418,1.420,1.083,6.500,8.385
000000000080000198,2000,false,PD,010,48.000,2.000,3.047,1.765,1.833,11.000,17.903
000000000030000210,1000,false,PD,002,52.000,3.000,0.000,0.000,1.333,8.000,0.000
000000000010000868,3000,false,VB,005,50.000,1.000,8.719,4.663,1.750,10.500,12.230
000000000010000869,4000,false,PD,009,148.000,1.000,4.760,1.682,1.083,6.500,19.715
000000000010000870,1000,false,VB,002,176.000,1.000,8.659,4.215,1.000,2.750,8.659
000000000010000871,4000,false,VB,005,33.000,0.000,5.547,3.177,1.792,10.750,13.567
000000000030000211,4000,false,PD,005,122.000,1.000,0.000,0.000,1.000,5.500,0.000
000000000010000872,3000,false,VB,003,60.000,3.000,1.453,0.669,1.000,5.500,10.868
000000000030000212,2000,false,PD,010,17.000,2.000,0.000,0.000,1.750,10.500,0.000
000000000010000873,1000,false,PD,008,104.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000080000199,4000,false,PD,009,20.000,0.000,1.601,0.943,1.750,10.500,7.712
000000000080000199,1000,false,VB,004,20.000,2.000,0.907,0.664,1.000,2.750,2.073
000000000010000874,2000,false,VB,009,122.000,1.000,10.255,6.982,1.000,3.500,12.769
000000000010000874,1000,false,VB,006,122.000,2.000,17.468,9.212,1.250,7.500,17.468
000000000080000200,3000,false,VB,007,32.000,0.000,3.753,2.396,2.542,15.250,11.519
000000000010000875,3000,false,PD,001,38.000,1.000,1.096,0.637,1.000,5.000,7.184
000000000010000876,4000,false,PD,003,125.000,1.000,19.487,7.553,1.750,10.500,19.487
000000000010000876,2000,false,VB,008,125.000,0.000,9.182,3.855,1.208,7.250,17.115
000000000010000877,2000,false,VB,008,24.000,1.000,8.139,5.302,2.250,13.500,12.322
000000000010000877,3000,false,VB,004,0.000,2.000,0.724,0.564,1.000,2.250,2.114
000000000010000878,2000,false,VB,004,85.000,2.000,5.945,3.677,1.000,3.750,8.843
000000000010000879,1000,false,VB,002,239.000,2.000,14.018,4.991,1.000,5.000,21.235
000000000010000880,4000,false,VB,002,60.000,0.000,70.281,15.174,17.042,102.250,158.143
000000000030000213,2000,false,PD,005,43.000,0.000,0.000,0.000,1.708,10.250,0.000
000000000010000881,3000,false,VB,008,50.000,2.000,2.695,1.936,1.000,1.750,3.642
000000000010000882,2000,false,PD,002,131.000,2.000,17.786,11.047,1.250,7.500,30.097
000000000010000883,2000,false,VB,008,38.000,1.000,4.155,2.793,1.000,5.750,9.653
000000000010000884,3000,false,PD,009,111.000,3.000,18.999,11.072,1.417,8.500,18.999
000000000010000884,1000,false,PD,010,111.000,1.000,9.846,5.824,1.875,11.250,27.753
000000000010000885,3000,false,VB,009,36.000,2.000,16.426,4.417,15.583,93.500,91.494
000000000030000214,2000,false,PD,008,93.000,2.000,0.000,0.000,1.167,7.000,0.000
000000000010000886,3000,false,PD,003,0.000,1.000,8.105,4.717,1.833,11.000,14.735
000000000010000887,4000,false,PD,003,149.000,0.000,4.396,2.003,1.000,2.000,4.596
000000000010000887,3000,false,PD,007,149.000,0.000,10.995,3.876,1.083,6.500,18.454
000000000030000215,3000,false,PD,006,29.000,3.000,0.000,0.000,1.750,10.500,0.000
000000000030000215,4000,false,PD,004,29.000,3.000,0.000,0.000,1.208,7.250,0.000
000000000010000888,2000,false,PD,009,97.000,0.000,30.471,17.593,2.458,14.750,36.002
000000000010000889,3000,false,PD,008,59.000,2.000,12.302,9.079,1.000,5.750,17.051
000000000030000216,2000,false,PD,008,0.000,1.000,0.000,0.000,1.042,6.250,0.000
000000000010000890,4000,false,VB,009,133.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010000891,4000,false,PD,002,39.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000030000217,4000,false,PD,001,25.000,1.000,0.000,0.000,1.750,10.500,0.000
000000000030000217,3000,false,PD,010,25.000,2.000,0.000,0.000,1.000,3.250,0.000
000000000090000045,4000,false,ND,007,12.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000010000892,4000,false,VB,006,58.000,0.000,8.814,5.043,1.250,7.500,8.814
000000000010000893,4000,false,VB,007,46.000,3.000,4.710,2.767,1.417,8.500,10.321
000000000010000894,2000,false,VB,002,16.000,0.000,10.258,2.503,20.333,122.000,68.533
000000000010000895,3000,false,VB,007,25.000,3.000,21.750,5.089,17.583,105.500,65.965
000000000030000218,4000,false,PD,010,52.000,0.000,0.000,0.000,1.917,11.500,0.000
000000000030000219,4000,false,PD,003,149.000,0.000,0.000,0.000,1.000,4.250,0.000
000000000010000896,4000,false,VB,007,58.000,3.000,102.765,17.501,34.458,206.750,249.469
000000000030000220,2000,false,PD,001,13.000,1.000,0.000,0.000,1.333,8.000,0.000
000000000010000897,4000,false,VB,001,38.000,3.000,2.794,1.727,1.000,3.500,3.566
000000000010000898,3000,false,VB,005,0.000,2.000,157.254,21.546,32.625,195.750,252.783
000000000010000899,3000,false,VB,010,34.000,2.000,26.642,4.359,23.917,143.500,79.602
000000000010000900,2000,false,PD,003,115.000,1.000,1.940,1.166,1.000,1.000,2.176
000000000010000901,2000,false,VB,005,139.000,2.000,294.242,70.240,36.875,221.250,459.189
000000000080000201,1000,false,PD,001,30.000,0.000,6.441,4.173,2.292,13.750,9.775
000000000080000202,2000,false,PD,009,51.000,1.000,1.567,0.805,1.000,3.000,5.417
000000000080000202,3000,false,VB,006,51.000,3.000,4.761,2.588,1.000,5.000,5.681
000000000080000203,4000,false,PD,008,25.000,1.000,9.998,7.108,2.208,13.250,15.220
000000000010000902,1000,false,VB,005,50.000,0.000,3.426,2.225,1.000,3.000,3.426
000000000010000902,4000,false,VB,006,50.000,3.000,2.708,1.787,1.125,6.750,10.354
000000000010000903,2000,false,VB,004,214.000,3.000,8.713,3.126,1.000,4.000,8.713
000000000010000904,4000,false,PD,004,132.000,2.000,6.187,2.846,1.167,7.000,12.028
000000000010000905,1000,false,VB,001,125.000,1.000,8.615,3.212,1.083,6.500,8.615
000000000010000905,4000,false,PD,003,125.000,1.000,4.239,1.837,1.000,5.000,11.794
000000000080000204,1000,false,PD,007,40.000,1.000,6.205,2.675,2.292,13.750,16.121
000000000080000204,4000,false,PD,009,40.000,2.000,5.624,3.077,1.875,11.250,15.298
000000000010000906,4000,false,PD,010,8.000,2.000,5.887,1.924,30.375,182.250,86.104
000000000010000906,3000,false,VB,004,8.000,3.000,16.734,5.349,26.125,156.750,82.386
000000000090000046,3000,false,ND,008,36.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000030000221,3000,false,PD,004,132.000,3.000,0.000,0.000,1.583,9.500,0.000
000000000010000907,2000,false,VB,001,38.000,2.000,20.440,5.654,12.042,72.250,49.997
000000000010000908,3000,false,VB,008,133.000,0.000,15.093,9.187,1.000,5.750,17.919
000000000010000909,3000,false,VB,002,107.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000910,4000,false,VB,007,108.000,2.000,11.230,6.941,1.000,4.500,11.230
000000000010000910,1000,false,PD,010,108.000,1.000,22.759,13.333,1.708,10.250,22.759
000000000030000222,3000,false,PD,003,124.000,2.000,0.000,0.000,1.500,9.000,0.000
000000000080000205,2000,false,VB,006,98.000,2.000,19.593,11.469,2.083,12.500,32.032
000000000010000911,2000,false,PD,001,110.000,2.000,6.345,3.707,1.292,7.750,23.040
000000000010000912,2000,false,VB,005,54.000,3.000,0.372,0.238,1.000,1.000,0.991
000000000010000913,3000,false,PD,009,33.000,3.000,8.401,5.995,1.708,10.250,10.225
000000000010000913,1000,false,PD,002,33.000,3.000,8.032,6.085,1.000,6.000,8.032
000000000030000223,4000,false,PD,002,47.000,0.000,0.000,0.000,1.000,4.500,0.000
000000000010000914,4000,false,VB,001,106.000,0.000,10.542,8.020,1.000,3.000,13.670
000000000010000914,1000,false,VB,003,106.000,2.000,18.952,11.515,2.000,12.000,31.777
000000000090000047,2000,false,ND,008,25.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000030000224,3000,false,PD,003,10.000,3.000,0.000,0.000,2.000,12.000,0.000
000000000080000206,1000,false,VB,007,45.000,3.000,1.362,0.890,1.000,4.750,5.229
000000000010000915,4000,false,VB,001,90.000,0.000,41.076,5.069,11.333,68.000,74.274
000000000010000916,2000,false,VB,005,202.000,1.000,3.722,1.255,1.000,3.000,6.263
000000000080000207,1000,false,VB,001,16.000,3.000,3.081,2.031,1.708,10.250,8.715
000000000080000208,3000,false,VB,006,42.000,2.000,2.987,2.357,1.000,1.750,2.987
000000000010000917,1000,false,VB,009,83.000,0.000,202.671,43.583,34.500,207.000,359.149
000000000030000225,4000,false,PD,010,36.000,0.000,0.000,0.000,1.000,2.250,0.000
000000000030000225,1000,false,PD,005,36.000,0.000,0.000,0.000,1.000,3.750,0.000
000000000010000918,1000,false,PD,002,149.000,0.000,11.472,4.500,1.042,6.250,19.889
000000000010000918,2000,false,VB,001,149.000,3.000,16.340,5.654,2.125,12.750,24.364
000000000030000226,2000,false,PD,004,26.000,0.000,0.000,0.000,2.708,16.250,0.000
000000000080000209,2000,false,VB,004,30.000,0.000,4.891,3.192,1.750,10.500,15.406
000000000010000919,1000,false,PD,008,144.000,0.000,9.925,5.082,2.417,14.500,21.853
000000000010000920,3000,false,VB,009,178.000,3.000,19.046,6.333,1.625,9.750,29.965
000000000010000920,4000,false,VB,003,178.000,1.000,7.862,2.614,1.000,3.250,7.862
000000000080000210,3000,false,VB,003,10.000,1.000,1.256,0.976,1.000,4.250,4.661
000000000010000921,1000,false,PD,007,51.000,0.000,34.417,7.852,15.292,91.750,56.137
000000000080000211,4000,false,VB,002,15.000,3.000,1.343,0.988,1.000,3.250,4.333
000000000010000922,2000,false,VB,007,164.000,1.000,7.408,2.672,1.000,3.000,7.408
000000000030000227,4000,false,PD,010,7.000,0.000,0.000,0.000,1.000,4.000,0.000
000000000030000227,2000,false,PD,007,7.000,2.000,0.000,0.000,1.208,7.250,0.000
000000000080000212,3000,false,PD,010,59.000,2.000,9.802,6.851,1.375,8.250,21.059
000000000080000212,2000,false,VB,008,59.000,0.000,9.993,6.725,1.417,8.500,12.539
000000000010000923,3000,false,PD,002,130.000,3.000,12.689,5.043,1.000,6.000,12.689
000000000010000923,2000,false,PD,006,130.000,2.000,7.382,3.521,1.000,4.250,7.382
000000000010000924,1000,false,PD,006,33.000,1.000,0.648,0.546,1.000,1.000,1.288
000000000080000213,3000,false,VB,008,25.000,3.000,5.549,3.033,2.333,14.000,16.961
000000000030000228,1000,false,PD,005,13.000,3.000,0.000,0.000,1.042,6.250,0.000
000000000010000925,1000,false,PD,009,21.000,2.000,0.967,0.717,1.000,4.750,4.097
000000000010000925,4000,false,VB,008,21.000,3.000,0.701,0.450,1.000,2.750,2.033
000000000010000926,1000,false,PD,004,73.000,2.000,5.450,3.888,1.000,3.750,9.406
000000000010000926,3000,false,VB,002,73.000,2.000,14.406,7.882,2.375,14.250,33.439
000000000030000229,1000,false,PD,003,11.000,2.000,0.000,0.000,1.167,7.000,0.000
000000000010000927,3000,false,VB,007,18.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000927,2000,false,VB,008,18.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000928,2000,false,PD,010,130.000,1.000,4.547,1.948,1.000,2.500,6.343
000000000010000928,4000,false,VB,007,130.000,0.000,5.488,2.238,1.000,2.750,5.488
000000000030000230,3000,false,PD,001,115.000,3.000,0.000,0.000,1.708,10.250,0.000
000000000010000929,3000,false,VB,006,10.000,2.000,1.452,1.113,1.000,3.750,2.077
000000000010000929,2000,false,PD,009,10.000,2.000,3.461,2.546,1.667,10.000,11.581
000000000090000048,2000,false,ND,004,44.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000030000231,2000,false,PD,001,73.000,1.000,0.000,0.000,1.000,4.000,0.000
000000000030000232,3000,false,PD,003,126.000,0.000,0.000,0.000,1.458,8.750,0.000
000000000030000233,1000,false,PD,001,80.000,0.000,0.000,0.000,1.000,1.250,0.000
000000000030000233,4000,false,PD,005,80.000,1.000,0.000,0.000,1.000,3.000,0.000
000000000010000930,4000,false,PD,009,19.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000080000214,4000,false,PD,002,11.000,0.000,1.346,0.931,1.833,11.000,9.950
000000000010000931,4000,false,VB,006,109.000,3.000,4.706,3.052,1.000,2.750,7.335
000000000010000932,1000,false,PD,009,147.000,1.000,15.032,6.809,1.375,8.250,27.879
000000000010000933,2000,false,VB,008,45.000,2.000,1.198,0.951,1.000,1.000,2.092
000000000080000215,3000,false,VB,009,54.000,0.000,2.992,1.675,1.000,4.000,6.807
000000000080000216,4000,false,VB,009,62.000,0.000,11.087,6.981,1.125,6.750,11.229
000000000010000934,4000,false,VB,006,33.000,3.000,69.528,14.126,38.958,233.750,164.880
000000000010000934,3000,false,PD,006,33.000,0.000,59.543,11.932,25.792,154.750,177.603
000000000010000935,1000,false,PD,003,196.000,0.000,10.642,4.377,1.000,3.500,10.642
000000000080000217,1000,false,VB,006,37.000,2.000,3.970,2.610,1.750,10.500,17.399
000000000080000217,4000,false,VB,002,37.000,0.000,4.939,3.006,1.917,11.500,18.379
000000000080000218,4000,false,PD,001,21.000,3.000,1.921,1.106,1.250,7.500,10.077
000000000080000219,3000,false,PD,005,21.000,0.000,2.921,2.059,1.583,9.500,11.841
000000000010000936,2000,false,VB,010,40.000,1.000,3.100,2.224,1.000,3.000,6.022
000000000030000234,1000,false,PD,006,50.000,2.000,0.000,0.000,1.875,11.250,0.000
000000000010000937,4000,false,VB,001,20.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000937,2000,false,VB,010,20.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000030000235,4000,false,PD,003,23.000,2.000,0.000,0.000,1.000,5.750,0.000
000000000080000220,3000,false,PD,010,43.000,0.000,6.208,4.235,1.250,7.500,15.454
000000000010000938,1000,false,PD,001,215.000,1.000,5.292,2.173,1.000,4.000,16.614
