Banfn,Bnfpo,Bsart,Loekz,Statu,Frgkz,Frgzu,Ekgrp,Ernam,Afnam,Txz01,Matnr,Werks,Lgort,Bednr,Matkl,Reswk,Menge,Meins,Badat,Lfdat,Preis,Peinh,Flief,Ebeln,Ebelp,Bsmng,Ebakz,Rsnum
2000005704,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,SPARE FOR PU-610,000000000010000941,2000,SP02,,MECH-GBOX,,13.000,EA,2024-09-22T00:00:00,2025-02-07T00:00:00,61133.42,1.000,,4500005704,00010,13.000,true,
2000005705,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR SC-701,000000000010000941,2000,SP02,,MECH-GBOX,,27.000,EA,2025-01-08T00:00:00,2025-05-26T00:00:00,61133.42,1.000,,4500005705,00010,27.000,true,
2000005706,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,SPARE FOR CR-101,000000000010000941,2000,SP02,,MECH-GBOX,,15.000,EA,2025-11-09T00:00:00,2026-03-27T00:00:00,61133.42,1.000,,4500005706,00010,15.000,true,
2000005707,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,SPARE FOR PU-610,000000000010000941,2000,SP02,,MECH-GBOX,,17.000,EA,2026-06-26T00:00:00,2026-11-11T00:00:00,61133.42,1.000,,4500005707,00010,17.000,true,
2000005708,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,SPARE FOR FA-810,000000000080000221,1000,SP01,,MECH-SEAL,,14.000,EA,2024-09-08T00:00:00,2024-10-28T00:00:00,228521.28,1.000,,4500005708,00010,14.000,true,
2000005709,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,SPARE FOR FL-310,000000000080000221,1000,SP01,,MECH-SEAL,,9.000,EA,2025-04-24T00:00:00,2025-06-13T00:00:00,228521.28,1.000,,4500005709,00010,9.000,true,
2000005710,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ02,SPARE FOR TH-401,000000000080000221,1000,SP01,,MECH-SEAL,,11.000,EA,2025-05-16T00:00:00,2025-07-05T00:00:00,228521.28,1.000,,4500005710,00010,11.000,true,
2000005711,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ03,SPARE FOR TH-401,000000000080000221,1000,SP01,,MECH-SEAL,,17.000,EA,2025-06-08T00:00:00,2025-07-28T00:00:00,228521.28,1.000,,4500005711,00010,17.000,true,
2000005712,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR PU-610,000000000080000221,1000,SP01,,MECH-SEAL,,10.000,EA,2026-01-14T00:00:00,2026-03-05T00:00:00,228521.28,1.000,,4500005712,00010,10.000,true,
2000005713,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR CV-502,000000000080000221,1000,SP01,,MECH-SEAL,,9.000,EA,2026-05-22T00:00:00,2026-07-11T00:00:00,228521.28,1.000,,4500005713,00010,9.000,true,
2000005714,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,SPARE FOR ML-202,000000000010000943,1000,SP01,,CONV-COMP,,5.000,EA,2024-09-26T00:00:00,2025-04-01T00:00:00,265079.84,1.000,,4500005714,00010,5.000,true,
2000005715,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,SPARE FOR FL-310,000000000010000943,1000,SP01,,CONV-COMP,,5.000,EA,2025-08-18T00:00:00,2026-02-21T00:00:00,265079.84,1.000,,4500005715,00010,5.000,true,
2000005716,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR CR-102,000000000010000943,1000,SP01,,CONV-COMP,,10.000,EA,2026-02-02T00:00:00,2026-08-08T00:00:00,265079.84,1.000,,4500005716,00010,10.000,true,
2000005717,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR CV-501,000000000010000943,1000,SP01,,CONV-COMP,,6.000,EA,2026-03-15T00:00:00,2026-09-18T00:00:00,265079.84,1.000,,4500005717,00010,6.000,true,
2000005718,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ03,SPARE FOR FA-810,000000000010000943,4000,SP04,,CONV-COMP,,9.000,EA,2024-09-09T00:00:00,2025-03-15T00:00:00,265079.84,1.000,,4500005718,00010,9.000,true,
2000005719,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,SPARE FOR TH-401,000000000010000943,4000,SP04,,CONV-COMP,,8.000,EA,2025-04-26T00:00:00,2025-10-30T00:00:00,265079.84,1.000,,4500005719,00010,8.000,true,
2000005720,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR FA-810,000000000010000943,4000,SP04,,CONV-COMP,,12.000,EA,2025-07-28T00:00:00,2026-01-31T00:00:00,265079.84,1.000,,4500005720,00010,12.000,true,
2000005721,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ01,SPARE FOR CV-502,000000000010000945,4000,SP04,,MILL-LINR,,1.000,EA,2025-04-13T00:00:00,2025-05-05T00:00:00,46755.53,1.000,,4500005721,00010,1.000,true,
2000005722,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,SPARE FOR CR-102,000000000010000945,4000,SP04,,MILL-LINR,,1.000,EA,2026-01-16T00:00:00,2026-02-07T00:00:00,46755.53,1.000,,4500005722,00010,1.000,true,
2000005723,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ02,SPARE FOR PU-610,000000000010000946,1000,SP01,,MECH-PUMP,,9.000,EA,2024-09-24T00:00:00,2025-04-13T00:00:00,451266.97,1.000,,4500005723,00010,9.000,true,
2000005724,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ05,SPARE FOR CR-101,000000000010000946,1000,SP01,,MECH-PUMP,,9.000,EA,2025-11-21T00:00:00,2026-06-10T00:00:00,451266.97,1.000,,4500005724,00010,9.000,true,
2000005725,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,SPARE FOR SC-701,000000000010000946,2000,SP02,,MECH-PUMP,,5.000,EA,2024-09-14T00:00:00,2025-04-03T00:00:00,451266.97,1.000,,4500005725,00010,5.000,true,
2000005726,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR PU-610,000000000010000946,2000,SP02,,MECH-PUMP,,5.000,EA,2024-10-16T00:00:00,2025-05-05T00:00:00,451266.97,1.000,,4500005726,00010,5.000,true,
2000005727,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ01,SPARE FOR FL-310,000000000010000946,2000,SP02,,MECH-PUMP,,5.000,EA,2025-08-13T00:00:00,2026-03-02T00:00:00,451266.97,1.000,,4500005727,00010,5.000,true,
2000005728,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR CV-501,000000000010000946,2000,SP02,,MECH-PUMP,,8.000,EA,2025-11-02T00:00:00,2026-05-22T00:00:00,451266.97,1.000,,4500005728,00010,8.000,true,
2000005729,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR CR-101,000000000080000222,2000,SP02,,ELEC-CTRL,,10.000,EA,2024-09-27T00:00:00,2025-01-10T00:00:00,424831.97,1.000,,4500005729,00010,10.000,true,
2000005730,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR ML-201,000000000080000222,2000,SP02,,ELEC-CTRL,,14.000,EA,2024-10-03T00:00:00,2025-01-16T00:00:00,424831.97,1.000,,4500005730,00010,14.000,true,
2000005731,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR CV-501,000000000080000222,2000,SP02,,ELEC-CTRL,,17.000,EA,2024-11-13T00:00:00,2025-02-26T00:00:00,424831.97,1.000,,4500005731,00010,17.000,true,
2000005732,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR FL-310,000000000080000222,2000,SP02,,ELEC-CTRL,,21.000,EA,2024-12-15T00:00:00,2025-03-30T00:00:00,424831.97,1.000,,4500005732,00010,21.000,true,
2000005733,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ03,SPARE FOR FA-810,000000000080000222,2000,SP02,,ELEC-CTRL,,25.000,EA,2025-01-27T00:00:00,2025-05-12T00:00:00,424831.97,1.000,,4500005733,00010,25.000,true,
2000005734,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,SPARE FOR CR-102,000000000080000223,2000,SP02,,CONV-COMP,,4.000,EA,2024-12-05T00:00:00,2024-12-21T00:00:00,183468.34,1.000,,4500005734,00010,4.000,true,
2000005735,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR CV-502,000000000080000223,2000,SP02,,CONV-COMP,,4.000,EA,2025-01-12T00:00:00,2025-01-28T00:00:00,183468.34,1.000,,4500005735,00010,4.000,true,
2000005736,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,SPARE FOR CR-102,000000000080000223,2000,SP02,,CONV-COMP,,3.000,EA,2025-06-17T00:00:00,2025-07-03T00:00:00,183468.34,1.000,,4500005736,00010,3.000,true,
2000005737,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,SPARE FOR CV-501,000000000080000223,2000,SP02,,CONV-COMP,,3.000,EA,2025-11-06T00:00:00,2025-11-22T00:00:00,183468.34,1.000,,4500005737,00010,3.000,true,
2000005738,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR SC-701,000000000080000223,2000,SP02,,CONV-COMP,,3.000,EA,2026-03-22T00:00:00,2026-04-07T00:00:00,183468.34,1.000,,4500005738,00010,3.000,true,
2000005739,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,SPARE FOR CR-102,000000000010000947,2000,SP02,,MECH-SEAL,,9.000,EA,2024-09-09T00:00:00,2024-10-06T00:00:00,130286.07,1.000,,4500005739,00010,9.000,true,
2000005740,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,SPARE FOR ML-201,000000000010000947,2000,SP02,,MECH-SEAL,,6.000,EA,2025-01-13T00:00:00,2025-02-09T00:00:00,130286.07,1.000,,4500005740,00010,6.000,true,
2000005741,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,SPARE FOR CR-102,000000000010000947,2000,SP02,,MECH-SEAL,,5.000,EA,2025-03-14T00:00:00,2025-04-10T00:00:00,130286.07,1.000,,4500005741,00010,5.000,true,
2000005742,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR CR-101,000000000010000947,2000,SP02,,MECH-SEAL,,7.000,EA,2025-07-15T00:00:00,2025-08-11T00:00:00,130286.07,1.000,,4500005742,00010,7.000,true,
2000005743,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,SPARE FOR FL-310,000000000010000947,2000,SP02,,MECH-SEAL,,5.000,EA,2025-09-30T00:00:00,2025-10-27T00:00:00,130286.07,1.000,,4500005743,00010,5.000,true,
2000005744,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR PU-610,000000000010000947,2000,SP02,,MECH-SEAL,,5.000,EA,2026-03-18T00:00:00,2026-04-14T00:00:00,130286.07,1.000,,4500005744,00010,5.000,true,
2000005745,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR ML-201,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2024-09-17T00:00:00,2024-09-27T00:00:00,110248.66,1.000,,4500005745,00010,2.000,true,
2000005746,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,SPARE FOR CV-502,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2025-02-21T00:00:00,2025-03-03T00:00:00,110248.66,1.000,,4500005746,00010,2.000,true,
2000005747,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR ML-201,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2025-05-06T00:00:00,2025-05-16T00:00:00,110248.66,1.000,,4500005747,00010,2.000,true,
2000005748,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,SPARE FOR SC-701,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2025-07-24T00:00:00,2025-08-03T00:00:00,110248.66,1.000,,4500005748,00010,2.000,true,
2000005749,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,SPARE FOR CR-102,000000000010000948,3000,SP03,,CONV-COMP,,1.000,EA,2025-09-14T00:00:00,2025-09-24T00:00:00,110248.66,1.000,,4500005749,00010,1.000,true,
2000005750,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,SPARE FOR CV-502,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2025-10-10T00:00:00,2025-10-20T00:00:00,110248.66,1.000,,4500005750,00010,2.000,true,
2000005751,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ05,SPARE FOR CR-102,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2025-11-07T00:00:00,2025-11-17T00:00:00,110248.66,1.000,,4500005751,00010,2.000,true,
2000005752,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ04,SPARE FOR ML-201,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2026-04-27T00:00:00,2026-05-07T00:00:00,110248.66,1.000,,4500005752,00010,2.000,true,
2000005753,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ03,SPARE FOR CV-502,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2026-05-19T00:00:00,2026-05-29T00:00:00,110248.66,1.000,,4500005753,00010,2.000,true,
2000005754,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ04,SPARE FOR CR-101,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2026-06-04T00:00:00,2026-06-14T00:00:00,110248.66,1.000,,4500005754,00010,2.000,true,
2000005755,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ04,SPARE FOR ML-202,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2026-07-05T00:00:00,2026-07-15T00:00:00,110248.66,1.000,,4500005755,00010,2.000,true,
2000005756,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR TH-401,000000000010000948,3000,SP03,,CONV-COMP,,2.000,EA,2026-08-20T00:00:00,2026-08-30T00:00:00,110248.66,1.000,,4500005756,00010,2.000,true,
2000005757,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR ML-201,000000000080000224,1000,SP01,,MILL-LINR,,6.000,EA,2024-09-09T00:00:00,2024-12-01T00:00:00,103289.87,1.000,,4500005757,00010,6.000,true,
2000005758,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ02,SPARE FOR FL-310,000000000080000224,1000,SP01,,MILL-LINR,,6.000,EA,2024-10-27T00:00:00,2025-01-18T00:00:00,103289.87,1.000,,4500005758,00010,6.000,true,
2000005759,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR FA-810,000000000080000224,1000,SP01,,MILL-LINR,,3.000,EA,2025-05-13T00:00:00,2025-08-04T00:00:00,103289.87,1.000,,4500005759,00010,3.000,true,
2000005760,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR CR-101,000000000080000224,1000,SP01,,MILL-LINR,,4.000,EA,2025-07-10T00:00:00,2025-10-01T00:00:00,103289.87,1.000,,4500005760,00010,4.000,true,
2000005761,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,SPARE FOR TH-401,000000000080000224,1000,SP01,,MILL-LINR,,4.000,EA,2025-08-08T00:00:00,2025-10-30T00:00:00,103289.87,1.000,,4500005761,00010,4.000,true,
2000005762,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR FA-810,000000000080000224,1000,SP01,,MILL-LINR,,3.000,EA,2025-09-01T00:00:00,2025-11-23T00:00:00,103289.87,1.000,,4500005762,00010,3.000,true,
2000005763,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,SPARE FOR ML-202,000000000080000224,1000,SP01,,MILL-LINR,,6.000,EA,2025-10-20T00:00:00,2026-01-11T00:00:00,103289.87,1.000,,4500005763,00010,6.000,true,
2000005764,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR ML-201,000000000010000949,3000,SP03,,HYDR-ASSY,,121.000,EA,2024-09-05T00:00:00,2024-12-11T00:00:00,22576.67,1.000,,4500005764,00010,121.000,true,
2000005765,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,SPARE FOR FA-810,000000000010000949,3000,SP03,,HYDR-ASSY,,124.000,EA,2025-01-15T00:00:00,2025-04-22T00:00:00,22576.67,1.000,,4500005765,00010,124.000,true,
2000005766,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,SPARE FOR PU-610,000000000010000949,3000,SP03,,HYDR-ASSY,,221.000,EA,2025-04-19T00:00:00,2025-07-25T00:00:00,22576.67,1.000,,4500005766,00010,221.000,true,
2000005767,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR CV-502,000000000010000949,3000,SP03,,HYDR-ASSY,,138.000,EA,2025-11-22T00:00:00,2026-02-27T00:00:00,22576.67,1.000,,4500005767,00010,138.000,true,
2000005768,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,SPARE FOR ML-201,000000000010000949,3000,SP03,,HYDR-ASSY,,167.000,EA,2025-12-22T00:00:00,2026-03-29T00:00:00,22576.67,1.000,,4500005768,00010,167.000,true,
2000005769,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,SPARE FOR FA-810,000000000010000949,3000,SP03,,HYDR-ASSY,,279.000,EA,2026-03-30T00:00:00,2026-07-05T00:00:00,22576.67,1.000,,4500005769,00010,279.000,true,
2000005770,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,SPARE FOR CR-101,000000000010000949,4000,SP04,,HYDR-ASSY,,79.000,EA,2024-10-30T00:00:00,2025-02-04T00:00:00,22576.67,1.000,,4500005770,00010,79.000,true,
2000005771,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ04,SPARE FOR CR-102,000000000010000949,4000,SP04,,HYDR-ASSY,,116.000,EA,2024-11-27T00:00:00,2025-03-04T00:00:00,22576.67,1.000,,4500005771,00010,116.000,true,
2000005772,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ01,SPARE FOR CV-502,000000000010000949,4000,SP04,,HYDR-ASSY,,142.000,EA,2024-12-01T00:00:00,2025-03-08T00:00:00,22576.67,1.000,,4500005772,00010,142.000,true,
2000005773,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ05,SPARE FOR SC-701,000000000010000949,4000,SP04,,HYDR-ASSY,,93.000,EA,2025-06-11T00:00:00,2025-09-16T00:00:00,22576.67,1.000,,4500005773,00010,93.000,true,
2000005774,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR SC-701,000000000010000949,4000,SP04,,HYDR-ASSY,,129.000,EA,2025-07-19T00:00:00,2025-10-24T00:00:00,22576.67,1.000,,4500005774,00010,129.000,true,
2000005775,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ05,SPARE FOR CR-101,000000000010000949,4000,SP04,,HYDR-ASSY,,93.000,EA,2025-10-28T00:00:00,2026-02-02T00:00:00,22576.67,1.000,,4500005775,00010,93.000,true,
2000005776,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,SPARE FOR FA-810,000000000010000949,4000,SP04,,HYDR-ASSY,,84.000,EA,2026-02-11T00:00:00,2026-05-19T00:00:00,22576.67,1.000,,4500005776,00010,84.000,true,
2000005777,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR PU-611,000000000010000949,4000,SP04,,HYDR-ASSY,,120.000,EA,2026-03-16T00:00:00,2026-06-21T00:00:00,22576.67,1.000,,4500005777,00010,120.000,true,
2000005778,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,SPARE FOR CV-501,000000000010000949,4000,SP04,,HYDR-ASSY,,85.000,EA,2026-08-26T00:00:00,2026-12-01T00:00:00,22576.67,1.000,,4500005778,00010,85.000,true,
2000005779,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ04,SPARE FOR FL-310,000000000080000225,1000,SP01,,MECH-GBOX,,3.000,EA,2024-09-30T00:00:00,2024-10-31T00:00:00,391775.73,1.000,,4500005779,00010,3.000,true,
2000005780,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ01,SPARE FOR CR-101,000000000080000225,1000,SP01,,MECH-GBOX,,6.000,EA,2024-10-06T00:00:00,2024-11-06T00:00:00,391775.73,1.000,,4500005780,00010,6.000,true,
2000005781,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR PU-611,000000000080000225,1000,SP01,,MECH-GBOX,,4.000,EA,2025-02-21T00:00:00,2025-03-24T00:00:00,391775.73,1.000,,4500005781,00010,4.000,true,
2000005782,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR TH-401,000000000080000225,1000,SP01,,MECH-GBOX,,4.000,EA,2025-03-04T00:00:00,2025-04-04T00:00:00,391775.73,1.000,,4500005782,00010,4.000,true,
2000005783,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,SPARE FOR CR-102,000000000080000225,1000,SP01,,MECH-GBOX,,3.000,EA,2025-04-27T00:00:00,2025-05-28T00:00:00,391775.73,1.000,,4500005783,00010,3.000,true,
2000005784,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR FA-810,000000000080000225,1000,SP01,,MECH-GBOX,,4.000,EA,2025-12-14T00:00:00,2026-01-14T00:00:00,391775.73,1.000,,4500005784,00010,4.000,true,
2000005785,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ05,SPARE FOR ML-202,000000000080000225,1000,SP01,,MECH-GBOX,,7.000,EA,2026-01-17T00:00:00,2026-02-17T00:00:00,391775.73,1.000,,4500005785,00010,7.000,true,
2000005786,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,SPARE FOR PU-611,000000000080000225,1000,SP01,,MECH-GBOX,,4.000,EA,2026-05-15T00:00:00,2026-06-15T00:00:00,391775.73,1.000,,4500005786,00010,4.000,true,
2000005787,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ03,SPARE FOR FA-810,000000000080000225,1000,SP01,,MECH-GBOX,,8.000,EA,2026-06-02T00:00:00,2026-07-03T00:00:00,391775.73,1.000,,4500005787,00010,8.000,true,
2000005788,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR FL-310,000000000080000225,1000,SP01,,MECH-GBOX,,7.000,EA,2026-07-19T00:00:00,2026-08-19T00:00:00,391775.73,1.000,,4500005788,00010,7.000,true,
2000005789,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR ML-202,000000000080000226,3000,SP03,,ELEC-MOTR,,8.000,EA,2024-11-24T00:00:00,2024-12-24T00:00:00,278347.58,1.000,,4500005789,00010,8.000,true,
2000005790,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,SPARE FOR TH-401,000000000080000226,3000,SP03,,ELEC-MOTR,,7.000,EA,2025-12-25T00:00:00,2026-01-24T00:00:00,278347.58,1.000,,4500005790,00010,7.000,true,
2000005791,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,SPARE FOR FA-810,000000000080000226,4000,SP04,,ELEC-MOTR,,9.000,EA,2024-09-08T00:00:00,2024-10-08T00:00:00,278347.58,1.000,,4500005791,00010,9.000,true,
2000005792,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR FL-310,000000000080000226,4000,SP04,,ELEC-MOTR,,14.000,EA,2025-07-04T00:00:00,2025-08-03T00:00:00,278347.58,1.000,,4500005792,00010,14.000,true,
2000005793,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR FA-810,000000000080000226,4000,SP04,,ELEC-MOTR,,12.000,EA,2026-01-15T00:00:00,2026-02-14T00:00:00,278347.58,1.000,,4500005793,00010,12.000,true,
2000005794,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR ML-201,000000000080000226,4000,SP04,,ELEC-MOTR,,15.000,EA,2026-02-21T00:00:00,2026-03-23T00:00:00,278347.58,1.000,,4500005794,00010,15.000,true,
2000005795,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR FA-810,000000000080000227,1000,SP01,,INST-XMTR,,3.000,EA,2024-11-14T00:00:00,2024-12-14T00:00:00,114405.33,1.000,,4500005795,00010,3.000,true,
2000005796,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR ML-201,000000000080000227,1000,SP01,,INST-XMTR,,3.000,EA,2025-07-05T00:00:00,2025-08-04T00:00:00,114405.33,1.000,,4500005796,00010,3.000,true,
2000005797,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,SPARE FOR CV-501,000000000080000227,1000,SP01,,INST-XMTR,,3.000,EA,2026-01-17T00:00:00,2026-02-16T00:00:00,114405.33,1.000,,4500005797,00010,3.000,true,
2000005798,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR TH-401,000000000080000227,1000,SP01,,INST-XMTR,,3.000,EA,2026-08-20T00:00:00,2026-09-19T00:00:00,114405.33,1.000,,4500005798,00010,3.000,true,
2000005799,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,SPARE FOR FA-810,000000000080000228,1000,SP01,,HYDR-ASSY,,3.000,EA,2024-09-09T00:00:00,2024-11-04T00:00:00,242201.77,1.000,,4500005799,00010,3.000,true,
2000005800,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR PU-611,000000000080000228,1000,SP01,,HYDR-ASSY,,3.000,EA,2025-03-07T00:00:00,2025-05-02T00:00:00,242201.77,1.000,,4500005800,00010,3.000,true,
2000005801,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR PU-610,000000000080000228,1000,SP01,,HYDR-ASSY,,5.000,EA,2025-04-22T00:00:00,2025-06-17T00:00:00,242201.77,1.000,,4500005801,00010,5.000,true,
2000005802,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR FA-810,000000000080000228,1000,SP01,,HYDR-ASSY,,3.000,EA,2026-06-26T00:00:00,2026-08-21T00:00:00,242201.77,1.000,,4500005802,00010,3.000,true,
2000005803,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR ML-201,000000000010000950,2000,SP02,,ELEC-CTRL,,1.000,EA,2025-07-21T00:00:00,2025-08-06T00:00:00,106519.31,1.000,,4500005803,00010,1.000,true,
2000005804,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR ML-202,000000000010000950,2000,SP02,,ELEC-CTRL,,1.000,EA,2025-10-05T00:00:00,2025-10-21T00:00:00,106519.31,1.000,,4500005804,00010,1.000,true,
2000005805,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,SPARE FOR CR-101,000000000010000951,2000,SP02,,MILL-LINR,,9.000,EA,2024-09-26T00:00:00,2024-11-01T00:00:00,16465.94,1.000,,4500005805,00010,9.000,true,
2000005806,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR ML-201,000000000010000951,2000,SP02,,MILL-LINR,,9.000,EA,2024-10-24T00:00:00,2024-11-29T00:00:00,16465.94,1.000,,4500005806,00010,9.000,true,
2000005807,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR CV-501,000000000010000951,2000,SP02,,MILL-LINR,,9.000,EA,2024-11-16T00:00:00,2024-12-22T00:00:00,16465.94,1.000,,4500005807,00010,9.000,true,
