id,user_id,action,entity_type,entity_id,old_value,new_value,timestamp,ip_address,device_metadata
1827,2,DOA_APPROVED,RR,399,,,2026-06-26T06:46:36.003322+00:00,,synthetic-seed
1828,24,PR_CREATED,PR,342,,"{""pr_number"": ""PR-2342""}",2026-06-29T06:46:36.003322+00:00,,synthetic-seed
1829,24,RFQ_CLOSED,PR,342,,,2026-07-07T06:46:36.003322+00:00,,synthetic-seed
1830,24,PO_CREATED,PO,297,,"{""po_number"": ""PO-3297""}",2026-07-08T06:46:36.003322+00:00,,synthetic-seed
1831,4,RR_CREATED,RR,400,,"{""rr_number"": ""RR-1400""}",2026-05-08T08:46:36.003322+00:00,,synthetic-seed
1832,2,DOA_APPROVED,RR,400,,,2026-05-31T08:46:36.003322+00:00,,synthetic-seed
1833,13,PR_CREATED,PR,343,,"{""pr_number"": ""PR-2343""}",2026-06-02T08:46:36.003322+00:00,,synthetic-seed
1834,13,RFQ_CLOSED,PR,343,,,2026-06-09T08:46:36.003322+00:00,,synthetic-seed
1835,15,NFA_APPROVED,PR,343,,,2026-06-12T08:46:36.003322+00:00,,synthetic-seed
1836,13,PO_CREATED,PO,298,,"{""po_number"": ""PO-3298""}",2026-06-13T08:46:36.003322+00:00,,synthetic-seed
1837,22,RR_CREATED,RR,401,,"{""rr_number"": ""RR-1401""}",2026-04-07T04:46:36.003322+00:00,,synthetic-seed
1838,2,DOA_APPROVED,RR,401,,,2026-04-11T04:46:36.003322+00:00,,synthetic-seed
1839,24,PR_CREATED,PR,344,,"{""pr_number"": ""PR-2344""}",2026-05-01T04:46:36.003322+00:00,,synthetic-seed
1840,24,RFQ_CLOSED,PR,344,,,2026-05-09T04:46:36.003322+00:00,,synthetic-seed
1841,24,PO_CREATED,PO,299,,"{""po_number"": ""PO-3299""}",2026-05-10T04:46:36.003322+00:00,,synthetic-seed
1842,4,RR_CREATED,RR,402,,"{""rr_number"": ""RR-1402""}",2026-07-13T07:46:36.003322+00:00,,synthetic-seed
1843,2,DOA_APPROVED,RR,402,,,2026-07-15T07:46:36.003322+00:00,,synthetic-seed
1844,12,PR_CREATED,PR,345,,"{""pr_number"": ""PR-2345""}",2026-07-18T07:46:36.003322+00:00,,synthetic-seed
1845,12,RFQ_CLOSED,PR,345,,,2026-07-25T07:46:36.003322+00:00,,synthetic-seed
1846,15,NFA_APPROVED,PR,345,,,2026-08-04T07:46:36.003322+00:00,,synthetic-seed
1847,12,PO_CREATED,PO,300,,"{""po_number"": ""PO-3300""}",2026-08-05T07:46:36.003322+00:00,,synthetic-seed
1848,16,RR_CREATED,RR,403,,"{""rr_number"": ""RR-1403""}",2026-05-10T20:46:36.003322+00:00,,synthetic-seed
1849,3,DOA_APPROVED,RR,403,,,2026-05-11T20:46:36.003322+00:00,,synthetic-seed
1850,13,PR_CREATED,PR,346,,"{""pr_number"": ""PR-2346""}",2026-05-14T20:46:36.003322+00:00,,synthetic-seed
1851,3,NFA_APPROVED,PR,346,,,2026-05-19T20:46:36.003322+00:00,,synthetic-seed
1852,13,PO_CREATED,PO,301,,"{""po_number"": ""PO-3301""}",2026-05-20T20:46:36.003322+00:00,,synthetic-seed
1853,5,RR_CREATED,RR,404,,"{""rr_number"": ""RR-1404""}",2026-08-11T14:46:36.003322+00:00,,synthetic-seed
1854,2,DOA_APPROVED,RR,404,,,2026-08-13T14:46:36.003322+00:00,,synthetic-seed
1855,12,PR_CREATED,PR,347,,"{""pr_number"": ""PR-2347""}",2026-08-15T14:46:36.003322+00:00,,synthetic-seed
1856,12,RFQ_CLOSED,PR,347,,,2026-09-12T14:46:36.003322+00:00,,synthetic-seed
1857,12,PO_CREATED,PO,302,,"{""po_number"": ""PO-3302""}",2026-09-13T14:46:36.003322+00:00,,synthetic-seed
1858,11,RR_CREATED,RR,405,,"{""rr_number"": ""RR-1405""}",2026-02-25T23:46:36.003322+00:00,,synthetic-seed
1859,3,DOA_APPROVED,RR,405,,,2026-02-28T23:46:36.003322+00:00,,synthetic-seed
1860,13,PR_CREATED,PR,348,,"{""pr_number"": ""PR-2348""}",2026-03-03T23:46:36.003322+00:00,,synthetic-seed
1861,13,RFQ_CLOSED,PR,348,,,2026-03-10T23:46:36.003322+00:00,,synthetic-seed
1862,13,PO_CREATED,PO,303,,"{""po_number"": ""PO-3303""}",2026-03-11T23:46:36.003322+00:00,,synthetic-seed
1863,10,RR_CREATED,RR,406,,"{""rr_number"": ""RR-1406""}",2026-03-24T01:46:36.003322+00:00,,synthetic-seed
1864,2,DOA_APPROVED,RR,406,,,2026-03-26T01:46:36.003322+00:00,,synthetic-seed
1865,5,PR_CREATED,PR,349,,"{""pr_number"": ""PR-2349""}",2026-03-27T01:46:36.003322+00:00,,synthetic-seed
1866,5,RFQ_CLOSED,PR,349,,,2026-04-03T01:46:36.003322+00:00,,synthetic-seed
1867,15,NFA_APPROVED,PR,349,,,2026-04-23T01:46:36.003322+00:00,,synthetic-seed
1868,5,PO_CREATED,PO,304,,"{""po_number"": ""PO-3304""}",2026-04-24T01:46:36.003322+00:00,,synthetic-seed
1869,20,RR_CREATED,RR,407,,"{""rr_number"": ""RR-1407""}",2026-07-12T19:46:36.003322+00:00,,synthetic-seed
1870,9,RR_CREATED,RR,408,,"{""rr_number"": ""RR-1408""}",2026-07-29T22:46:36.003322+00:00,,synthetic-seed
1871,15,DOA_APPROVED,RR,408,,,2026-08-01T22:46:36.003322+00:00,,synthetic-seed
1872,13,PR_CREATED,PR,350,,"{""pr_number"": ""PR-2350""}",2026-08-04T22:46:36.003322+00:00,,synthetic-seed
1873,13,RFQ_CLOSED,PR,350,,,2026-08-12T22:46:36.003322+00:00,,synthetic-seed
1874,13,PO_CREATED,PO,305,,"{""po_number"": ""PO-3305""}",2026-08-21T19:46:36.003322+00:00,,synthetic-seed
1875,17,RR_CREATED,RR,409,,"{""rr_number"": ""RR-1409""}",2026-07-23T22:46:36.003322+00:00,,synthetic-seed
1876,15,DOA_APPROVED,RR,409,,,2026-07-25T22:46:36.003322+00:00,,synthetic-seed
1877,5,PR_CREATED,PR,351,,"{""pr_number"": ""PR-2351""}",2026-08-12T22:46:36.003322+00:00,,synthetic-seed
1878,5,PO_CREATED,PO,306,,"{""po_number"": ""PO-3306""}",2026-08-13T22:46:36.003322+00:00,,synthetic-seed
1879,17,RR_CREATED,RR,410,,"{""rr_number"": ""RR-1410""}",2026-02-20T05:46:36.003322+00:00,,synthetic-seed
1880,2,DOA_APPROVED,RR,410,,,2026-02-24T05:46:36.003322+00:00,,synthetic-seed
1881,24,PR_CREATED,PR,352,,"{""pr_number"": ""PR-2352""}",2026-02-26T05:46:36.003322+00:00,,synthetic-seed
1882,24,RFQ_CLOSED,PR,352,,,2026-04-01T05:46:36.003322+00:00,,synthetic-seed
1883,24,PO_CREATED,PO,307,,"{""po_number"": ""PO-3307""}",2026-04-06T14:46:36.003322+00:00,,synthetic-seed
1884,11,RR_CREATED,RR,411,,"{""rr_number"": ""RR-1411""}",2026-04-08T02:46:36.003322+00:00,,synthetic-seed
1885,3,DOA_APPROVED,RR,411,,,2026-04-10T02:46:36.003322+00:00,,synthetic-seed
1886,13,PR_CREATED,PR,353,,"{""pr_number"": ""PR-2353""}",2026-05-05T02:46:36.003322+00:00,,synthetic-seed
1887,13,RFQ_CLOSED,PR,353,,,2026-05-13T02:46:36.003322+00:00,,synthetic-seed
1888,13,PO_CREATED,PO,308,,"{""po_number"": ""PO-3308""}",2026-05-14T02:46:36.003322+00:00,,synthetic-seed
1889,24,RR_CREATED,RR,412,,"{""rr_number"": ""RR-1412""}",2026-03-20T23:46:36.003322+00:00,,synthetic-seed
1890,24,RR_CANCELLED,RR,412,,,2026-03-21T23:46:36.003322+00:00,,synthetic-seed
1891,13,RR_CREATED,RR,413,,"{""rr_number"": ""RR-1413""}",2026-06-22T02:46:36.003322+00:00,,synthetic-seed
1892,2,DOA_APPROVED,RR,413,,,2026-06-26T02:46:36.003322+00:00,,synthetic-seed
1893,12,PR_CREATED,PR,354,,"{""pr_number"": ""PR-2354""}",2026-06-27T02:46:36.003322+00:00,,synthetic-seed
1894,12,RFQ_CLOSED,PR,354,,,2026-07-03T02:46:36.003322+00:00,,synthetic-seed
1895,3,NFA_APPROVED,PR,354,,,2026-07-08T02:46:36.003322+00:00,,synthetic-seed
1896,12,PO_CREATED,PO,309,,"{""po_number"": ""PO-3309""}",2026-07-09T02:46:36.003322+00:00,,synthetic-seed
1897,9,RR_CREATED,RR,414,,"{""rr_number"": ""RR-1414""}",2026-08-11T08:46:36.003322+00:00,,synthetic-seed
1898,2,DOA_APPROVED,RR,414,,,2026-08-13T08:46:36.003322+00:00,,synthetic-seed
1899,5,PR_CREATED,PR,355,,"{""pr_number"": ""PR-2355""}",2026-08-15T08:46:36.003322+00:00,,synthetic-seed
1900,5,PO_CREATED,PO,310,,"{""po_number"": ""PO-3310""}",2026-08-16T08:46:36.003322+00:00,,synthetic-seed
1901,14,RR_CREATED,RR,415,,"{""rr_number"": ""RR-1415""}",2026-08-08T14:46:36.003322+00:00,,synthetic-seed
1902,3,DOA_APPROVED,RR,415,,,2026-08-11T14:46:36.003322+00:00,,synthetic-seed
1903,24,PR_CREATED,PR,356,,"{""pr_number"": ""PR-2356""}",2026-08-12T14:46:36.003322+00:00,,synthetic-seed
1904,24,RFQ_CLOSED,PR,356,,,2026-08-19T14:46:36.003322+00:00,,synthetic-seed
1905,24,PO_CREATED,PO,311,,"{""po_number"": ""PO-3311""}",2026-08-20T14:46:36.003322+00:00,,synthetic-seed
1906,14,RR_CREATED,RR,416,,"{""rr_number"": ""RR-1416""}",2026-02-05T11:46:36.003322+00:00,,synthetic-seed
1907,15,APPROVAL_ESCALATED,RR,416,,,2026-02-07T11:46:36.003322+00:00,,synthetic-seed
1908,12,RR_CREATED,RR,417,,"{""rr_number"": ""RR-1417""}",2026-02-21T16:46:36.003322+00:00,,synthetic-seed
1909,3,DOA_APPROVED,RR,417,,,2026-02-25T16:46:36.003322+00:00,,synthetic-seed
1910,13,PR_CREATED,PR,357,,"{""pr_number"": ""PR-2357""}",2026-02-28T16:46:36.003322+00:00,,synthetic-seed
1911,3,NFA_APPROVED,PR,357,,,2026-03-06T16:46:36.003322+00:00,,synthetic-seed
1912,13,PO_CREATED,PO,312,,"{""po_number"": ""PO-3312""}",2026-03-07T16:46:36.003322+00:00,,synthetic-seed
1913,4,RR_CREATED,RR,418,,"{""rr_number"": ""RR-1418""}",2026-03-20T19:46:36.003322+00:00,,synthetic-seed
1914,2,DOA_APPROVED,RR,418,,,2026-03-22T19:46:36.003322+00:00,,synthetic-seed
1915,12,PR_CREATED,PR,358,,"{""pr_number"": ""PR-2358""}",2026-03-23T19:46:36.003322+00:00,,synthetic-seed
1916,12,RFQ_CLOSED,PR,358,,,2026-04-01T19:46:36.003322+00:00,,synthetic-seed
1917,12,PO_CREATED,PO,313,,"{""po_number"": ""PO-3313""}",2026-04-07T18:46:36.003322+00:00,,synthetic-seed
1918,16,RR_CREATED,RR,419,,"{""rr_number"": ""RR-1419""}",2026-02-24T22:46:36.003322+00:00,,synthetic-seed
1919,3,DOA_APPROVED,RR,419,,,2026-03-25T22:46:36.003322+00:00,,synthetic-seed
1920,12,PR_CREATED,PR,359,,"{""pr_number"": ""PR-2359""}",2026-03-28T22:46:36.003322+00:00,,synthetic-seed
1921,12,RFQ_CLOSED,PR,359,,,2026-04-05T22:46:36.003322+00:00,,synthetic-seed
1922,3,NFA_APPROVED,PR,359,,,2026-04-11T22:46:36.003322+00:00,,synthetic-seed
1923,12,PO_CREATED,PO,314,,"{""po_number"": ""PO-3314""}",2026-04-12T22:46:36.003322+00:00,,synthetic-seed
1924,19,RR_CREATED,RR,420,,"{""rr_number"": ""RR-1420""}",2026-05-05T04:46:36.003322+00:00,,synthetic-seed
1925,15,DOA_APPROVED,RR,420,,,2026-05-07T04:46:36.003322+00:00,,synthetic-seed
1926,12,PR_CREATED,PR,360,,"{""pr_number"": ""PR-2360""}",2026-05-08T04:46:36.003322+00:00,,synthetic-seed
1927,12,RFQ_CLOSED,PR,360,,,2026-05-30T04:46:36.003322+00:00,,synthetic-seed
1928,12,PO_CREATED,PO,315,,"{""po_number"": ""PO-3315""}",2026-05-31T04:46:36.003322+00:00,,synthetic-seed
1929,4,RR_CREATED,RR,421,,"{""rr_number"": ""RR-1421""}",2026-04-03T14:46:36.003322+00:00,,synthetic-seed
1930,15,DOA_APPROVED,RR,421,,,2026-04-28T14:46:36.003322+00:00,,synthetic-seed
1931,5,PR_CREATED,PR,361,,"{""pr_number"": ""PR-2361""}",2026-04-30T14:46:36.003322+00:00,,synthetic-seed
1932,5,PO_CREATED,PO,316,,"{""po_number"": ""PO-3316""}",2026-05-01T14:46:36.003322+00:00,,synthetic-seed
1933,6,RR_CREATED,RR,422,,"{""rr_number"": ""RR-1422""}",2025-12-16T20:46:36.003322+00:00,,synthetic-seed
1934,2,DOA_APPROVED,RR,422,,,2025-12-20T20:46:36.003322+00:00,,synthetic-seed
1935,5,PR_CREATED,PR,362,,"{""pr_number"": ""PR-2362""}",2025-12-21T20:46:36.003322+00:00,,synthetic-seed
1936,5,RFQ_CLOSED,PR,362,,,2025-12-27T20:46:36.003322+00:00,,synthetic-seed
1937,3,NFA_APPROVED,PR,362,,,2026-01-23T20:46:36.003322+00:00,,synthetic-seed
1938,5,PO_CREATED,PO,317,,"{""po_number"": ""PO-3317""}",2026-01-24T20:46:36.003322+00:00,,synthetic-seed
1939,4,RR_CREATED,RR,423,,"{""rr_number"": ""RR-1423""}",2026-08-05T01:46:36.003322+00:00,,synthetic-seed
1940,2,DOA_APPROVED,RR,423,,,2026-08-07T01:46:36.003322+00:00,,synthetic-seed
1941,13,PR_CREATED,PR,363,,"{""pr_number"": ""PR-2363""}",2026-08-10T01:46:36.003322+00:00,,synthetic-seed
1942,13,RFQ_CLOSED,PR,363,,,2026-08-18T01:46:36.003322+00:00,,synthetic-seed
1943,19,RR_CREATED,RR,424,,"{""rr_number"": ""RR-1424""}",2026-05-20T07:46:36.003322+00:00,,synthetic-seed
1944,2,DOA_APPROVED,RR,424,,,2026-05-23T07:46:36.003322+00:00,,synthetic-seed
1945,13,PR_CREATED,PR,364,,"{""pr_number"": ""PR-2364""}",2026-06-05T07:46:36.003322+00:00,,synthetic-seed
1946,13,RFQ_CLOSED,PR,364,,,2026-06-11T07:46:36.003322+00:00,,synthetic-seed
1947,13,PO_CREATED,PO,318,,"{""po_number"": ""PO-3318""}",2026-06-20T07:46:36.003322+00:00,,synthetic-seed
1948,15,RR_CREATED,RR,425,,"{""rr_number"": ""RR-1425""}",2026-06-25T12:46:36.003322+00:00,,synthetic-seed
1949,3,DOA_APPROVED,RR,425,,,2026-07-30T12:46:36.003322+00:00,,synthetic-seed
1950,12,PR_CREATED,PR,365,,"{""pr_number"": ""PR-2365""}",2026-08-01T12:46:36.003322+00:00,,synthetic-seed
1951,12,RFQ_CLOSED,PR,365,,,2026-08-11T12:46:36.003322+00:00,,synthetic-seed
1952,3,NFA_APPROVED,PR,365,,,2026-08-14T12:46:36.003322+00:00,,synthetic-seed
1953,12,PO_CREATED,PO,319,,"{""po_number"": ""PO-3319""}",2026-08-15T12:46:36.003322+00:00,,synthetic-seed
1954,24,RR_CREATED,RR,426,,"{""rr_number"": ""RR-1426""}",2026-03-30T02:46:36.003322+00:00,,synthetic-seed
1955,3,DOA_APPROVED,RR,426,,,2026-04-01T02:46:36.003322+00:00,,synthetic-seed
1956,24,PR_CREATED,PR,366,,"{""pr_number"": ""PR-2366""}",2026-04-03T02:46:36.003322+00:00,,synthetic-seed
1957,24,RFQ_CLOSED,PR,366,,,2026-04-10T02:46:36.003322+00:00,,synthetic-seed
1958,15,NFA_APPROVED,PR,366,,,2026-05-11T22:46:36.003322+00:00,,synthetic-seed
1959,24,PO_CREATED,PO,320,,"{""po_number"": ""PO-3320""}",2026-05-12T22:46:36.003322+00:00,,synthetic-seed
1960,16,RR_CREATED,RR,427,,"{""rr_number"": ""RR-1427""}",2026-03-31T07:46:36.003322+00:00,,synthetic-seed
1961,2,DOA_APPROVED,RR,427,,,2026-04-04T07:46:36.003322+00:00,,synthetic-seed
1962,13,PR_CREATED,PR,367,,"{""pr_number"": ""PR-2367""}",2026-04-06T07:46:36.003322+00:00,,synthetic-seed
1963,13,RFQ_CLOSED,PR,367,,,2026-04-14T07:46:36.003322+00:00,,synthetic-seed
1964,3,NFA_APPROVED,PR,367,,,2026-04-17T07:46:36.003322+00:00,,synthetic-seed
1965,13,PO_CREATED,PO,321,,"{""po_number"": ""PO-3321""}",2026-04-18T07:46:36.003322+00:00,,synthetic-seed
1966,12,RR_CREATED,RR,428,,"{""rr_number"": ""RR-1428""}",2026-07-22T00:46:36.003322+00:00,,synthetic-seed
1967,2,DOA_APPROVED,RR,428,,,2026-07-23T00:46:36.003322+00:00,,synthetic-seed
1968,5,PR_CREATED,PR,368,,"{""pr_number"": ""PR-2368""}",2026-07-25T00:46:36.003322+00:00,,synthetic-seed
1969,3,NFA_APPROVED,PR,368,,,2026-07-28T00:46:36.003322+00:00,,synthetic-seed
1970,5,PO_CREATED,PO,322,,"{""po_number"": ""PO-3322""}",2026-07-29T00:46:36.003322+00:00,,synthetic-seed
1971,18,RR_CREATED,RR,429,,"{""rr_number"": ""RR-1429""}",2026-04-03T02:46:36.003322+00:00,,synthetic-seed
1972,2,DOA_APPROVED,RR,429,,,2026-04-07T02:46:36.003322+00:00,,synthetic-seed
1973,24,PR_CREATED,PR,369,,"{""pr_number"": ""PR-2369""}",2026-04-10T02:46:36.003322+00:00,,synthetic-seed
1974,15,RR_CREATED,RR,430,,"{""rr_number"": ""RR-1430""}",2026-05-14T21:46:36.003322+00:00,,synthetic-seed
1975,3,DOA_APPROVED,RR,430,,,2026-05-18T21:46:36.003322+00:00,,synthetic-seed
1976,13,PR_CREATED,PR,370,,"{""pr_number"": ""PR-2370""}",2026-05-19T21:46:36.003322+00:00,,synthetic-seed
1977,13,PO_CREATED,PO,323,,"{""po_number"": ""PO-3323""}",2026-05-20T21:46:36.003322+00:00,,synthetic-seed
1978,22,RR_CREATED,RR,431,,"{""rr_number"": ""RR-1431""}",2026-01-01T03:46:36.003322+00:00,,synthetic-seed
1979,15,DOA_APPROVED,RR,431,,,2026-01-14T03:46:36.003322+00:00,,synthetic-seed
1980,12,PR_CREATED,PR,371,,"{""pr_number"": ""PR-2371""}",2026-01-15T03:46:36.003322+00:00,,synthetic-seed
1981,12,RFQ_CLOSED,PR,371,,,2026-01-26T03:46:36.003322+00:00,,synthetic-seed
1982,3,NFA_APPROVED,PR,371,,,2026-01-30T03:46:36.003322+00:00,,synthetic-seed
1983,12,PO_CREATED,PO,324,,"{""po_number"": ""PO-3324""}",2026-01-31T03:46:36.003322+00:00,,synthetic-seed
1984,10,RR_CREATED,RR,432,,"{""rr_number"": ""RR-1432""}",2026-08-21T11:46:36.003322+00:00,,synthetic-seed
1985,2,DOA_APPROVED,RR,432,,,2026-08-25T11:46:36.003322+00:00,,synthetic-seed
1986,5,PR_CREATED,PR,372,,"{""pr_number"": ""PR-2372""}",2026-08-26T11:46:36.003322+00:00,,synthetic-seed
1987,5,PO_CREATED,PO,325,,"{""po_number"": ""PO-3325""}",2026-08-27T11:46:36.003322+00:00,,synthetic-seed
1988,24,RR_CREATED,RR,433,,"{""rr_number"": ""RR-1433""}",2026-07-30T09:46:36.003322+00:00,,synthetic-seed
1989,24,RR_CANCELLED,RR,433,,,2026-07-31T09:46:36.003322+00:00,,synthetic-seed
1990,18,RR_CREATED,RR,434,,"{""rr_number"": ""RR-1434""}",2026-03-09T19:46:36.003322+00:00,,synthetic-seed
1991,15,DOA_APPROVED,RR,434,,,2026-04-04T19:46:36.003322+00:00,,synthetic-seed
1992,12,PR_CREATED,PR,373,,"{""pr_number"": ""PR-2373""}",2026-04-05T19:46:36.003322+00:00,,synthetic-seed
1993,12,RFQ_CLOSED,PR,373,,,2026-04-11T19:46:36.003322+00:00,,synthetic-seed
1994,3,NFA_APPROVED,PR,373,,,2026-04-21T18:46:36.003322+00:00,,synthetic-seed
1995,12,PO_CREATED,PO,326,,"{""po_number"": ""PO-3326""}",2026-04-22T18:46:36.003322+00:00,,synthetic-seed
1996,11,RR_CREATED,RR,435,,"{""rr_number"": ""RR-1435""}",2026-06-22T08:46:36.003322+00:00,,synthetic-seed
1997,2,DOA_APPROVED,RR,435,,,2026-06-23T08:46:36.003322+00:00,,synthetic-seed
1998,24,PR_CREATED,PR,374,,"{""pr_number"": ""PR-2374""}",2026-06-24T08:46:36.003322+00:00,,synthetic-seed
1999,24,RFQ_CLOSED,PR,374,,,2026-06-30T08:46:36.003322+00:00,,synthetic-seed
2000,15,NFA_APPROVED,PR,374,,,2026-07-04T08:46:36.003322+00:00,,synthetic-seed
2001,24,PO_CREATED,PO,327,,"{""po_number"": ""PO-3327""}",2026-07-05T08:46:36.003322+00:00,,synthetic-seed
2002,18,RR_CREATED,RR,436,,"{""rr_number"": ""RR-1436""}",2026-04-03T15:46:36.003322+00:00,,synthetic-seed
2003,15,DOA_APPROVED,RR,436,,,2026-04-05T15:46:36.003322+00:00,,synthetic-seed
2004,12,PR_CREATED,PR,375,,"{""pr_number"": ""PR-2375""}",2026-04-08T15:46:36.003322+00:00,,synthetic-seed
2005,11,RR_CREATED,RR,437,,"{""rr_number"": ""RR-1437""}",2026-07-31T10:46:36.003322+00:00,,synthetic-seed
2006,2,DOA_APPROVED,RR,437,,,2026-08-04T10:46:36.003322+00:00,,synthetic-seed
2007,12,PR_CREATED,PR,376,,"{""pr_number"": ""PR-2376""}",2026-08-06T10:46:36.003322+00:00,,synthetic-seed
2008,3,NFA_APPROVED,PR,376,,,2026-08-12T10:46:36.003322+00:00,,synthetic-seed
2009,12,PO_CREATED,PO,328,,"{""po_number"": ""PO-3328""}",2026-08-13T10:46:36.003322+00:00,,synthetic-seed
2010,19,RR_CREATED,RR,438,,"{""rr_number"": ""RR-1438""}",2026-04-29T11:46:36.003322+00:00,,synthetic-seed
2011,2,DOA_APPROVED,RR,438,,,2026-05-01T11:46:36.003322+00:00,,synthetic-seed
2012,24,PR_CREATED,PR,377,,"{""pr_number"": ""PR-2377""}",2026-05-02T11:46:36.003322+00:00,,synthetic-seed
2013,24,RFQ_CLOSED,PR,377,,,2026-05-08T11:46:36.003322+00:00,,synthetic-seed
2014,3,NFA_APPROVED,PR,377,,,2026-05-13T11:46:36.003322+00:00,,synthetic-seed
2015,24,PO_CREATED,PO,329,,"{""po_number"": ""PO-3329""}",2026-05-14T11:46:36.003322+00:00,,synthetic-seed
2016,11,RR_CREATED,RR,439,,"{""rr_number"": ""RR-1439""}",2026-04-20T17:46:36.003322+00:00,,synthetic-seed
2017,11,RR_CREATED,RR,440,,"{""rr_number"": ""RR-1440""}",2026-06-01T05:46:36.003322+00:00,,synthetic-seed
2018,2,DOA_APPROVED,RR,440,,,2026-06-02T05:46:36.003322+00:00,,synthetic-seed
2019,24,PR_CREATED,PR,378,,"{""pr_number"": ""PR-2378""}",2026-06-03T05:46:36.003322+00:00,,synthetic-seed
2020,24,RFQ_CLOSED,PR,378,,,2026-06-11T05:46:36.003322+00:00,,synthetic-seed
2021,24,PO_CREATED,PO,330,,"{""po_number"": ""PO-3330""}",2026-06-12T05:46:36.003322+00:00,,synthetic-seed
2022,7,RR_CREATED,RR,441,,"{""rr_number"": ""RR-1441""}",2026-03-19T21:46:36.003322+00:00,,synthetic-seed
2023,2,DOA_APPROVED,RR,441,,,2026-03-23T21:46:36.003322+00:00,,synthetic-seed
2024,5,PR_CREATED,PR,379,,"{""pr_number"": ""PR-2379""}",2026-03-24T21:46:36.003322+00:00,,synthetic-seed
2025,5,RFQ_CLOSED,PR,379,,,2026-05-02T21:46:36.003322+00:00,,synthetic-seed
2026,5,PO_CREATED,PO,331,,"{""po_number"": ""PO-3331""}",2026-05-10T21:46:36.003322+00:00,,synthetic-seed
2027,24,RR_CREATED,RR,442,,"{""rr_number"": ""RR-1442""}",2026-01-19T03:46:36.003322+00:00,,synthetic-seed
2028,15,DOA_APPROVED,RR,442,,,2026-01-23T03:46:36.003322+00:00,,synthetic-seed
2029,24,PR_CREATED,PR,380,,"{""pr_number"": ""PR-2380""}",2026-01-25T03:46:36.003322+00:00,,synthetic-seed
2030,24,RFQ_CLOSED,PR,380,,,2026-02-03T03:46:36.003322+00:00,,synthetic-seed
2031,24,PO_CREATED,PO,332,,"{""po_number"": ""PO-3332""}",2026-02-09T19:46:36.003322+00:00,,synthetic-seed
2032,23,RR_CREATED,RR,443,,"{""rr_number"": ""RR-1443""}",2026-07-27T21:46:36.003322+00:00,,synthetic-seed
2033,6,RR_CREATED,RR,444,,"{""rr_number"": ""RR-1444""}",2026-08-01T21:46:36.003322+00:00,,synthetic-seed
2034,2,DOA_APPROVED,RR,444,,,2026-08-02T21:46:36.003322+00:00,,synthetic-seed
2035,12,PR_CREATED,PR,381,,"{""pr_number"": ""PR-2381""}",2026-08-04T21:46:36.003322+00:00,,synthetic-seed
2036,12,RFQ_CLOSED,PR,381,,,2026-08-10T21:46:36.003322+00:00,,synthetic-seed
2037,12,RR_CREATED,RR,445,,"{""rr_number"": ""RR-1445""}",2026-06-06T00:46:36.003322+00:00,,synthetic-seed
2038,2,DOA_APPROVED,RR,445,,,2026-07-04T00:46:36.003322+00:00,,synthetic-seed
2039,24,PR_CREATED,PR,382,,"{""pr_number"": ""PR-2382""}",2026-07-06T00:46:36.003322+00:00,,synthetic-seed
2040,24,RFQ_CLOSED,PR,382,,,2026-07-12T00:46:36.003322+00:00,,synthetic-seed
2041,3,NFA_APPROVED,PR,382,,,2026-07-18T00:46:36.003322+00:00,,synthetic-seed
2042,14,RR_CREATED,RR,446,,"{""rr_number"": ""RR-1446""}",2026-06-28T11:46:36.003322+00:00,,synthetic-seed
2043,23,RR_CREATED,RR,447,,"{""rr_number"": ""RR-1447""}",2026-06-18T21:46:36.003322+00:00,,synthetic-seed
2044,1,RR_CREATED,RR,448,,"{""rr_number"": ""RR-1448""}",2026-07-30T01:46:36.003322+00:00,,synthetic-seed
2045,15,DOA_APPROVED,RR,448,,,2026-08-02T01:46:36.003322+00:00,,synthetic-seed
2046,5,PR_CREATED,PR,383,,"{""pr_number"": ""PR-2383""}",2026-08-05T01:46:36.003322+00:00,,synthetic-seed
2047,5,RFQ_CLOSED,PR,383,,,2026-08-13T01:46:36.003322+00:00,,synthetic-seed
2048,15,NFA_APPROVED,PR,383,,,2026-08-24T18:46:36.003322+00:00,,synthetic-seed
2049,5,PO_CREATED,PO,333,,"{""po_number"": ""PO-3333""}",2026-08-25T18:46:36.003322+00:00,,synthetic-seed
2050,4,RR_CREATED,RR,449,,"{""rr_number"": ""RR-1449""}",2025-12-03T15:46:36.003322+00:00,,synthetic-seed
2051,15,DOA_APPROVED,RR,449,,,2025-12-05T15:46:36.003322+00:00,,synthetic-seed
2052,24,PR_CREATED,PR,384,,"{""pr_number"": ""PR-2384""}",2025-12-22T15:46:36.003322+00:00,,synthetic-seed
2053,24,RFQ_CLOSED,PR,384,,,2025-12-28T15:46:36.003322+00:00,,synthetic-seed
2054,15,NFA_APPROVED,PR,384,,,2026-01-07T15:46:36.003322+00:00,,synthetic-seed
2055,24,RR_CREATED,RR,450,,"{""rr_number"": ""RR-1450""}",2026-01-21T18:46:36.003322+00:00,,synthetic-seed
2056,3,DOA_APPROVED,RR,450,,,2026-01-25T18:46:36.003322+00:00,,synthetic-seed
2057,24,PR_CREATED,PR,385,,"{""pr_number"": ""PR-2385""}",2026-01-28T18:46:36.003322+00:00,,synthetic-seed
2058,24,RFQ_CLOSED,PR,385,,,2026-02-05T18:46:36.003322+00:00,,synthetic-seed
