id,entity_type,entity_id,stage_code,stage_name,started_at,completed_at,status,owner_id,source_system
1932,RR,331,RR_CREATED,RR Created,2026-05-08T02:09:36.211764+00:00,2026-05-08T02:09:36.211764+00:00,COMPLETED,14,synthetic
1933,RR,331,DOA,DOA Approval,2026-05-08T02:09:36.211764+00:00,2026-05-11T02:09:36.211764+00:00,REJECTED,15,synthetic
1934,RR,332,RR_CREATED,RR Created,2026-04-19T08:09:36.211764+00:00,2026-04-19T08:09:36.211764+00:00,COMPLETED,6,synthetic
1935,RR,332,DOA,DOA Approval,2026-04-19T08:09:36.211764+00:00,2026-05-20T08:09:36.211764+00:00,COMPLETED,2,synthetic
1936,RR,332,MRP,MRP Processing,2026-05-20T08:09:36.211764+00:00,2026-05-23T08:09:36.211764+00:00,COMPLETED,,synthetic
1937,PR,283,PR_CREATED,PR Created,2026-05-23T08:09:36.211764+00:00,2026-05-23T08:09:36.211764+00:00,COMPLETED,13,synthetic
1938,PR,283,RFQ,RFQ,2026-05-24T08:09:36.211764+00:00,2026-06-02T08:09:36.211764+00:00,COMPLETED,13,synthetic
1939,PR,283,NFA,NFA Approval,2026-06-03T08:09:36.211764+00:00,2026-06-07T08:09:36.211764+00:00,COMPLETED,3,synthetic
1940,PR,283,PO_CREATED,PO Created,2026-06-08T08:09:36.211764+00:00,2026-06-08T08:09:36.211764+00:00,COMPLETED,13,synthetic
1941,RR,333,RR_CREATED,RR Created,2026-05-02T19:09:36.211764+00:00,2026-05-02T19:09:36.211764+00:00,COMPLETED,20,synthetic
1942,RR,333,DOA,DOA Approval,2026-05-02T19:09:36.211764+00:00,2026-05-04T19:09:36.211764+00:00,REJECTED,3,synthetic
1943,RR,334,RR_CREATED,RR Created,2026-05-25T01:09:36.211764+00:00,2026-05-25T01:09:36.211764+00:00,COMPLETED,12,synthetic
1944,RR,334,DOA,DOA Approval,2026-05-25T01:09:36.211764+00:00,2026-05-26T01:09:36.211764+00:00,COMPLETED,3,synthetic
1945,RR,334,MRP,MRP Processing,2026-05-26T01:09:36.211764+00:00,2026-05-27T01:09:36.211764+00:00,COMPLETED,,synthetic
1946,PR,284,PR_CREATED,PR Created,2026-05-27T01:09:36.211764+00:00,2026-05-27T01:09:36.211764+00:00,COMPLETED,24,synthetic
1947,PR,284,PO_CREATED,PO Created,2026-05-28T01:09:36.211764+00:00,2026-05-28T01:09:36.211764+00:00,COMPLETED,24,synthetic
1948,RR,335,RR_CREATED,RR Created,2025-12-06T20:09:36.211764+00:00,2025-12-06T20:09:36.211764+00:00,COMPLETED,19,synthetic
1949,RR,335,DOA,DOA Approval,2025-12-06T20:09:36.211764+00:00,2025-12-08T20:09:36.211764+00:00,COMPLETED,3,synthetic
1950,RR,335,MRP,MRP Processing,2025-12-08T20:09:36.211764+00:00,2025-12-10T20:09:36.211764+00:00,COMPLETED,,synthetic
1951,PR,285,PR_CREATED,PR Created,2025-12-10T20:09:36.211764+00:00,2025-12-10T20:09:36.211764+00:00,COMPLETED,12,synthetic
1952,PR,285,RFQ,RFQ,2025-12-11T20:09:36.211764+00:00,2025-12-21T20:09:36.211764+00:00,COMPLETED,12,synthetic
1953,PR,285,PO_CREATED,PO Created,2025-12-22T20:09:36.211764+00:00,2025-12-22T20:09:36.211764+00:00,COMPLETED,12,synthetic
1954,RR,336,RR_CREATED,RR Created,2026-07-23T17:09:36.211764+00:00,2026-07-23T17:09:36.211764+00:00,COMPLETED,21,synthetic
1955,RR,336,DOA,DOA Approval,2026-07-23T17:09:36.211764+00:00,2026-07-25T17:09:36.211764+00:00,COMPLETED,2,synthetic
1956,RR,336,MRP,MRP Processing,2026-07-25T17:09:36.211764+00:00,2026-07-28T17:09:36.211764+00:00,COMPLETED,,synthetic
1957,PR,286,PR_CREATED,PR Created,2026-07-28T17:09:36.211764+00:00,2026-07-28T17:09:36.211764+00:00,COMPLETED,24,synthetic
1958,PR,286,RFQ,RFQ,2026-07-29T17:09:36.211764+00:00,2026-08-08T17:09:36.211764+00:00,COMPLETED,24,synthetic
1959,PR,286,ARIBA,Ariba Event,2026-08-09T17:09:36.211764+00:00,2026-08-12T17:09:36.211764+00:00,COMPLETED,24,synthetic
1960,PR,286,AUCTION,Auction,2026-08-13T12:09:36.211764+00:00,2026-08-13T15:09:36.211764+00:00,COMPLETED,24,synthetic
1961,PR,286,NFA,NFA Approval,2026-08-14T15:09:36.211764+00:00,,IN_PROGRESS,15,synthetic
1962,RR,337,RR_CREATED,RR Created,2026-01-06T02:09:36.211764+00:00,2026-01-06T02:09:36.211764+00:00,COMPLETED,6,synthetic
1963,RR,337,DOA,DOA Approval,2026-01-06T02:09:36.211764+00:00,2026-01-09T02:09:36.211764+00:00,COMPLETED,2,synthetic
1964,RR,337,MRP,MRP Processing,2026-01-09T02:09:36.211764+00:00,2026-01-11T02:09:36.211764+00:00,COMPLETED,,synthetic
1965,PR,287,PR_CREATED,PR Created,2026-01-11T02:09:36.211764+00:00,2026-01-11T02:09:36.211764+00:00,COMPLETED,24,synthetic
1966,PR,287,RFQ,RFQ,2026-01-12T02:09:36.211764+00:00,2026-02-25T02:09:36.211764+00:00,COMPLETED,24,synthetic
1967,PR,287,NFA,NFA Approval,2026-02-26T02:09:36.211764+00:00,2026-03-03T02:09:36.211764+00:00,COMPLETED,3,synthetic
1968,PR,287,PO_CREATED,PO Created,2026-03-04T02:09:36.211764+00:00,2026-03-04T02:09:36.211764+00:00,COMPLETED,24,synthetic
1969,RR,338,RR_CREATED,RR Created,2026-08-11T21:09:36.211764+00:00,2026-08-11T21:09:36.211764+00:00,COMPLETED,9,synthetic
1970,RR,338,DOA,DOA Approval,2026-08-11T21:09:36.211764+00:00,2026-08-12T21:09:36.211764+00:00,COMPLETED,15,synthetic
1971,RR,338,MRP,MRP Processing,2026-08-12T21:09:36.211764+00:00,2026-08-13T21:09:36.211764+00:00,COMPLETED,,synthetic
1972,PR,288,PR_CREATED,PR Created,2026-08-13T21:09:36.211764+00:00,2026-08-13T21:09:36.211764+00:00,COMPLETED,5,synthetic
1973,PR,288,PO_CREATED,PO Created,2026-08-14T21:09:36.211764+00:00,2026-08-14T21:09:36.211764+00:00,COMPLETED,5,synthetic
1974,RR,339,RR_CREATED,RR Created,2026-07-03T03:09:36.211764+00:00,2026-07-03T03:09:36.211764+00:00,COMPLETED,24,synthetic
1975,RR,339,DOA,DOA Approval,2026-07-03T03:09:36.211764+00:00,,IN_PROGRESS,15,synthetic
1976,RR,340,RR_CREATED,RR Created,2026-07-31T18:09:36.211764+00:00,2026-07-31T18:09:36.211764+00:00,COMPLETED,20,synthetic
1977,RR,340,DOA,DOA Approval,2026-07-31T18:09:36.211764+00:00,2026-08-01T18:09:36.211764+00:00,COMPLETED,3,synthetic
1978,RR,340,MRP,MRP Processing,2026-08-01T18:09:36.211764+00:00,2026-08-04T18:09:36.211764+00:00,COMPLETED,,synthetic
1979,PR,289,PR_CREATED,PR Created,2026-08-04T18:09:36.211764+00:00,2026-08-04T18:09:36.211764+00:00,COMPLETED,24,synthetic
1980,PR,289,PO_CREATED,PO Created,2026-08-05T18:09:36.211764+00:00,2026-08-05T18:09:36.211764+00:00,COMPLETED,24,synthetic
1981,RR,341,RR_CREATED,RR Created,2026-01-28T15:09:36.211764+00:00,2026-01-28T15:09:36.211764+00:00,COMPLETED,6,synthetic
1982,RR,341,DOA,DOA Approval,2026-01-28T15:09:36.211764+00:00,2026-03-02T15:09:36.211764+00:00,COMPLETED,2,synthetic
1983,RR,341,MRP,MRP Processing,2026-03-02T15:09:36.211764+00:00,2026-03-05T15:09:36.211764+00:00,COMPLETED,,synthetic
1984,PR,290,PR_CREATED,PR Created,2026-03-05T15:09:36.211764+00:00,2026-03-05T15:09:36.211764+00:00,COMPLETED,13,synthetic
1985,PR,290,NFA,NFA Approval,2026-03-06T15:09:36.211764+00:00,2026-03-10T15:09:36.211764+00:00,COMPLETED,15,synthetic
1986,PR,290,PO_CREATED,PO Created,2026-03-11T15:09:36.211764+00:00,2026-03-11T15:09:36.211764+00:00,COMPLETED,13,synthetic
1987,RR,342,RR_CREATED,RR Created,2026-08-13T04:09:36.211764+00:00,2026-08-13T04:09:36.211764+00:00,COMPLETED,9,synthetic
1988,RR,342,DOA,DOA Approval,2026-08-13T04:09:36.211764+00:00,2026-08-15T04:09:36.211764+00:00,COMPLETED,2,synthetic
1989,RR,342,MRP,MRP Processing,2026-08-15T04:09:36.211764+00:00,2026-08-16T04:09:36.211764+00:00,COMPLETED,,synthetic
1990,PR,291,PR_CREATED,PR Created,2026-08-16T04:09:36.211764+00:00,2026-08-16T04:09:36.211764+00:00,COMPLETED,13,synthetic
1991,PR,291,PO_CREATED,PO Created,2026-08-17T04:09:36.211764+00:00,2026-08-17T04:09:36.211764+00:00,COMPLETED,13,synthetic
1992,RR,343,RR_CREATED,RR Created,2026-02-27T22:09:36.211764+00:00,2026-02-27T22:09:36.211764+00:00,COMPLETED,20,synthetic
1993,RR,343,DOA,DOA Approval,2026-02-27T22:09:36.211764+00:00,2026-03-01T22:09:36.211764+00:00,COMPLETED,2,synthetic
1994,RR,343,MRP,MRP Processing,2026-03-01T22:09:36.211764+00:00,2026-03-04T22:09:36.211764+00:00,COMPLETED,,synthetic
1995,PR,292,PR_CREATED,PR Created,2026-03-04T22:09:36.211764+00:00,2026-03-04T22:09:36.211764+00:00,COMPLETED,5,synthetic
1996,PR,292,RFQ,RFQ,2026-03-05T22:09:36.211764+00:00,2026-03-14T22:09:36.211764+00:00,COMPLETED,5,synthetic
1997,PR,292,PO_CREATED,PO Created,2026-03-15T22:09:36.211764+00:00,2026-03-15T22:09:36.211764+00:00,COMPLETED,5,synthetic
1998,RR,344,RR_CREATED,RR Created,2026-04-03T13:09:36.211764+00:00,2026-04-03T13:09:36.211764+00:00,COMPLETED,6,synthetic
1999,RR,344,DOA,DOA Approval,2026-04-03T13:09:36.211764+00:00,,IN_PROGRESS,2,synthetic
2000,RR,345,RR_CREATED,RR Created,2026-07-25T09:09:36.211764+00:00,2026-07-25T09:09:36.211764+00:00,COMPLETED,1,synthetic
2001,RR,345,DOA,DOA Approval,2026-07-25T09:09:36.211764+00:00,2026-07-28T09:09:36.211764+00:00,COMPLETED,2,synthetic
2002,RR,345,MRP,MRP Processing,2026-07-28T09:09:36.211764+00:00,2026-07-29T09:09:36.211764+00:00,COMPLETED,,synthetic
2003,PR,293,PR_CREATED,PR Created,2026-07-29T09:09:36.211764+00:00,2026-07-29T09:09:36.211764+00:00,COMPLETED,24,synthetic
2004,PR,293,RFQ,RFQ,2026-07-30T09:09:36.211764+00:00,2026-08-09T09:09:36.211764+00:00,COMPLETED,24,synthetic
2005,PR,293,ARIBA,Ariba Event,2026-08-10T09:09:36.211764+00:00,,IN_PROGRESS,24,synthetic
2006,RR,346,RR_CREATED,RR Created,2026-05-12T01:09:36.211764+00:00,2026-05-12T01:09:36.211764+00:00,COMPLETED,9,synthetic
2007,RR,346,DOA,DOA Approval,2026-05-12T01:09:36.211764+00:00,2026-05-13T01:09:36.211764+00:00,COMPLETED,15,synthetic
2008,RR,346,MRP,MRP Processing,2026-05-13T01:09:36.211764+00:00,2026-05-14T01:09:36.211764+00:00,COMPLETED,,synthetic
2009,PR,294,PR_CREATED,PR Created,2026-05-14T01:09:36.211764+00:00,2026-05-14T01:09:36.211764+00:00,COMPLETED,13,synthetic
2010,PR,294,RFQ,RFQ,2026-05-15T01:09:36.211764+00:00,2026-05-22T01:09:36.211764+00:00,COMPLETED,13,synthetic
2011,PR,294,ARIBA,Ariba Event,2026-05-23T01:09:36.211764+00:00,2026-05-29T01:09:36.211764+00:00,COMPLETED,13,synthetic
2012,PR,294,AUCTION,Auction,2026-05-29T09:09:36.211764+00:00,2026-05-29T11:09:36.211764+00:00,COMPLETED,13,synthetic
2013,PR,294,NFA,NFA Approval,2026-05-30T11:09:36.211764+00:00,2026-06-23T11:09:36.211764+00:00,COMPLETED,15,synthetic
2014,PR,294,PO_CREATED,PO Created,2026-06-24T11:09:36.211764+00:00,2026-06-24T11:09:36.211764+00:00,COMPLETED,13,synthetic
2015,RR,347,RR_CREATED,RR Created,2026-01-21T20:09:36.211764+00:00,2026-01-21T20:09:36.211764+00:00,COMPLETED,15,synthetic
2016,RR,347,DOA,DOA Approval,2026-01-21T20:09:36.211764+00:00,2026-02-19T20:09:36.211764+00:00,COMPLETED,2,synthetic
2017,RR,347,MRP,MRP Processing,2026-02-19T20:09:36.211764+00:00,2026-02-22T20:09:36.211764+00:00,COMPLETED,,synthetic
2018,PR,295,PR_CREATED,PR Created,2026-02-22T20:09:36.211764+00:00,2026-02-22T20:09:36.211764+00:00,COMPLETED,13,synthetic
2019,PR,295,RFQ,RFQ,2026-02-23T20:09:36.211764+00:00,2026-02-28T20:09:36.211764+00:00,COMPLETED,13,synthetic
2020,PR,295,ARIBA,Ariba Event,2026-03-01T20:09:36.211764+00:00,2026-03-06T20:09:36.211764+00:00,COMPLETED,13,synthetic
2021,PR,295,AUCTION,Auction,2026-03-07T02:09:36.211764+00:00,2026-03-07T10:09:36.211764+00:00,COMPLETED,13,synthetic
2022,PR,295,NFA,NFA Approval,2026-03-08T10:09:36.211764+00:00,2026-03-12T10:09:36.211764+00:00,COMPLETED,15,synthetic
2023,RR,348,RR_CREATED,RR Created,2026-05-07T05:09:36.211764+00:00,2026-05-07T05:09:36.211764+00:00,COMPLETED,14,synthetic
2024,RR,348,DOA,DOA Approval,2026-05-07T05:09:36.211764+00:00,2026-05-11T05:09:36.211764+00:00,COMPLETED,2,synthetic
2025,RR,348,MRP,MRP Processing,2026-05-11T05:09:36.211764+00:00,2026-05-14T05:09:36.211764+00:00,COMPLETED,,synthetic
2026,PR,296,PR_CREATED,PR Created,2026-05-14T05:09:36.211764+00:00,2026-05-14T05:09:36.211764+00:00,COMPLETED,12,synthetic
2027,PR,296,PO_CREATED,PO Created,2026-05-15T05:09:36.211764+00:00,2026-05-15T05:09:36.211764+00:00,COMPLETED,12,synthetic
2028,RR,349,RR_CREATED,RR Created,2026-04-20T19:09:36.211764+00:00,2026-04-20T19:09:36.211764+00:00,COMPLETED,7,synthetic
2029,RR,349,DOA,DOA Approval,2026-04-20T19:09:36.211764+00:00,2026-04-23T19:09:36.211764+00:00,COMPLETED,3,synthetic
2030,RR,349,MRP,MRP Processing,2026-04-23T19:09:36.211764+00:00,2026-04-24T19:09:36.211764+00:00,COMPLETED,,synthetic
2031,PR,297,PR_CREATED,PR Created,2026-04-24T19:09:36.211764+00:00,2026-04-24T19:09:36.211764+00:00,COMPLETED,13,synthetic
2032,PR,297,RFQ,RFQ,2026-04-25T19:09:36.211764+00:00,,IN_PROGRESS,13,synthetic
2033,RR,350,RR_CREATED,RR Created,2026-06-02T01:09:36.211764+00:00,2026-06-02T01:09:36.211764+00:00,COMPLETED,18,synthetic
2034,RR,350,DOA,DOA Approval,2026-06-02T01:09:36.211764+00:00,2026-06-06T01:09:36.211764+00:00,COMPLETED,15,synthetic
2035,RR,350,MRP,MRP Processing,2026-06-06T01:09:36.211764+00:00,2026-06-08T01:09:36.211764+00:00,COMPLETED,,synthetic
2036,PR,298,PR_CREATED,PR Created,2026-06-08T01:09:36.211764+00:00,2026-06-08T01:09:36.211764+00:00,COMPLETED,12,synthetic
2037,PR,298,RFQ,RFQ,2026-06-09T01:09:36.211764+00:00,2026-07-11T01:09:36.211764+00:00,COMPLETED,12,synthetic
2038,PR,298,PO_CREATED,PO Created,2026-07-12T01:09:36.211764+00:00,2026-07-12T01:09:36.211764+00:00,COMPLETED,12,synthetic
2039,RR,351,RR_CREATED,RR Created,2026-07-01T17:09:36.211764+00:00,2026-07-01T17:09:36.211764+00:00,COMPLETED,24,synthetic
2040,RR,351,DOA,DOA Approval,2026-07-01T17:09:36.211764+00:00,2026-07-04T17:09:36.211764+00:00,COMPLETED,3,synthetic
2041,RR,351,MRP,MRP Processing,2026-07-04T17:09:36.211764+00:00,2026-07-07T17:09:36.211764+00:00,COMPLETED,,synthetic
2042,PR,299,PR_CREATED,PR Created,2026-07-07T17:09:36.211764+00:00,2026-07-07T17:09:36.211764+00:00,COMPLETED,13,synthetic
2043,PR,299,RFQ,RFQ,2026-07-08T17:09:36.211764+00:00,2026-08-12T17:09:36.211764+00:00,COMPLETED,13,synthetic
2044,PR,299,ARIBA,Ariba Event,2026-08-13T17:09:36.211764+00:00,2026-08-16T17:09:36.211764+00:00,COMPLETED,13,synthetic
2045,PR,299,AUCTION,Auction,2026-08-17T05:09:36.211764+00:00,2026-08-17T13:09:36.211764+00:00,COMPLETED,13,synthetic
2046,PR,299,NFA,NFA Approval,2026-08-18T13:09:36.211764+00:00,2026-08-20T13:09:36.211764+00:00,COMPLETED,3,synthetic
2047,PR,299,PO_CREATED,PO Created,2026-08-21T13:09:36.211764+00:00,2026-08-21T13:09:36.211764+00:00,COMPLETED,13,synthetic
2048,RR,352,RR_CREATED,RR Created,2026-02-04T10:09:36.211764+00:00,2026-02-04T10:09:36.211764+00:00,COMPLETED,11,synthetic
2049,RR,352,DOA,DOA Approval,2026-02-04T10:09:36.211764+00:00,2026-02-07T10:09:36.211764+00:00,COMPLETED,15,synthetic
2050,RR,352,MRP,MRP Processing,2026-02-07T10:09:36.211764+00:00,2026-02-08T10:09:36.211764+00:00,COMPLETED,,synthetic
2051,PR,300,PR_CREATED,PR Created,2026-02-08T10:09:36.211764+00:00,2026-02-08T10:09:36.211764+00:00,COMPLETED,13,synthetic
2052,PR,300,RFQ,RFQ,2026-02-09T10:09:36.211764+00:00,2026-02-16T10:09:36.211764+00:00,COMPLETED,13,synthetic
2053,PR,300,NFA,NFA Approval,2026-02-17T10:09:36.211764+00:00,2026-02-22T10:09:36.211764+00:00,COMPLETED,15,synthetic
2054,PR,300,PO_CREATED,PO Created,2026-02-23T10:09:36.211764+00:00,2026-02-23T10:09:36.211764+00:00,COMPLETED,13,synthetic
2055,RR,353,RR_CREATED,RR Created,2026-03-16T15:09:36.211764+00:00,2026-03-16T15:09:36.211764+00:00,COMPLETED,6,synthetic
2056,RR,353,DOA,DOA Approval,2026-03-16T15:09:36.211764+00:00,,IN_PROGRESS,2,synthetic
2057,RR,354,RR_CREATED,RR Created,2026-08-03T21:09:36.211764+00:00,2026-08-03T21:09:36.211764+00:00,COMPLETED,15,synthetic
2058,RR,354,DOA,DOA Approval,2026-08-03T21:09:36.211764+00:00,2026-08-07T21:09:36.211764+00:00,COMPLETED,15,synthetic
2059,RR,354,MRP,MRP Processing,2026-08-07T21:09:36.211764+00:00,2026-08-09T21:09:36.211764+00:00,COMPLETED,,synthetic
2060,PR,301,PR_CREATED,PR Created,2026-08-09T21:09:36.211764+00:00,2026-08-09T21:09:36.211764+00:00,COMPLETED,24,synthetic
2061,PR,301,RFQ,RFQ,2026-08-10T21:09:36.211764+00:00,2026-08-17T21:09:36.211764+00:00,COMPLETED,24,synthetic
2062,PR,301,NFA,NFA Approval,2026-08-18T21:09:36.211764+00:00,2026-08-21T21:09:36.211764+00:00,COMPLETED,15,synthetic
2063,PR,301,PO_CREATED,PO Created,2026-08-22T21:09:36.211764+00:00,2026-08-22T21:09:36.211764+00:00,COMPLETED,24,synthetic
2064,RR,355,RR_CREATED,RR Created,2025-12-03T18:09:36.211764+00:00,2025-12-03T18:09:36.211764+00:00,COMPLETED,13,synthetic
2065,RR,355,DOA,DOA Approval,2025-12-03T18:09:36.211764+00:00,,IN_PROGRESS,2,synthetic
2066,RR,356,RR_CREATED,RR Created,2026-05-24T02:09:36.211764+00:00,2026-05-24T02:09:36.211764+00:00,COMPLETED,3,synthetic
2067,RR,356,DOA,DOA Approval,2026-05-24T02:09:36.211764+00:00,2026-05-27T02:09:36.211764+00:00,COMPLETED,2,synthetic
2068,RR,356,MRP,MRP Processing,2026-05-27T02:09:36.211764+00:00,2026-05-29T02:09:36.211764+00:00,COMPLETED,,synthetic
2069,PR,302,PR_CREATED,PR Created,2026-05-29T02:09:36.211764+00:00,2026-05-29T02:09:36.211764+00:00,COMPLETED,12,synthetic
2070,PR,302,RFQ,RFQ,2026-05-30T02:09:36.211764+00:00,2026-06-05T02:09:36.211764+00:00,COMPLETED,12,synthetic
2071,PR,302,ARIBA,Ariba Event,2026-06-06T02:09:36.211764+00:00,2026-06-09T02:09:36.211764+00:00,COMPLETED,12,synthetic
2072,PR,302,NFA,NFA Approval,2026-06-10T02:09:36.211764+00:00,2026-06-14T02:09:36.211764+00:00,COMPLETED,15,synthetic
2073,RR,357,RR_CREATED,RR Created,2026-06-21T20:09:36.211764+00:00,2026-06-21T20:09:36.211764+00:00,COMPLETED,24,synthetic
2074,RR,357,DOA,DOA Approval,2026-06-21T20:09:36.211764+00:00,2026-06-25T20:09:36.211764+00:00,COMPLETED,15,synthetic
2075,RR,357,MRP,MRP Processing,2026-06-25T20:09:36.211764+00:00,2026-06-26T20:09:36.211764+00:00,COMPLETED,,synthetic
2076,PR,303,PR_CREATED,PR Created,2026-06-26T20:09:36.211764+00:00,2026-06-26T20:09:36.211764+00:00,COMPLETED,24,synthetic
2077,PR,303,RFQ,RFQ,2026-06-27T20:09:36.211764+00:00,2026-07-02T20:09:36.211764+00:00,COMPLETED,24,synthetic
2078,PR,303,PO_CREATED,PO Created,2026-07-03T20:09:36.211764+00:00,2026-07-03T20:09:36.211764+00:00,COMPLETED,24,synthetic
2079,RR,358,RR_CREATED,RR Created,2026-03-24T06:09:36.211764+00:00,2026-03-24T06:09:36.211764+00:00,COMPLETED,19,synthetic
2080,RR,358,DOA,DOA Approval,2026-03-24T06:09:36.211764+00:00,2026-03-26T06:09:36.211764+00:00,COMPLETED,2,synthetic
2081,RR,358,MRP,MRP Processing,2026-03-26T06:09:36.211764+00:00,2026-03-27T06:09:36.211764+00:00,COMPLETED,,synthetic
2082,PR,304,PR_CREATED,PR Created,2026-03-27T06:09:36.211764+00:00,2026-03-27T06:09:36.211764+00:00,COMPLETED,5,synthetic
2083,PR,304,RFQ,RFQ,2026-03-28T06:09:36.211764+00:00,2026-04-07T06:09:36.211764+00:00,COMPLETED,5,synthetic
2084,PR,304,ARIBA,Ariba Event,2026-04-08T06:09:36.211764+00:00,2026-04-11T06:09:36.211764+00:00,COMPLETED,5,synthetic
2085,PR,304,AUCTION,Auction,2026-04-11T17:09:36.211764+00:00,2026-04-11T19:09:36.211764+00:00,COMPLETED,5,synthetic
2086,PR,304,NFA,NFA Approval,2026-04-12T19:09:36.211764+00:00,2026-04-28T19:09:36.211764+00:00,COMPLETED,3,synthetic
2087,PR,304,PO_CREATED,PO Created,2026-04-29T19:09:36.211764+00:00,2026-04-29T19:09:36.211764+00:00,COMPLETED,5,synthetic
2088,RR,359,RR_CREATED,RR Created,2026-01-11T08:09:36.211764+00:00,2026-01-11T08:09:36.211764+00:00,COMPLETED,2,synthetic
2089,RR,359,DOA,DOA Approval,2026-01-11T08:09:36.211764+00:00,2026-02-14T08:09:36.211764+00:00,COMPLETED,3,synthetic
2090,RR,359,MRP,MRP Processing,2026-02-14T08:09:36.211764+00:00,2026-02-16T08:09:36.211764+00:00,COMPLETED,,synthetic
2091,PR,305,PR_CREATED,PR Created,2026-02-16T08:09:36.211764+00:00,2026-02-16T08:09:36.211764+00:00,COMPLETED,13,synthetic
2092,PR,305,RFQ,RFQ,2026-02-17T08:09:36.211764+00:00,2026-02-27T08:09:36.211764+00:00,COMPLETED,13,synthetic
2093,PR,305,NFA,NFA Approval,2026-02-28T08:09:36.211764+00:00,2026-03-03T08:09:36.211764+00:00,COMPLETED,15,synthetic
2094,PR,305,PO_CREATED,PO Created,2026-03-04T08:09:36.211764+00:00,2026-03-04T08:09:36.211764+00:00,COMPLETED,13,synthetic
2095,RR,360,RR_CREATED,RR Created,2026-02-25T10:09:36.211764+00:00,2026-02-25T10:09:36.211764+00:00,COMPLETED,16,synthetic
2096,RR,360,DOA,DOA Approval,2026-02-25T10:09:36.211764+00:00,2026-03-01T10:09:36.211764+00:00,COMPLETED,2,synthetic
2097,RR,360,MRP,MRP Processing,2026-03-01T10:09:36.211764+00:00,2026-03-02T10:09:36.211764+00:00,COMPLETED,,synthetic
2098,PR,306,PR_CREATED,PR Created,2026-03-02T10:09:36.211764+00:00,2026-03-02T10:09:36.211764+00:00,COMPLETED,12,synthetic
2099,PR,306,NFA,NFA Approval,2026-03-03T10:09:36.211764+00:00,2026-03-05T10:09:36.211764+00:00,COMPLETED,15,synthetic
2100,PR,306,PO_CREATED,PO Created,2026-03-06T10:09:36.211764+00:00,2026-03-06T10:09:36.211764+00:00,COMPLETED,12,synthetic
2101,RR,361,RR_CREATED,RR Created,2026-06-02T12:09:36.211764+00:00,2026-06-02T12:09:36.211764+00:00,COMPLETED,10,synthetic
2102,RR,361,DOA,DOA Approval,2026-06-02T12:09:36.211764+00:00,2026-06-03T12:09:36.211764+00:00,COMPLETED,2,synthetic
2103,RR,361,MRP,MRP Processing,2026-06-03T12:09:36.211764+00:00,2026-06-06T12:09:36.211764+00:00,COMPLETED,,synthetic
2104,PR,307,PR_CREATED,PR Created,2026-06-06T12:09:36.211764+00:00,2026-06-06T12:09:36.211764+00:00,COMPLETED,5,synthetic
2105,PR,307,RFQ,RFQ,2026-06-07T12:09:36.211764+00:00,2026-07-17T12:09:36.211764+00:00,COMPLETED,5,synthetic
2106,PR,307,ARIBA,Ariba Event,2026-07-18T12:09:36.211764+00:00,2026-07-22T12:09:36.211764+00:00,COMPLETED,5,synthetic
2107,PR,307,AUCTION,Auction,2026-07-23T00:09:36.211764+00:00,2026-07-23T03:09:36.211764+00:00,COMPLETED,5,synthetic
2108,PR,307,NFA,NFA Approval,2026-07-24T03:09:36.211764+00:00,2026-07-27T03:09:36.211764+00:00,COMPLETED,3,synthetic
2109,PR,307,PO_CREATED,PO Created,2026-07-28T03:09:36.211764+00:00,2026-07-28T03:09:36.211764+00:00,COMPLETED,5,synthetic
2110,RR,362,RR_CREATED,RR Created,2026-02-02T04:09:36.211764+00:00,2026-02-02T04:09:36.211764+00:00,COMPLETED,7,synthetic
2111,RR,362,DOA,DOA Approval,2026-02-02T04:09:36.211764+00:00,2026-03-02T04:09:36.211764+00:00,COMPLETED,2,synthetic
2112,RR,362,MRP,MRP Processing,2026-03-02T04:09:36.211764+00:00,2026-03-03T04:09:36.211764+00:00,COMPLETED,,synthetic
2113,PR,308,PR_CREATED,PR Created,2026-03-03T04:09:36.211764+00:00,2026-03-03T04:09:36.211764+00:00,COMPLETED,13,synthetic
2114,PR,308,RFQ,RFQ,2026-03-04T04:09:36.211764+00:00,2026-03-13T04:09:36.211764+00:00,COMPLETED,13,synthetic
2115,PR,308,NFA,NFA Approval,2026-03-14T04:09:36.211764+00:00,2026-03-16T04:09:36.211764+00:00,COMPLETED,15,synthetic
2116,PR,308,PO_CREATED,PO Created,2026-03-17T04:09:36.211764+00:00,2026-03-17T04:09:36.211764+00:00,COMPLETED,13,synthetic
2117,RR,363,RR_CREATED,RR Created,2026-02-25T22:09:36.211764+00:00,2026-02-25T22:09:36.211764+00:00,COMPLETED,8,synthetic
2118,RR,363,DOA,DOA Approval,2026-02-25T22:09:36.211764+00:00,2026-02-26T22:09:36.211764+00:00,COMPLETED,15,synthetic
2119,RR,363,MRP,MRP Processing,2026-02-26T22:09:36.211764+00:00,2026-02-28T22:09:36.211764+00:00,COMPLETED,,synthetic
2120,PR,309,PR_CREATED,PR Created,2026-02-28T22:09:36.211764+00:00,2026-02-28T22:09:36.211764+00:00,COMPLETED,24,synthetic
2121,PR,309,RFQ,RFQ,2026-03-01T22:09:36.211764+00:00,2026-04-07T22:09:36.211764+00:00,COMPLETED,24,synthetic
2122,PR,309,ARIBA,Ariba Event,2026-04-08T22:09:36.211764+00:00,2026-04-11T22:09:36.211764+00:00,COMPLETED,24,synthetic
