id,recipient_id,type,title,message,status,related_entity_type,related_entity_id,created_at,read_at
1056,5,PO_CREATED,PO-3490 created,A purchase order has been created for your requisition.,UNREAD,PO,490,2026-05-13T14:18:35.097269+00:00,
1057,4,APPROVAL_RESULT,RR-1626 approved,Your requisition was approved at DOA.,READ,RR,626,2026-04-22T21:18:35.097269+00:00,2026-04-23T07:18:35.097269+00:00
1058,12,APPROVAL_RESULT,NFA rejected for PR-2574,The NFA for this PR was rejected.,READ,PR,574,2026-05-10T21:18:35.097269+00:00,2026-05-11T13:18:35.097269+00:00
1059,19,APPROVAL_RESULT,RR-1627 approved,Your requisition was approved at DOA.,READ,RR,627,2026-06-08T23:18:35.097269+00:00,2026-06-09T04:18:35.097269+00:00
1060,19,PO_CREATED,PO-3491 created,A purchase order has been created for your requisition.,UNREAD,PO,491,2026-06-26T23:18:35.097269+00:00,
1061,22,APPROVAL_RESULT,RR-1628 approved,Your requisition was approved at DOA.,UNREAD,RR,628,2025-12-24T17:18:35.097269+00:00,
1062,22,PO_CREATED,PO-3492 created,A purchase order has been created for your requisition.,UNREAD,PO,492,2026-01-14T17:18:35.097269+00:00,
1063,15,APPROVAL_REQUEST,DOA approval needed: RR-1629,A requisition is waiting on your DOA approval.,UNREAD,RR,629,2026-08-09T15:18:35.097269+00:00,
1064,13,APPROVAL_RESULT,RR-1630 approved,Your requisition was approved at DOA.,READ,RR,630,2025-12-27T06:18:35.097269+00:00,2025-12-28T12:18:35.097269+00:00
1065,13,PO_CREATED,PO-3493 created,A purchase order has been created for your requisition.,UNREAD,PO,493,2026-01-01T06:18:35.097269+00:00,
1066,2,APPROVAL_REQUEST,DOA approval needed: RR-1631,A requisition is waiting on your DOA approval.,UNREAD,RR,631,2026-08-06T00:18:35.097269+00:00,
1067,5,APPROVAL_RESULT,RR-1632 approved,Your requisition was approved at DOA.,READ,RR,632,2026-07-15T05:18:35.097269+00:00,2026-07-15T21:18:35.097269+00:00
1068,5,PO_CREATED,PO-3494 created,A purchase order has been created for your requisition.,READ,PO,494,2026-07-25T05:18:35.097269+00:00,2026-07-25T10:18:35.097269+00:00
1069,7,APPROVAL_RESULT,RR-1634 approved,Your requisition was approved at DOA.,READ,RR,634,2026-01-10T23:18:35.097269+00:00,2026-01-11T18:18:35.097269+00:00
1070,7,PO_CREATED,PO-3495 created,A purchase order has been created for your requisition.,READ,PO,495,2026-02-04T23:18:35.097269+00:00,2026-02-05T23:18:35.097269+00:00
1071,23,APPROVAL_RESULT,RR-1635 approved,Your requisition was approved at DOA.,READ,RR,635,2026-07-02T13:18:35.097269+00:00,2026-07-03T11:18:35.097269+00:00
1072,13,APPROVAL_RESULT,RR-1636 approved,Your requisition was approved at DOA.,READ,RR,636,2026-05-09T23:18:35.097269+00:00,2026-05-11T05:18:35.097269+00:00
1073,13,PO_CREATED,PO-3496 created,A purchase order has been created for your requisition.,READ,PO,496,2026-05-17T23:18:35.097269+00:00,2026-05-18T23:18:35.097269+00:00
1074,12,APPROVAL_RESULT,RR-1637 approved,Your requisition was approved at DOA.,READ,RR,637,2026-06-24T04:18:35.097269+00:00,2026-06-24T06:18:35.097269+00:00
1075,12,PO_CREATED,PO-3497 created,A purchase order has been created for your requisition.,READ,PO,497,2026-07-31T04:18:35.097269+00:00,2026-08-01T03:18:35.097269+00:00
1076,6,APPROVAL_RESULT,RR-1638 approved,Your requisition was approved at DOA.,UNREAD,RR,638,2026-07-07T23:18:35.097269+00:00,
1077,6,PO_CREATED,PO-3498 created,A purchase order has been created for your requisition.,READ,PO,498,2026-07-22T23:18:35.097269+00:00,2026-07-23T15:18:35.097269+00:00
1078,13,APPROVAL_RESULT,RR-1639 approved,Your requisition was approved at DOA.,UNREAD,RR,639,2026-06-08T03:18:35.097269+00:00,
1079,13,PO_CREATED,PO-3499 created,A purchase order has been created for your requisition.,UNREAD,PO,499,2026-07-26T03:18:35.097269+00:00,
1080,5,APPROVAL_RESULT,RR-1640 approved,Your requisition was approved at DOA.,READ,RR,640,2025-12-26T09:18:35.097269+00:00,2025-12-27T02:18:35.097269+00:00
1081,17,APPROVAL_RESULT,RR-1641 approved,Your requisition was approved at DOA.,READ,RR,641,2026-06-23T13:18:35.097269+00:00,2026-06-24T15:18:35.097269+00:00
1082,5,APPROVAL_RESULT,NFA rejected for PR-2586,The NFA for this PR was rejected.,READ,PR,586,2026-07-01T13:18:35.097269+00:00,2026-07-01T17:18:35.097269+00:00
1083,18,APPROVAL_RESULT,RR-1642 approved,Your requisition was approved at DOA.,READ,RR,642,2026-02-18T14:18:35.097269+00:00,2026-02-19T01:18:35.097269+00:00
1084,18,PO_CREATED,PO-3500 created,A purchase order has been created for your requisition.,UNREAD,PO,500,2026-03-31T02:18:35.097269+00:00,
1085,17,APPROVAL_RESULT,RR-1643 approved,Your requisition was approved at DOA.,READ,RR,643,2026-06-28T00:18:35.097269+00:00,2026-06-28T09:18:35.097269+00:00
1086,17,PO_CREATED,PO-3501 created,A purchase order has been created for your requisition.,UNREAD,PO,501,2026-08-09T01:18:35.097269+00:00,
1087,7,APPROVAL_RESULT,RR-1644 approved,Your requisition was approved at DOA.,UNREAD,RR,644,2026-02-06T00:18:35.097269+00:00,
1088,7,PO_CREATED,PO-3502 created,A purchase order has been created for your requisition.,READ,PO,502,2026-02-15T00:18:35.097269+00:00,2026-02-15T18:18:35.097269+00:00
1089,3,APPROVAL_RESULT,RR-1645 approved,Your requisition was approved at DOA.,UNREAD,RR,645,2026-05-01T08:18:35.097269+00:00,
1090,3,PO_CREATED,PO-3503 created,A purchase order has been created for your requisition.,UNREAD,PO,503,2026-05-04T08:18:35.097269+00:00,
1091,15,APPROVAL_RESULT,RR-1646 approved,Your requisition was approved at DOA.,READ,RR,646,2026-06-23T11:18:35.097269+00:00,2026-06-23T23:18:35.097269+00:00
1092,15,PO_CREATED,PO-3504 created,A purchase order has been created for your requisition.,READ,PO,504,2026-07-11T11:18:35.097269+00:00,2026-07-12T10:18:35.097269+00:00
1093,21,APPROVAL_RESULT,RR-1647 approved,Your requisition was approved at DOA.,READ,RR,647,2026-02-12T03:18:35.097269+00:00,2026-02-13T07:18:35.097269+00:00
1094,21,PO_CREATED,PO-3505 created,A purchase order has been created for your requisition.,READ,PO,505,2026-03-20T03:18:35.097269+00:00,2026-03-20T09:18:35.097269+00:00
1095,2,APPROVAL_REQUEST,DOA approval needed: RR-1648,A requisition is waiting on your DOA approval.,UNREAD,RR,648,2026-04-06T22:18:35.097269+00:00,
1096,9,APPROVAL_RESULT,RR-1649 approved,Your requisition was approved at DOA.,READ,RR,649,2026-06-05T00:18:35.097269+00:00,2026-06-05T17:18:35.097269+00:00
1097,9,PO_CREATED,PO-3506 created,A purchase order has been created for your requisition.,READ,PO,506,2026-06-11T00:18:35.097269+00:00,2026-06-11T04:18:35.097269+00:00
1098,10,APPROVAL_RESULT,RR-1650 approved,Your requisition was approved at DOA.,READ,RR,650,2026-06-01T16:18:35.097269+00:00,2026-06-01T18:18:35.097269+00:00
1099,10,PO_CREATED,PO-3507 created,A purchase order has been created for your requisition.,READ,PO,507,2026-06-26T16:18:35.097269+00:00,2026-06-26T17:18:35.097269+00:00
